entry_id,student_id,date,day_of_week,meal_type,entry_time,is_sunday,is_exam_week,mess_block
MESS0066592,STU0421,2024-02-25,Sunday,Dinner,20:33,True,True,Mess_A
MESS0066593,STU0422,2024-02-25,Sunday,Dinner,20:28,True,True,Mess_B
MESS0066594,STU0423,2024-02-25,Sunday,Dinner,20:25,True,True,Mess_B
MESS0066595,STU0425,2024-02-25,Sunday,Dinner,20:27,True,True,Mess_B
MESS0066596,STU0426,2024-02-25,Sunday,Dinner,19:05,True,True,Mess_B
MESS0066597,STU0427,2024-02-25,Sunday,Dinner,19:05,True,True,Mess_B
MESS0066598,STU0428,2024-02-25,Sunday,Dinner,19:08,True,True,Mess_B
MESS0066599,STU0429,2024-02-25,Sunday,Dinner,20:01,True,True,Mess_B
MESS0066600,STU0430,2024-02-25,Sunday,Dinner,19:57,True,True,Mess_A
MESS0066601,STU0431,2024-02-25,Sunday,Dinner,19:34,True,True,Mess_A
MESS0066602,STU0432,2024-02-25,Sunday,Dinner,20:38,True,True,Mess_A
MESS0066603,STU0433,2024-02-25,Sunday,Dinner,20:44,True,True,Mess_A
MESS0066604,STU0434,2024-02-25,Sunday,Dinner,19:30,True,True,Mess_A
MESS0066605,STU0435,2024-02-25,Sunday,Dinner,20:26,True,True,Mess_A
MESS0066606,STU0436,2024-02-25,Sunday,Dinner,20:03,True,True,Mess_A
MESS0066607,STU0437,2024-02-25,Sunday,Dinner,20:42,True,True,Mess_B
MESS0066608,STU0438,2024-02-25,Sunday,Dinner,19:58,True,True,Mess_B
MESS0066609,STU0440,2024-02-25,Sunday,Dinner,20:02,True,True,Mess_A
MESS0066610,STU0441,2024-02-25,Sunday,Dinner,19:43,True,True,Mess_B
MESS0066611,STU0442,2024-02-25,Sunday,Dinner,19:07,True,True,Mess_A
MESS0066612,STU0443,2024-02-25,Sunday,Dinner,20:22,True,True,Mess_A
MESS0066613,STU0444,2024-02-25,Sunday,Dinner,19:04,True,True,Mess_A
MESS0066614,STU0445,2024-02-25,Sunday,Dinner,19:57,True,True,Mess_A
MESS0066615,STU0446,2024-02-25,Sunday,Dinner,19:59,True,True,Mess_A
MESS0066616,STU0447,2024-02-25,Sunday,Dinner,20:14,True,True,Mess_B
MESS0066617,STU0448,2024-02-25,Sunday,Dinner,19:50,True,True,Mess_B
MESS0066618,STU0449,2024-02-25,Sunday,Dinner,20:12,True,True,Mess_A
MESS0066619,STU0450,2024-02-25,Sunday,Dinner,20:32,True,True,Mess_B
MESS0066620,STU0451,2024-02-25,Sunday,Dinner,20:27,True,True,Mess_A
MESS0066621,STU0452,2024-02-25,Sunday,Dinner,19:35,True,True,Mess_B
MESS0066622,STU0453,2024-02-25,Sunday,Dinner,19:36,True,True,Mess_B
MESS0066623,STU0454,2024-02-25,Sunday,Dinner,20:32,True,True,Mess_B
MESS0066624,STU0455,2024-02-25,Sunday,Dinner,20:53,True,True,Mess_A
MESS0066625,STU0456,2024-02-25,Sunday,Dinner,19:34,True,True,Mess_A
MESS0066626,STU0457,2024-02-25,Sunday,Dinner,19:45,True,True,Mess_A
MESS0066627,STU0458,2024-02-25,Sunday,Dinner,19:02,True,True,Mess_A
MESS0066628,STU0459,2024-02-25,Sunday,Dinner,20:55,True,True,Mess_A
MESS0066629,STU0460,2024-02-25,Sunday,Dinner,20:47,True,True,Mess_A
MESS0066630,STU0461,2024-02-25,Sunday,Dinner,20:42,True,True,Mess_A
MESS0066631,STU0462,2024-02-25,Sunday,Dinner,20:20,True,True,Mess_B
MESS0066632,STU0463,2024-02-25,Sunday,Dinner,20:27,True,True,Mess_A
MESS0066633,STU0464,2024-02-25,Sunday,Dinner,19:57,True,True,Mess_B
MESS0066634,STU0465,2024-02-25,Sunday,Dinner,12:00,True,True,Mess_A
MESS0066635,STU0466,2024-02-25,Sunday,Dinner,19:11,True,True,Mess_A
MESS0066636,STU0468,2024-02-25,Sunday,Dinner,20:43,True,True,Mess_A
MESS0066637,STU0469,2024-02-25,Sunday,Dinner,20:22,True,True,Mess_B
MESS0066638,STU0470,2024-02-25,Sunday,Dinner,19:08,True,True,Mess_A
MESS0066639,STU0472,2024-02-25,Sunday,Dinner,19:00,True,True,Mess_B
MESS0066640,STU0473,2024-02-25,Sunday,Dinner,19:23,True,True,Mess_A
MESS0066641,STU0474,2024-02-25,Sunday,Dinner,20:00,True,True,Mess_A
MESS0066642,STU0475,2024-02-25,Sunday,Dinner,19:48,True,True,Mess_A
MESS0066643,STU0476,2024-02-25,Sunday,Dinner,19:48,True,True,Mess_A
MESS0066644,STU0477,2024-02-25,Sunday,Dinner,19:41,True,True,Mess_B
MESS0066645,STU0478,2024-02-25,Sunday,Dinner,20:28,True,True,Mess_A
MESS0066646,STU0479,2024-02-25,Sunday,Dinner,20:47,True,True,Mess_A
MESS0066647,STU0480,2024-02-25,Sunday,Dinner,19:34,True,True,Mess_B
MESS0066648,STU0481,2024-02-25,Sunday,Dinner,20:03,True,True,Mess_B
MESS0066649,STU0482,2024-02-25,Sunday,Dinner,20:31,True,True,Mess_A
MESS0066650,STU0484,2024-02-25,Sunday,Dinner,19:26,True,True,Mess_A
MESS0066651,STU0485,2024-02-25,Sunday,Dinner,20:52,True,True,Mess_A
MESS0066652,STU0486,2024-02-25,Sunday,Dinner,20:25,True,True,Mess_A
MESS0066653,STU0487,2024-02-25,Sunday,Dinner,20:08,True,True,Mess_A
MESS0066654,STU0488,2024-02-25,Sunday,Dinner,19:57,True,True,Mess_A
MESS0066655,STU0489,2024-02-25,Sunday,Dinner,19:48,True,True,Mess_B
MESS0066656,STU0490,2024-02-25,Sunday,Dinner,20:36,True,True,Mess_B
MESS0066657,STU0491,2024-02-25,Sunday,Dinner,19:55,True,True,Mess_A
MESS0066658,STU0493,2024-02-25,Sunday,Dinner,20:44,True,True,Mess_B
MESS0066659,STU0494,2024-02-25,Sunday,Dinner,19:10,True,True,Mess_B
MESS0066660,STU0495,2024-02-25,Sunday,Dinner,19:43,True,True,Mess_A
MESS0066661,STU0496,2024-02-25,Sunday,Dinner,20:47,True,True,Mess_B
MESS0066662,STU0498,2024-02-25,Sunday,Dinner,20:37,True,True,Mess_A
MESS0066663,STU0499,2024-02-25,Sunday,Dinner,20:59,True,True,Mess_B
MESS0066664,STU0500,2024-02-25,Sunday,Dinner,19:06,True,True,Mess_B
MESS0066665,STU0001,2024-02-26,Monday,Breakfast,08:05,False,False,Mess_A
MESS0066666,STU0002,2024-02-26,Monday,Breakfast,07:14,False,False,Mess_A
MESS0066667,STU0007,2024-02-26,Monday,Breakfast,08:40,False,False,Mess_B
MESS0066668,STU0009,2024-02-26,Monday,Breakfast,07:44,False,False,Mess_B
MESS0066669,STU0021,2024-02-26,Monday,Breakfast,12:00,False,False,Mess_A
MESS0066670,STU0027,2024-02-26,Monday,Breakfast,07:29,False,False,Mess_B
MESS0066671,STU0029,2024-02-26,Monday,Breakfast,07:14,False,False,Mess_B
MESS0066672,STU0030,2024-02-26,Monday,Breakfast,08:33,False,False,Mess_A
MESS0066673,STU0031,2024-02-26,Monday,Breakfast,07:46,False,False,Mess_A
MESS0066674,STU0034,2024-02-26,Monday,Breakfast,07:01,False,False,Mess_B
MESS0066675,STU0035,2024-02-26,Monday,Breakfast,07:57,False,False,Mess_A
MESS0066676,STU0040,2024-02-26,Monday,Breakfast,08:06,False,False,Mess_A
MESS0066677,STU0042,2024-02-26,Monday,Breakfast,08:55,False,False,Mess_B
MESS0066678,STU0043,2024-02-26,Monday,Breakfast,07:30,False,False,Mess_A
MESS0066679,STU0045,2024-02-26,Monday,Breakfast,07:19,False,False,Mess_B
MESS0066680,STU0050,2024-02-26,Monday,Breakfast,07:00,False,False,Mess_B
MESS0066681,STU0055,2024-02-26,Monday,Breakfast,08:59,False,False,Mess_B
MESS0066682,STU0057,2024-02-26,Monday,Breakfast,08:38,False,False,Mess_B
MESS0066683,STU0060,2024-02-26,Monday,Breakfast,07:00,False,False,Mess_A
MESS0066684,STU0064,2024-02-26,Monday,Breakfast,08:55,False,False,Mess_B
MESS0066685,STU0066,2024-02-26,Monday,Breakfast,08:05,False,False,Mess_A
MESS0066686,STU0067,2024-02-26,Monday,Breakfast,08:59,False,False,Mess_A
MESS0066687,STU0070,2024-02-26,Monday,Breakfast,07:16,False,False,Mess_A
MESS0066688,STU0071,2024-02-26,Monday,Breakfast,08:07,False,False,Mess_B
MESS0066689,STU0073,2024-02-26,Monday,Breakfast,12:00,False,False,Mess_B
MESS0066690,STU0076,2024-02-26,Monday,Breakfast,08:14,False,False,Mess_B
MESS0066691,STU0077,2024-02-26,Monday,Breakfast,08:00,False,False,Mess_B
MESS0066692,STU0078,2024-02-26,Monday,Breakfast,07:26,False,False,Mess_B
MESS0066693,STU0082,2024-02-26,Monday,Breakfast,12:00,False,False,Mess_A
MESS0066694,STU0084,2024-02-26,Monday,Breakfast,08:36,False,False,Mess_A
MESS0066695,STU0085,2024-02-26,Monday,Breakfast,08:16,False,False,Mess_B
MESS0066696,STU0091,2024-02-26,Monday,Breakfast,08:07,False,False,Mess_A
MESS0066697,STU0101,2024-02-26,Monday,Breakfast,08:55,False,False,Mess_A
MESS0066698,STU0102,2024-02-26,Monday,Breakfast,08:04,False,False,Mess_A
MESS0066699,STU0103,2024-02-26,Monday,Breakfast,08:32,False,False,Mess_B
MESS0066700,STU0104,2024-02-26,Monday,Breakfast,08:04,False,False,Mess_A
MESS0066701,STU0106,2024-02-26,Monday,Breakfast,08:29,False,False,Mess_B
MESS0066702,STU0108,2024-02-26,Monday,Breakfast,07:10,False,False,Mess_B
MESS0066703,STU0109,2024-02-26,Monday,Breakfast,07:03,False,False,Mess_B
MESS0066704,STU0112,2024-02-26,Monday,Breakfast,08:32,False,False,Mess_B
MESS0066705,STU0113,2024-02-26,Monday,Breakfast,08:53,False,False,Mess_A
MESS0066706,STU0115,2024-02-26,Monday,Breakfast,07:48,False,False,Mess_A
MESS0066707,STU0116,2024-02-26,Monday,Breakfast,07:54,False,False,Mess_A
MESS0066708,STU0117,2024-02-26,Monday,Breakfast,08:29,False,False,Mess_A
MESS0066709,STU0120,2024-02-26,Monday,Breakfast,07:54,False,False,Mess_A
MESS0066710,STU0121,2024-02-26,Monday,Breakfast,07:50,False,False,Mess_A
MESS0066711,STU0122,2024-02-26,Monday,Breakfast,08:43,False,False,Mess_B
MESS0066712,STU0124,2024-02-26,Monday,Breakfast,09:00,False,False,Mess_A
MESS0066713,STU0125,2024-02-26,Monday,Breakfast,07:24,False,False,Mess_B
MESS0066714,STU0130,2024-02-26,Monday,Breakfast,08:27,False,False,Mess_A
MESS0066715,STU0132,2024-02-26,Monday,Breakfast,08:11,False,False,Mess_A
MESS0066716,STU0133,2024-02-26,Monday,Breakfast,07:47,False,False,Mess_A
MESS0066717,STU0135,2024-02-26,Monday,Breakfast,08:26,False,False,Mess_B
MESS0066718,STU0136,2024-02-26,Monday,Breakfast,07:44,False,False,Mess_A
MESS0066719,STU0137,2024-02-26,Monday,Breakfast,08:02,False,False,Mess_A
MESS0066720,STU0138,2024-02-26,Monday,Breakfast,07:17,False,False,Mess_A
MESS0066721,STU0139,2024-02-26,Monday,Breakfast,08:07,False,False,Mess_B
MESS0066722,STU0144,2024-02-26,Monday,Breakfast,07:57,False,False,Mess_A
MESS0066723,STU0145,2024-02-26,Monday,Breakfast,08:58,False,False,Mess_B
MESS0066724,STU0149,2024-02-26,Monday,Breakfast,07:45,False,False,Mess_B
MESS0066725,STU0152,2024-02-26,Monday,Breakfast,12:00,False,False,Mess_A
MESS0066726,STU0160,2024-02-26,Monday,Breakfast,07:53,False,False,Mess_B
MESS0066727,STU0162,2024-02-26,Monday,Breakfast,08:32,False,False,Mess_B
MESS0066728,STU0167,2024-02-26,Monday,Breakfast,08:32,False,False,Mess_B
MESS0066729,STU0170,2024-02-26,Monday,Breakfast,07:31,False,False,Mess_A
MESS0066730,STU0174,2024-02-26,Monday,Breakfast,08:03,False,False,Mess_B
MESS0066731,STU0175,2024-02-26,Monday,Breakfast,07:28,False,False,Mess_A
MESS0066732,STU0178,2024-02-26,Monday,Breakfast,08:26,False,False,Mess_B
MESS0066733,STU0179,2024-02-26,Monday,Breakfast,08:43,False,False,Mess_B
MESS0066734,STU0182,2024-02-26,Monday,Breakfast,08:36,False,False,Mess_A
MESS0066735,STU0187,2024-02-26,Monday,Breakfast,07:25,False,False,Mess_B
MESS0066736,STU0188,2024-02-26,Monday,Breakfast,08:04,False,False,Mess_B
MESS0066737,STU0195,2024-02-26,Monday,Breakfast,08:25,False,False,Mess_B
MESS0066738,STU0197,2024-02-26,Monday,Breakfast,07:38,False,False,Mess_A
MESS0066739,STU0199,2024-02-26,Monday,Breakfast,07:08,False,False,Mess_A
MESS0066740,STU0201,2024-02-26,Monday,Breakfast,08:49,False,False,Mess_A
MESS0066741,STU0203,2024-02-26,Monday,Breakfast,08:01,False,False,Mess_B
MESS0066742,STU0204,2024-02-26,Monday,Breakfast,07:48,False,False,Mess_A
MESS0066743,STU0209,2024-02-26,Monday,Breakfast,07:40,False,False,Mess_A
MESS0066744,STU0217,2024-02-26,Monday,Breakfast,07:16,False,False,Mess_A
MESS0066745,STU0221,2024-02-26,Monday,Breakfast,07:51,False,False,Mess_A
MESS0066746,STU0223,2024-02-26,Monday,Breakfast,07:05,False,False,Mess_B
MESS0066747,STU0231,2024-02-26,Monday,Breakfast,08:26,False,False,Mess_B
MESS0066748,STU0233,2024-02-26,Monday,Breakfast,08:28,False,False,Mess_A
MESS0066749,STU0235,2024-02-26,Monday,Breakfast,07:45,False,False,Mess_B
MESS0066750,STU0245,2024-02-26,Monday,Breakfast,08:13,False,False,Mess_B
MESS0066751,STU0254,2024-02-26,Monday,Breakfast,08:07,False,False,Mess_B
MESS0066752,STU0258,2024-02-26,Monday,Breakfast,07:54,False,False,Mess_A
MESS0066753,STU0267,2024-02-26,Monday,Breakfast,08:53,False,False,Mess_B
MESS0066754,STU0270,2024-02-26,Monday,Breakfast,07:39,False,False,Mess_B
MESS0066755,STU0273,2024-02-26,Monday,Breakfast,07:42,False,False,Mess_B
MESS0066756,STU0278,2024-02-26,Monday,Breakfast,08:26,False,False,Mess_A
MESS0066757,STU0279,2024-02-26,Monday,Breakfast,08:20,False,False,Mess_A
MESS0066758,STU0283,2024-02-26,Monday,Breakfast,08:22,False,False,Mess_B
MESS0066759,STU0285,2024-02-26,Monday,Breakfast,07:28,False,False,Mess_B
MESS0066760,STU0286,2024-02-26,Monday,Breakfast,07:15,False,False,Mess_A
MESS0066761,STU0288,2024-02-26,Monday,Breakfast,07:13,False,False,Mess_B
MESS0066762,STU0304,2024-02-26,Monday,Breakfast,08:51,False,False,Mess_A
MESS0066763,STU0311,2024-02-26,Monday,Breakfast,07:50,False,False,Mess_A
MESS0066764,STU0313,2024-02-26,Monday,Breakfast,07:05,False,False,Mess_A
MESS0066765,STU0318,2024-02-26,Monday,Breakfast,07:00,False,False,Mess_A
MESS0066766,STU0331,2024-02-26,Monday,Breakfast,08:44,False,False,Mess_B
MESS0066767,STU0333,2024-02-26,Monday,Breakfast,07:42,False,False,Mess_B
MESS0066768,STU0335,2024-02-26,Monday,Breakfast,08:13,False,False,Mess_B
MESS0066769,STU0342,2024-02-26,Monday,Breakfast,08:45,False,False,Mess_A
MESS0066770,STU0345,2024-02-26,Monday,Breakfast,08:40,False,False,Mess_A
MESS0066771,STU0347,2024-02-26,Monday,Breakfast,08:59,False,False,Mess_B
MESS0066772,STU0353,2024-02-26,Monday,Breakfast,08:20,False,False,Mess_B
MESS0066773,STU0354,2024-02-26,Monday,Breakfast,08:52,False,False,Mess_A
MESS0066774,STU0358,2024-02-26,Monday,Breakfast,07:20,False,False,Mess_B
MESS0066775,STU0360,2024-02-26,Monday,Breakfast,08:57,False,False,Mess_B
MESS0066776,STU0361,2024-02-26,Monday,Breakfast,07:53,False,False,Mess_B
MESS0066777,STU0362,2024-02-26,Monday,Breakfast,08:01,False,False,Mess_B
MESS0066778,STU0364,2024-02-26,Monday,Breakfast,07:14,False,False,Mess_A
MESS0066779,STU0365,2024-02-26,Monday,Breakfast,08:52,False,False,Mess_A
MESS0066780,STU0366,2024-02-26,Monday,Breakfast,07:28,False,False,Mess_A
MESS0066781,STU0377,2024-02-26,Monday,Breakfast,08:27,False,False,Mess_A
MESS0066782,STU0380,2024-02-26,Monday,Breakfast,08:23,False,False,Mess_A
MESS0066783,STU0382,2024-02-26,Monday,Breakfast,08:18,False,False,Mess_A
MESS0066784,STU0389,2024-02-26,Monday,Breakfast,07:10,False,False,Mess_A
MESS0066785,STU0391,2024-02-26,Monday,Breakfast,07:54,False,False,Mess_B
MESS0066786,STU0395,2024-02-26,Monday,Breakfast,07:49,False,False,Mess_A
MESS0066787,STU0398,2024-02-26,Monday,Breakfast,08:28,False,False,Mess_B
MESS0066788,STU0399,2024-02-26,Monday,Breakfast,07:39,False,False,Mess_A
MESS0066789,STU0402,2024-02-26,Monday,Breakfast,07:54,False,False,Mess_B
MESS0066790,STU0404,2024-02-26,Monday,Breakfast,07:22,False,False,Mess_B
MESS0066791,STU0408,2024-02-26,Monday,Breakfast,07:38,False,False,Mess_A
MESS0066792,STU0409,2024-02-26,Monday,Breakfast,07:29,False,False,Mess_B
MESS0066793,STU0411,2024-02-26,Monday,Breakfast,07:29,False,False,Mess_A
MESS0066794,STU0415,2024-02-26,Monday,Breakfast,07:20,False,False,Mess_B
MESS0066795,STU0417,2024-02-26,Monday,Breakfast,07:59,False,False,Mess_B
MESS0066796,STU0418,2024-02-26,Monday,Breakfast,07:35,False,False,Mess_A
MESS0066797,STU0421,2024-02-26,Monday,Breakfast,07:21,False,False,Mess_B
MESS0066798,STU0422,2024-02-26,Monday,Breakfast,07:31,False,False,Mess_A
MESS0066799,STU0427,2024-02-26,Monday,Breakfast,07:08,False,False,Mess_B
MESS0066800,STU0432,2024-02-26,Monday,Breakfast,08:56,False,False,Mess_B
MESS0066801,STU0436,2024-02-26,Monday,Breakfast,07:00,False,False,Mess_A
MESS0066802,STU0446,2024-02-26,Monday,Breakfast,08:10,False,False,Mess_B
MESS0066803,STU0447,2024-02-26,Monday,Breakfast,08:56,False,False,Mess_B
MESS0066804,STU0448,2024-02-26,Monday,Breakfast,07:56,False,False,Mess_A
MESS0066805,STU0451,2024-02-26,Monday,Breakfast,07:18,False,False,Mess_B
MESS0066806,STU0452,2024-02-26,Monday,Breakfast,08:24,False,False,Mess_A
MESS0066807,STU0454,2024-02-26,Monday,Breakfast,07:51,False,False,Mess_B
MESS0066808,STU0455,2024-02-26,Monday,Breakfast,07:13,False,False,Mess_A
MESS0066809,STU0461,2024-02-26,Monday,Breakfast,08:14,False,False,Mess_A
MESS0066810,STU0468,2024-02-26,Monday,Breakfast,08:50,False,False,Mess_A
MESS0066811,STU0469,2024-02-26,Monday,Breakfast,08:40,False,False,Mess_B
MESS0066812,STU0473,2024-02-26,Monday,Breakfast,08:37,False,False,Mess_B
MESS0066813,STU0474,2024-02-26,Monday,Breakfast,07:54,False,False,Mess_B
MESS0066814,STU0476,2024-02-26,Monday,Breakfast,07:48,False,False,Mess_B
MESS0066815,STU0477,2024-02-26,Monday,Breakfast,07:00,False,False,Mess_A
MESS0066816,STU0483,2024-02-26,Monday,Breakfast,08:00,False,False,Mess_B
MESS0066817,STU0484,2024-02-26,Monday,Breakfast,07:14,False,False,Mess_B
MESS0066818,STU0485,2024-02-26,Monday,Breakfast,07:08,False,False,Mess_A
MESS0066819,STU0486,2024-02-26,Monday,Breakfast,08:17,False,False,Mess_B
MESS0066820,STU0491,2024-02-26,Monday,Breakfast,07:40,False,False,Mess_B
MESS0066821,STU0499,2024-02-26,Monday,Breakfast,07:43,False,False,Mess_A
MESS0066822,STU0001,2024-02-26,Monday,Lunch,13:28,False,False,Mess_B
MESS0066823,STU0002,2024-02-26,Monday,Lunch,13:50,False,False,Mess_A
MESS0066824,STU0005,2024-02-26,Monday,Lunch,13:54,False,False,Mess_B
MESS0066825,STU0009,2024-02-26,Monday,Lunch,13:21,False,False,Mess_A
MESS0066826,STU0011,2024-02-26,Monday,Lunch,12:34,False,False,Mess_B
MESS0066827,STU0012,2024-02-26,Monday,Lunch,13:07,False,False,Mess_B
MESS0066828,STU0013,2024-02-26,Monday,Lunch,12:28,False,False,Mess_B
MESS0066829,STU0014,2024-02-26,Monday,Lunch,13:44,False,False,Mess_A
MESS0066830,STU0016,2024-02-26,Monday,Lunch,12:40,False,False,Mess_A
MESS0066831,STU0017,2024-02-26,Monday,Lunch,12:05,False,False,Mess_A
MESS0066832,STU0019,2024-02-26,Monday,Lunch,13:02,False,False,Mess_A
MESS0066833,STU0020,2024-02-26,Monday,Lunch,12:24,False,False,Mess_A
MESS0066834,STU0021,2024-02-26,Monday,Lunch,12:42,False,False,Mess_A
MESS0066835,STU0022,2024-02-26,Monday,Lunch,12:46,False,False,Mess_A
MESS0066836,STU0026,2024-02-26,Monday,Lunch,12:31,False,False,Mess_A
MESS0066837,STU0027,2024-02-26,Monday,Lunch,13:05,False,False,Mess_A
MESS0066838,STU0029,2024-02-26,Monday,Lunch,12:48,False,False,Mess_B
MESS0066839,STU0031,2024-02-26,Monday,Lunch,13:28,False,False,Mess_B
MESS0066840,STU0032,2024-02-26,Monday,Lunch,12:20,False,False,Mess_B
MESS0066841,STU0033,2024-02-26,Monday,Lunch,13:17,False,False,Mess_B
MESS0066842,STU0035,2024-02-26,Monday,Lunch,12:32,False,False,Mess_B
MESS0066843,STU0037,2024-02-26,Monday,Lunch,12:05,False,False,Mess_B
MESS0066844,STU0039,2024-02-26,Monday,Lunch,13:48,False,False,Mess_A
MESS0066845,STU0040,2024-02-26,Monday,Lunch,12:24,False,False,Mess_B
MESS0066846,STU0041,2024-02-26,Monday,Lunch,12:20,False,False,Mess_B
MESS0066847,STU0042,2024-02-26,Monday,Lunch,13:58,False,False,Mess_B
MESS0066848,STU0043,2024-02-26,Monday,Lunch,12:28,False,False,Mess_A
MESS0066849,STU0044,2024-02-26,Monday,Lunch,13:41,False,False,Mess_B
MESS0066850,STU0047,2024-02-26,Monday,Lunch,12:00,False,False,Mess_A
MESS0066851,STU0048,2024-02-26,Monday,Lunch,12:10,False,False,Mess_B
MESS0066852,STU0051,2024-02-26,Monday,Lunch,13:50,False,False,Mess_B
MESS0066853,STU0052,2024-02-26,Monday,Lunch,12:00,False,False,Mess_B
MESS0066854,STU0053,2024-02-26,Monday,Lunch,13:01,False,False,Mess_B
MESS0066855,STU0054,2024-02-26,Monday,Lunch,12:50,False,False,Mess_B
MESS0066856,STU0056,2024-02-26,Monday,Lunch,13:51,False,False,Mess_A
MESS0066857,STU0057,2024-02-26,Monday,Lunch,13:26,False,False,Mess_A
MESS0066858,STU0058,2024-02-26,Monday,Lunch,13:34,False,False,Mess_A
MESS0066859,STU0061,2024-02-26,Monday,Lunch,12:32,False,False,Mess_B
MESS0066860,STU0062,2024-02-26,Monday,Lunch,12:48,False,False,Mess_A
MESS0066861,STU0063,2024-02-26,Monday,Lunch,12:15,False,False,Mess_A
MESS0066862,STU0064,2024-02-26,Monday,Lunch,13:28,False,False,Mess_A
MESS0066863,STU0065,2024-02-26,Monday,Lunch,12:12,False,False,Mess_A
MESS0066864,STU0066,2024-02-26,Monday,Lunch,12:57,False,False,Mess_B
MESS0066865,STU0067,2024-02-26,Monday,Lunch,12:56,False,False,Mess_B
MESS0066866,STU0068,2024-02-26,Monday,Lunch,13:20,False,False,Mess_B
MESS0066867,STU0069,2024-02-26,Monday,Lunch,13:30,False,False,Mess_B
MESS0066868,STU0072,2024-02-26,Monday,Lunch,12:13,False,False,Mess_A
MESS0066869,STU0073,2024-02-26,Monday,Lunch,13:50,False,False,Mess_A
MESS0066870,STU0074,2024-02-26,Monday,Lunch,13:07,False,False,Mess_B
MESS0066871,STU0075,2024-02-26,Monday,Lunch,13:58,False,False,Mess_B
MESS0066872,STU0076,2024-02-26,Monday,Lunch,13:01,False,False,Mess_A
MESS0066873,STU0077,2024-02-26,Monday,Lunch,12:47,False,False,Mess_B
MESS0066874,STU0078,2024-02-26,Monday,Lunch,12:16,False,False,Mess_B
MESS0066875,STU0079,2024-02-26,Monday,Lunch,13:24,False,False,Mess_B
MESS0066876,STU0082,2024-02-26,Monday,Lunch,13:05,False,False,Mess_A
MESS0066877,STU0083,2024-02-26,Monday,Lunch,13:13,False,False,Mess_A
MESS0066878,STU0085,2024-02-26,Monday,Lunch,12:35,False,False,Mess_A
MESS0066879,STU0086,2024-02-26,Monday,Lunch,12:00,False,False,Mess_B
MESS0066880,STU0087,2024-02-26,Monday,Lunch,13:15,False,False,Mess_B
MESS0066881,STU0089,2024-02-26,Monday,Lunch,13:25,False,False,Mess_A
MESS0066882,STU0090,2024-02-26,Monday,Lunch,13:48,False,False,Mess_A
MESS0066883,STU0091,2024-02-26,Monday,Lunch,13:36,False,False,Mess_A
MESS0066884,STU0092,2024-02-26,Monday,Lunch,12:00,False,False,Mess_B
MESS0066885,STU0093,2024-02-26,Monday,Lunch,12:10,False,False,Mess_B
MESS0066886,STU0094,2024-02-26,Monday,Lunch,13:35,False,False,Mess_A
MESS0066887,STU0095,2024-02-26,Monday,Lunch,13:31,False,False,Mess_B
MESS0066888,STU0097,2024-02-26,Monday,Lunch,13:02,False,False,Mess_A
MESS0066889,STU0098,2024-02-26,Monday,Lunch,13:55,False,False,Mess_B
MESS0066890,STU0099,2024-02-26,Monday,Lunch,13:27,False,False,Mess_B
MESS0066891,STU0100,2024-02-26,Monday,Lunch,12:19,False,False,Mess_A
MESS0066892,STU0102,2024-02-26,Monday,Lunch,12:58,False,False,Mess_B
MESS0066893,STU0103,2024-02-26,Monday,Lunch,12:11,False,False,Mess_B
MESS0066894,STU0104,2024-02-26,Monday,Lunch,12:19,False,False,Mess_A
MESS0066895,STU0105,2024-02-26,Monday,Lunch,13:59,False,False,Mess_B
MESS0066896,STU0106,2024-02-26,Monday,Lunch,12:28,False,False,Mess_B
MESS0066897,STU0109,2024-02-26,Monday,Lunch,13:17,False,False,Mess_A
MESS0066898,STU0110,2024-02-26,Monday,Lunch,12:32,False,False,Mess_A
MESS0066899,STU0111,2024-02-26,Monday,Lunch,14:00,False,False,Mess_B
MESS0066900,STU0112,2024-02-26,Monday,Lunch,12:44,False,False,Mess_A
MESS0066901,STU0113,2024-02-26,Monday,Lunch,13:09,False,False,Mess_B
MESS0066902,STU0114,2024-02-26,Monday,Lunch,13:26,False,False,Mess_B
MESS0066903,STU0116,2024-02-26,Monday,Lunch,12:31,False,False,Mess_B
MESS0066904,STU0117,2024-02-26,Monday,Lunch,13:36,False,False,Mess_A
MESS0066905,STU0118,2024-02-26,Monday,Lunch,12:20,False,False,Mess_A
MESS0066906,STU0119,2024-02-26,Monday,Lunch,12:09,False,False,Mess_A
MESS0066907,STU0120,2024-02-26,Monday,Lunch,12:05,False,False,Mess_A
MESS0066908,STU0123,2024-02-26,Monday,Lunch,13:15,False,False,Mess_B
MESS0066909,STU0124,2024-02-26,Monday,Lunch,13:01,False,False,Mess_B
MESS0066910,STU0125,2024-02-26,Monday,Lunch,12:13,False,False,Mess_A
MESS0066911,STU0127,2024-02-26,Monday,Lunch,13:02,False,False,Mess_A
MESS0066912,STU0128,2024-02-26,Monday,Lunch,12:00,False,False,Mess_B
MESS0066913,STU0129,2024-02-26,Monday,Lunch,12:13,False,False,Mess_A
MESS0066914,STU0131,2024-02-26,Monday,Lunch,12:45,False,False,Mess_A
MESS0066915,STU0132,2024-02-26,Monday,Lunch,13:53,False,False,Mess_A
MESS0066916,STU0134,2024-02-26,Monday,Lunch,12:39,False,False,Mess_A
MESS0066917,STU0135,2024-02-26,Monday,Lunch,12:52,False,False,Mess_A
