student_id,date,day_of_week,login_time,duration_minutes,data_used_mb,access_point,device_type,is_exam_week,login_hour,is_night
STU0295,2024-03-12,Tuesday,11:17,41,106.42,Block_A_F1,Laptop,False,11,0
STU0295,2024-03-13,Wednesday,19:15,6,11.49,Library,Laptop,False,19,0
STU0295,2024-03-14,Thursday,16:38,43,86.89,Block_A_F1,Laptop,False,16,0
STU0295,2024-03-15,Friday,04:20,79,255.15,Canteen,Mobile,False,4,0
STU0295,2024-03-15,Friday,17:56,15,13.97,Canteen,Mobile,False,17,0
STU0295,2024-03-15,Friday,04:40,41,48.34,Hostel_H2,Tablet,False,4,0
STU0295,2024-03-15,Friday,09:20,51,86.18,Block_A_F2,Laptop,False,9,0
STU0295,2024-03-16,Saturday,21:12,5,13.97,Hostel_H1,Laptop,False,21,1
STU0295,2024-03-16,Saturday,13:28,30,19.04,Block_A_F1,Tablet,False,13,0
STU0295,2024-03-16,Saturday,18:37,25,44.11,Library,Laptop,False,18,0
STU0295,2024-03-18,Monday,06:44,49,104.0,Hostel_H2,Laptop,False,6,0
STU0295,2024-03-18,Monday,19:42,29,21.19,Hostel_H1,Tablet,False,19,0
STU0295,2024-03-18,Monday,17:52,12,20.29,Library,Laptop,False,17,0
STU0295,2024-03-19,Tuesday,03:24,26,19.69,Labs,Mobile,False,3,0
STU0295,2024-03-20,Wednesday,02:36,10,26.0,Canteen,Tablet,False,2,0
STU0295,2024-03-20,Wednesday,17:39,17,24.92,Hostel_H2,Laptop,False,17,0
STU0295,2024-03-20,Wednesday,08:20,39,112.25,Hostel_H1,Mobile,False,8,0
STU0295,2024-03-20,Wednesday,05:51,39,97.22,Hostel_H2,Mobile,False,5,0
STU0295,2024-03-21,Thursday,08:03,10,6.44,Block_A_F1,Tablet,False,8,0
STU0295,2024-03-21,Thursday,08:58,47,137.22,Block_A_F1,Mobile,False,8,0
STU0295,2024-03-21,Thursday,07:41,45,117.53,Block_A_F1,Laptop,False,7,0
STU0295,2024-03-22,Friday,14:08,25,30.05,Block_B_F1,Tablet,False,14,0
STU0295,2024-03-22,Friday,04:08,21,26.76,Block_A_F1,Tablet,False,4,0
STU0295,2024-03-22,Friday,18:23,64,130.6,Block_B_F1,Laptop,False,18,0
STU0295,2024-03-23,Saturday,15:52,48,63.88,Labs,Mobile,False,15,0
STU0295,2024-03-23,Saturday,21:28,54,95.67,Block_A_F1,Mobile,False,21,1
STU0295,2024-03-23,Saturday,14:15,19,26.69,Canteen,Mobile,False,14,0
STU0295,2024-03-23,Saturday,09:30,49,138.21,Hostel_H1,Mobile,False,9,0
STU0295,2024-03-25,Monday,19:28,18,49.52,Labs,Mobile,False,19,0
STU0295,2024-03-25,Monday,08:21,16,24.38,Hostel_H2,Laptop,False,8,0
STU0295,2024-03-25,Monday,19:49,55,140.29,Hostel_H1,Mobile,False,19,0
STU0295,2024-03-25,Monday,18:18,58,169.07,Block_A_F2,Mobile,False,18,0
STU0295,2024-03-26,Tuesday,13:26,12,32.24,Labs,Mobile,False,13,0
STU0295,2024-03-26,Tuesday,17:36,18,9.72,Block_B_F1,Mobile,False,17,0
STU0295,2024-03-26,Tuesday,06:48,66,49.23,Hostel_H2,Tablet,False,6,0
STU0295,2024-03-27,Wednesday,17:01,81,95.39,Canteen,Mobile,False,17,0
STU0295,2024-03-27,Wednesday,18:12,65,63.57,Library,Laptop,False,18,0
STU0295,2024-03-29,Friday,12:09,37,65.81,Canteen,Mobile,False,12,0
STU0295,2024-03-30,Saturday,13:26,34,20.19,Hostel_H2,Tablet,False,13,0
STU0295,2024-03-31,Sunday,20:23,36,39.48,Labs,Tablet,False,20,0
STU0295,2024-03-31,Sunday,07:40,23,30.72,Labs,Laptop,False,7,0
STU0295,2024-03-31,Sunday,05:33,111,262.58,Labs,Tablet,False,5,0
STU0295,2024-03-31,Sunday,11:13,112,111.79,Block_A_F2,Laptop,False,11,0
STU0296,2024-01-02,Tuesday,17:44,31,62.94,Labs,Laptop,False,17,0
STU0296,2024-01-02,Tuesday,07:09,31,155.04,Library,Laptop,False,7,0
STU0296,2024-01-02,Tuesday,19:41,82,511.78,Canteen,Mobile,False,19,0
STU0296,2024-01-03,Wednesday,20:29,51,231.46,Library,Laptop,False,20,0
STU0296,2024-01-03,Wednesday,16:32,91,414.2,Library,Mobile,False,16,0
STU0296,2024-01-03,Wednesday,17:53,30,69.3,Hostel_H2,Mobile,False,17,0
STU0296,2024-01-03,Wednesday,10:11,33,110.0,Block_A_F1,Tablet,False,10,0
STU0296,2024-01-05,Friday,10:13,18,59.28,Block_A_F1,Mobile,False,10,0
STU0296,2024-01-05,Friday,10:31,24,143.04,Canteen,Mobile,False,10,0
STU0296,2024-01-06,Saturday,12:55,126,702.06,Block_B_F1,Mobile,False,12,0
STU0296,2024-01-07,Sunday,13:48,145,448.94,Block_B_F1,Mobile,False,13,0
STU0296,2024-01-08,Monday,00:56,28,64.1,Block_A_F2,Tablet,False,0,0
STU0296,2024-01-08,Monday,09:32,193,489.3,Library,Mobile,False,9,0
STU0296,2024-01-08,Monday,18:36,12,30.8,Block_A_F2,Mobile,False,18,0
STU0296,2024-01-08,Monday,10:08,142,69.65,Block_A_F1,Mobile,False,10,0
STU0296,2024-01-09,Tuesday,10:34,24,142.44,Block_A_F2,Laptop,False,10,0
STU0296,2024-01-10,Wednesday,15:13,69,407.7,Hostel_H2,Tablet,False,15,0
STU0296,2024-01-11,Thursday,17:10,151,711.9,Labs,Tablet,False,17,0
STU0296,2024-01-12,Friday,09:38,27,83.14,Hostel_H2,Tablet,False,9,0
STU0296,2024-01-12,Friday,09:07,37,251.58,Block_A_F2,Laptop,False,9,0
STU0296,2024-01-13,Saturday,07:50,7,11.52,Block_A_F2,Laptop,False,7,0
STU0296,2024-01-14,Sunday,09:34,84,113.04,Hostel_H1,Laptop,False,9,0
STU0296,2024-01-14,Sunday,08:08,28,68.04,Hostel_H1,Laptop,False,8,0
STU0296,2024-01-14,Sunday,04:17,58,377.22,Labs,Tablet,False,4,0
STU0296,2024-01-14,Sunday,10:21,18,53.4,Canteen,Mobile,False,10,0
STU0296,2024-01-15,Monday,10:14,93,445.06,Hostel_H1,Mobile,False,10,0
STU0296,2024-01-15,Monday,06:15,150,797.56,Canteen,Tablet,False,6,0
STU0296,2024-01-15,Monday,18:00,7,40.12,Block_A_F1,Laptop,False,18,0
STU0296,2024-01-16,Tuesday,19:58,24,83.64,Hostel_H2,Laptop,False,19,0
STU0296,2024-01-16,Tuesday,08:48,16,38.04,Block_B_F1,Mobile,False,8,0
STU0296,2024-01-16,Tuesday,11:35,12,57.12,Block_A_F1,Mobile,False,11,0
STU0296,2024-01-17,Wednesday,06:10,70,91.82,Block_A_F2,Mobile,False,6,0
STU0296,2024-01-17,Wednesday,17:37,112,308.76,Hostel_H1,Mobile,False,17,0
STU0296,2024-01-18,Thursday,10:45,103,133.88,Hostel_H1,Tablet,False,10,0
STU0296,2024-01-18,Thursday,15:55,22,49.2,Canteen,Laptop,False,15,0
STU0296,2024-01-18,Thursday,20:37,18,104.6,Library,Mobile,False,20,0
STU0296,2024-01-19,Friday,07:04,157,440.48,Library,Tablet,False,7,0
STU0296,2024-01-19,Friday,12:24,7,21.6,Block_B_F1,Tablet,False,12,0
STU0296,2024-01-19,Friday,07:36,33,56.34,Hostel_H2,Laptop,False,7,0
STU0296,2024-01-20,Saturday,13:06,31,85.44,Hostel_H2,Laptop,False,13,0
STU0296,2024-01-20,Saturday,12:03,36,40.44,Block_B_F1,Laptop,False,12,0
STU0296,2024-01-21,Sunday,17:43,121,416.14,Canteen,Tablet,False,17,0
STU0296,2024-01-21,Sunday,11:26,48,274.86,Canteen,Mobile,False,11,0
STU0296,2024-01-22,Monday,21:42,58,239.32,Block_A_F1,Laptop,False,21,1
STU0296,2024-01-22,Monday,04:15,61,424.92,Labs,Mobile,False,4,0
STU0296,2024-01-22,Monday,06:15,81,408.86,Labs,Mobile,False,6,0
STU0296,2024-01-23,Tuesday,17:57,96,620.62,Labs,Laptop,False,17,0
STU0296,2024-01-23,Tuesday,20:58,25,57.02,Canteen,Mobile,False,20,0
STU0296,2024-01-23,Tuesday,09:58,64,254.56,Hostel_H1,Laptop,False,9,0
STU0296,2024-01-24,Wednesday,19:59,99,191.74,Block_B_F1,Laptop,False,19,0
STU0296,2024-01-24,Wednesday,03:15,81,91.22,Canteen,Laptop,False,3,0
STU0296,2024-01-24,Wednesday,02:09,43,217.6,Block_B_F1,Tablet,False,2,0
STU0296,2024-01-24,Wednesday,06:56,15,56.04,Hostel_H2,Mobile,False,6,0
STU0296,2024-01-26,Friday,07:28,58,92.0,Library,Mobile,False,7,0
STU0296,2024-01-26,Friday,18:27,78,488.84,Block_B_F1,Mobile,False,18,0
STU0296,2024-01-26,Friday,07:05,90,236.52,Canteen,Mobile,False,7,0
STU0296,2024-01-27,Saturday,10:42,19,47.8,Block_A_F1,Laptop,False,10,0
STU0296,2024-01-27,Saturday,18:47,18,53.04,Library,Laptop,False,18,0
STU0296,2024-01-28,Sunday,07:06,49,69.65,Hostel_H2,Tablet,False,7,0
STU0296,2024-01-28,Sunday,03:23,36,46.98,Hostel_H2,Tablet,False,3,0
STU0296,2024-01-28,Sunday,11:03,54,178.08,Block_B_F1,Tablet,False,11,0
STU0296,2024-01-28,Sunday,10:51,22,45.62,Labs,Laptop,False,10,0
STU0296,2024-01-29,Monday,00:15,145,583.04,Hostel_H2,Tablet,False,0,0
STU0296,2024-01-29,Monday,17:12,82,568.24,Hostel_H1,Laptop,False,17,0
STU0296,2024-01-29,Monday,19:50,7,32.36,Labs,Laptop,False,19,0
STU0296,2024-01-29,Monday,10:05,43,211.0,Hostel_H1,Mobile,False,10,0
STU0296,2024-01-30,Tuesday,08:19,81,539.58,Hostel_H1,Mobile,False,8,0
STU0296,2024-01-31,Wednesday,12:40,33,136.58,Hostel_H2,Laptop,False,12,0
STU0296,2024-02-01,Thursday,20:14,124,249.48,Block_B_F1,Laptop,False,20,0
STU0296,2024-02-01,Thursday,10:15,15,78.46,Block_B_F1,Laptop,False,10,0
STU0296,2024-02-01,Thursday,08:38,63,257.54,Hostel_H2,Laptop,False,8,0
STU0296,2024-02-01,Thursday,10:39,19,70.9,Block_B_F1,Laptop,False,10,0
STU0296,2024-02-02,Friday,22:16,25,71.08,Hostel_H1,Tablet,False,22,1
STU0296,2024-02-02,Friday,08:59,72,436.88,Block_A_F2,Laptop,False,8,0
STU0296,2024-02-02,Friday,03:03,57,201.52,Block_B_F1,Laptop,False,3,0
STU0296,2024-02-02,Friday,07:49,133,897.88,Hostel_H2,Laptop,False,7,0
STU0296,2024-02-03,Saturday,13:05,12,21.16,Labs,Laptop,False,13,0
STU0296,2024-02-03,Saturday,19:08,72,427.7,Labs,Tablet,False,19,0
STU0296,2024-02-03,Saturday,12:26,120,406.82,Labs,Laptop,False,12,0
STU0296,2024-02-04,Sunday,17:12,43,139.0,Canteen,Mobile,False,17,0
STU0296,2024-02-05,Monday,13:57,72,175.2,Library,Mobile,False,13,0
STU0296,2024-02-05,Monday,14:59,153,643.14,Hostel_H1,Laptop,False,14,0
STU0296,2024-02-06,Tuesday,16:53,241,1326.86,Hostel_H2,Laptop,False,16,0
STU0296,2024-02-06,Tuesday,09:32,39,248.64,Hostel_H1,Tablet,False,9,0
STU0296,2024-02-06,Tuesday,02:27,114,280.28,Labs,Mobile,False,2,0
STU0296,2024-02-06,Tuesday,17:20,45,61.46,Block_A_F2,Mobile,False,17,0
STU0296,2024-02-07,Wednesday,18:59,90,261.72,Block_B_F1,Mobile,False,18,0
STU0296,2024-02-08,Thursday,02:23,24,52.12,Block_B_F1,Mobile,False,2,0
STU0296,2024-02-08,Thursday,09:52,123,251.44,Canteen,Laptop,False,9,0
STU0296,2024-02-08,Thursday,13:34,126,566.38,Block_B_F1,Tablet,False,13,0
STU0296,2024-02-08,Thursday,01:59,165,705.24,Block_B_F1,Mobile,False,1,0
STU0296,2024-02-09,Friday,01:09,33,122.76,Hostel_H1,Laptop,False,1,0
STU0296,2024-02-09,Friday,08:52,61,94.34,Block_A_F2,Tablet,False,8,0
STU0296,2024-02-09,Friday,10:52,28,174.18,Labs,Laptop,False,10,0
STU0296,2024-02-09,Friday,20:16,64,81.46,Block_A_F2,Mobile,False,20,0
STU0296,2024-02-10,Saturday,09:08,109,116.68,Labs,Mobile,False,9,0
STU0296,2024-02-10,Saturday,17:54,21,72.32,Block_A_F2,Tablet,False,17,0
STU0296,2024-02-11,Sunday,17:39,19,104.82,Canteen,Mobile,False,17,0
STU0296,2024-02-11,Sunday,18:17,73,483.88,Library,Mobile,False,18,0
STU0296,2024-02-11,Sunday,14:15,39,101.22,Canteen,Tablet,False,14,0
STU0296,2024-02-11,Sunday,21:46,28,175.52,Library,Mobile,False,21,1
STU0296,2024-02-14,Wednesday,19:03,19,46.52,Block_A_F2,Laptop,False,19,0
STU0296,2024-02-14,Wednesday,17:13,96,443.52,Library,Mobile,False,17,0
STU0296,2024-02-15,Thursday,19:58,39,124.38,Labs,Laptop,False,19,0
STU0296,2024-02-15,Thursday,17:30,31,104.72,Block_B_F1,Mobile,False,17,0
STU0296,2024-02-16,Friday,08:18,43,155.66,Hostel_H2,Laptop,False,8,0
STU0296,2024-02-16,Friday,10:53,21,143.68,Hostel_H1,Tablet,False,10,0
STU0296,2024-02-17,Saturday,11:54,76,113.98,Hostel_H2,Tablet,False,11,0
STU0296,2024-02-18,Sunday,06:02,142,971.06,Block_A_F2,Tablet,False,6,0
STU0296,2024-02-18,Sunday,17:54,145,160.08,Hostel_H1,Laptop,False,17,0
STU0296,2024-02-20,Tuesday,08:22,11,63.14,Library,Mobile,True,8,0
STU0296,2024-02-20,Tuesday,07:29,31,163.52,Hostel_H2,Laptop,True,7,0
STU0296,2024-02-20,Tuesday,17:00,83,382.88,Block_A_F2,Mobile,True,17,0
STU0296,2024-02-21,Wednesday,07:03,15,16.94,Hostel_H1,Laptop,True,7,0
STU0296,2024-02-21,Wednesday,10:03,117,271.6,Canteen,Tablet,True,10,0
STU0296,2024-02-21,Wednesday,07:57,98,384.26,Canteen,Mobile,True,7,0
STU0296,2024-02-21,Wednesday,19:51,35,167.94,Block_A_F1,Laptop,True,19,0
STU0296,2024-02-22,Thursday,00:38,102,286.82,Block_A_F2,Laptop,True,0,0
STU0296,2024-02-22,Thursday,10:05,32,128.28,Block_B_F1,Laptop,True,10,0
STU0296,2024-02-22,Thursday,00:28,149,684.66,Hostel_H2,Laptop,True,0,0
STU0296,2024-02-23,Friday,08:34,98,537.62,Canteen,Tablet,True,8,0
STU0296,2024-02-23,Friday,09:34,50,187.64,Hostel_H1,Laptop,True,9,0
STU0296,2024-02-24,Saturday,20:16,110,660.88,Block_A_F1,Laptop,True,20,0
STU0296,2024-02-24,Saturday,18:30,79,286.36,Labs,Mobile,True,18,0
STU0296,2024-02-24,Saturday,23:19,23,72.7,Hostel_H2,Tablet,True,23,1
STU0296,2024-02-24,Saturday,09:39,32,196.2,Block_B_F1,Laptop,True,9,0
STU0296,2024-02-26,Monday,17:18,33,134.32,Hostel_H1,Mobile,False,17,0
STU0296,2024-02-26,Monday,19:44,13,29.52,Block_A_F2,Tablet,False,19,0
STU0296,2024-02-26,Monday,17:56,39,41.44,Block_A_F1,Laptop,False,17,0
STU0296,2024-02-26,Monday,12:22,54,267.2,Labs,Tablet,False,12,0
STU0296,2024-02-27,Tuesday,05:04,75,206.22,Hostel_H2,Mobile,False,5,0
STU0296,2024-02-28,Wednesday,12:50,24,36.72,Block_B_F1,Mobile,False,12,0
STU0296,2024-02-28,Wednesday,18:36,75,397.74,Hostel_H2,Mobile,False,18,0
STU0296,2024-02-29,Thursday,07:04,49,139.08,Hostel_H2,Tablet,False,7,0
STU0296,2024-02-29,Thursday,05:50,43,277.42,Hostel_H2,Mobile,False,5,0
STU0296,2024-02-29,Thursday,18:28,67,324.98,Library,Laptop,False,18,0
STU0296,2024-03-03,Sunday,19:01,55,145.3,Block_B_F1,Laptop,False,19,0
STU0296,2024-03-03,Sunday,00:21,51,95.34,Hostel_H1,Mobile,False,0,0
STU0296,2024-03-03,Sunday,17:09,60,342.8,Block_A_F2,Laptop,False,17,0
STU0296,2024-03-03,Sunday,18:11,33,150.26,Library,Laptop,False,18,0
STU0296,2024-03-04,Monday,18:14,156,553.54,Block_B_F1,Mobile,False,18,0
STU0296,2024-03-05,Tuesday,18:53,67,183.2,Hostel_H1,Laptop,False,18,0
STU0296,2024-03-05,Tuesday,06:00,151,220.76,Block_A_F1,Mobile,False,6,0
STU0296,2024-03-05,Tuesday,18:31,141,185.48,Canteen,Laptop,False,18,0
STU0296,2024-03-06,Wednesday,08:57,58,158.5,Block_A_F2,Tablet,False,8,0
STU0296,2024-03-07,Thursday,19:51,61,307.52,Canteen,Mobile,False,19,0
STU0296,2024-03-07,Thursday,12:09,61,356.22,Block_A_F2,Tablet,False,12,0
STU0296,2024-03-08,Friday,11:49,66,237.74,Hostel_H2,Tablet,False,11,0
STU0296,2024-03-09,Saturday,03:46,51,100.64,Block_A_F2,Mobile,False,3,0
STU0296,2024-03-09,Saturday,10:02,82,346.7,Block_B_F1,Laptop,False,10,0
STU0296,2024-03-09,Saturday,09:45,36,239.24,Hostel_H2,Mobile,False,9,0
STU0296,2024-03-09,Saturday,10:08,66,454.98,Block_A_F1,Mobile,False,10,0
STU0296,2024-03-10,Sunday,11:56,13,35.42,Labs,Tablet,False,11,0
STU0296,2024-03-11,Monday,10:03,72,167.06,Block_B_F1,Tablet,False,10,0
STU0296,2024-03-11,Monday,20:25,49,116.42,Labs,Mobile,False,20,0
STU0296,2024-03-11,Monday,01:06,22,60.98,Block_A_F2,Tablet,False,1,0
STU0296,2024-03-11,Monday,13:49,39,111.56,Block_A_F2,Tablet,False,13,0
STU0296,2024-03-12,Tuesday,18:14,24,57.8,Canteen,Mobile,False,18,0
STU0296,2024-03-12,Tuesday,20:08,36,116.76,Hostel_H1,Laptop,False,20,0
STU0296,2024-03-12,Tuesday,09:43,31,101.2,Block_B_F1,Tablet,False,9,0
STU0296,2024-03-12,Tuesday,14:03,28,103.38,Labs,Tablet,False,14,0
STU0296,2024-03-13,Wednesday,18:47,46,155.98,Canteen,Laptop,False,18,0
STU0296,2024-03-13,Wednesday,10:05,24,100.82,Hostel_H1,Tablet,False,10,0
STU0296,2024-03-13,Wednesday,07:12,118,641.18,Block_B_F1,Mobile,False,7,0
STU0296,2024-03-14,Thursday,16:32,28,127.5,Block_A_F2,Tablet,False,16,0
STU0296,2024-03-15,Friday,09:13,114,343.28,Hostel_H2,Laptop,False,9,0
STU0296,2024-03-16,Saturday,22:38,36,104.46,Hostel_H2,Laptop,False,22,1
STU0296,2024-03-17,Sunday,22:10,93,69.65,Hostel_H2,Laptop,False,22,1
STU0296,2024-03-17,Sunday,08:36,235,915.0,Block_A_F1,Mobile,False,8,0
STU0296,2024-03-17,Sunday,18:02,48,220.48,Library,Tablet,False,18,0
STU0296,2024-03-17,Sunday,13:59,21,62.02,Block_A_F2,Tablet,False,13,0
STU0296,2024-03-18,Monday,19:31,450,1661.6,Hostel_H2,Mobile,False,19,0
STU0296,2024-03-18,Monday,23:09,27,66.92,Canteen,Laptop,False,23,1
STU0296,2024-03-19,Tuesday,22:24,16,80.2,Hostel_H1,Mobile,False,22,1
STU0296,2024-03-19,Tuesday,02:45,48,206.38,Canteen,Tablet,False,2,0
STU0296,2024-03-19,Tuesday,22:39,103,695.42,Hostel_H2,Tablet,False,22,1
STU0296,2024-03-19,Tuesday,21:00,21,141.82,Block_A_F2,Mobile,False,21,1
STU0296,2024-03-20,Wednesday,10:53,33,210.48,Canteen,Mobile,False,10,0
STU0296,2024-03-21,Thursday,13:18,25,157.74,Hostel_H2,Tablet,False,13,0
STU0296,2024-03-21,Thursday,13:49,79,195.06,Block_B_F1,Laptop,False,13,0
STU0296,2024-03-22,Friday,09:07,384,1624.54,Hostel_H1,Tablet,False,9,0
STU0296,2024-03-22,Friday,06:57,21,59.76,Hostel_H2,Tablet,False,6,0
STU0296,2024-03-22,Friday,17:54,118,360.66,Labs,Laptop,False,17,0
STU0296,2024-03-23,Saturday,17:51,36,242.74,Library,Laptop,False,17,0
STU0296,2024-03-24,Sunday,17:29,28,132.56,Block_A_F1,Laptop,False,17,0
STU0296,2024-03-24,Sunday,17:01,37,58.72,Hostel_H1,Tablet,False,17,0
STU0296,2024-03-24,Sunday,13:15,7,21.84,Library,Mobile,False,13,0
STU0296,2024-03-26,Tuesday,04:54,39,89.44,Hostel_H1,Tablet,False,4,0
STU0296,2024-03-26,Tuesday,12:41,21,67.8,Hostel_H1,Mobile,False,12,0
STU0296,2024-03-26,Tuesday,17:08,82,339.34,Labs,Laptop,False,17,0
STU0296,2024-03-26,Tuesday,11:06,28,107.62,Labs,Tablet,False,11,0
STU0296,2024-03-27,Wednesday,09:03,94,587.4,Canteen,Laptop,False,9,0
STU0296,2024-03-27,Wednesday,18:43,37,231.94,Hostel_H2,Tablet,False,18,0
STU0296,2024-03-27,Wednesday,07:19,55,114.5,Block_A_F1,Mobile,False,7,0
STU0296,2024-03-27,Wednesday,05:39,28,163.0,Hostel_H1,Mobile,False,5,0
STU0296,2024-03-28,Thursday,07:27,42,268.42,Block_A_F1,Laptop,False,7,0
STU0296,2024-03-29,Friday,12:38,37,118.76,Block_A_F1,Laptop,False,12,0
STU0296,2024-03-29,Friday,12:24,100,165.14,Hostel_H1,Mobile,False,12,0
STU0296,2024-03-31,Sunday,01:55,133,839.52,Hostel_H2,Mobile,False,1,0
STU0296,2024-03-31,Sunday,17:11,64,388.48,Block_A_F1,Laptop,False,17,0
STU0297,2024-01-01,Monday,04:18,11,37.98,Block_A_F1,Laptop,False,4,0
STU0297,2024-01-02,Tuesday,18:03,151,187.74,Canteen,Mobile,False,18,0
STU0297,2024-01-02,Tuesday,08:07,36,84.14,Library,Tablet,False,8,0
STU0297,2024-01-02,Tuesday,18:00,87,184.06,Canteen,Laptop,False,18,0
STU0297,2024-01-03,Wednesday,11:28,22,27.05,Block_B_F1,Mobile,False,11,0
STU0297,2024-01-03,Wednesday,11:37,87,189.61,Block_A_F1,Mobile,False,11,0
STU0297,2024-01-03,Wednesday,07:01,67,86.3,Block_A_F2,Tablet,False,7,0
STU0297,2024-01-04,Thursday,17:42,9,15.48,Block_B_F1,Mobile,False,17,0
STU0297,2024-01-05,Friday,18:47,33,39.41,Hostel_H1,Tablet,False,18,0
STU0297,2024-01-05,Friday,02:47,34,114.17,Canteen,Laptop,False,2,0
STU0297,2024-01-05,Friday,19:29,34,93.93,Block_B_F1,Laptop,False,19,0
STU0297,2024-01-06,Saturday,13:10,48,62.71,Hostel_H2,Laptop,False,13,0
STU0297,2024-01-07,Sunday,17:54,30,43.79,Block_A_F1,Laptop,False,17,0
STU0297,2024-01-07,Sunday,20:35,160,237.39,Canteen,Mobile,False,20,0
STU0297,2024-01-07,Sunday,09:25,10,21.18,Block_A_F1,Laptop,False,9,0
STU0297,2024-01-08,Monday,10:50,65,48.94,Library,Tablet,False,10,0
STU0297,2024-01-08,Monday,10:20,12,36.13,Canteen,Tablet,False,10,0
STU0297,2024-01-09,Tuesday,06:28,170,562.61,Block_A_F2,Mobile,False,6,0
STU0297,2024-01-09,Tuesday,18:56,54,142.56,Canteen,Tablet,False,18,0
STU0297,2024-01-09,Tuesday,19:15,40,43.8,Labs,Laptop,False,19,0
STU0297,2024-01-10,Wednesday,08:32,17,17.84,Hostel_H1,Laptop,False,8,0
STU0297,2024-01-10,Wednesday,09:50,40,49.06,Library,Laptop,False,9,0
STU0297,2024-01-11,Thursday,19:39,16,12.58,Block_A_F1,Tablet,False,19,0
STU0297,2024-01-11,Thursday,19:54,27,52.81,Labs,Mobile,False,19,0
STU0297,2024-01-12,Friday,20:25,259,343.15,Block_A_F2,Tablet,False,20,0
STU0297,2024-01-13,Saturday,18:02,41,49.4,Hostel_H2,Laptop,False,18,0
STU0297,2024-01-13,Saturday,09:35,14,43.5,Labs,Laptop,False,9,0
STU0297,2024-01-13,Saturday,08:25,7,19.23,Library,Tablet,False,8,0
STU0297,2024-01-14,Sunday,19:50,79,97.99,Block_B_F1,Mobile,False,19,0
STU0297,2024-01-14,Sunday,10:35,23,75.33,Block_B_F1,Mobile,False,10,0
STU0297,2024-01-14,Sunday,17:55,53,91.7,Block_A_F2,Laptop,False,17,0
STU0297,2024-01-15,Monday,05:16,81,151.17,Block_A_F1,Tablet,False,5,0
STU0297,2024-01-15,Monday,11:22,12,19.19,Canteen,Laptop,False,11,0
STU0297,2024-01-15,Monday,03:51,76,149.29,Block_A_F2,Tablet,False,3,0
STU0297,2024-01-15,Monday,02:26,6,15.43,Hostel_H2,Laptop,False,2,0
STU0297,2024-01-16,Tuesday,09:55,37,46.26,Labs,Tablet,False,9,0
STU0297,2024-01-16,Tuesday,17:51,14,34.26,Labs,Tablet,False,17,0
STU0297,2024-01-17,Wednesday,10:57,39,104.07,Hostel_H2,Mobile,False,10,0
STU0297,2024-01-17,Wednesday,19:08,57,190.11,Hostel_H1,Tablet,False,19,0
STU0297,2024-01-17,Wednesday,05:42,37,24.04,Block_A_F1,Tablet,False,5,0
STU0297,2024-01-17,Wednesday,08:51,38,57.1,Library,Laptop,False,8,0
STU0297,2024-01-18,Thursday,20:13,109,286.51,Block_B_F1,Mobile,False,20,0
STU0297,2024-01-19,Friday,17:39,44,117.63,Library,Mobile,False,17,0
STU0297,2024-01-19,Friday,09:43,8,11.19,Library,Laptop,False,9,0
STU0297,2024-01-19,Friday,11:59,32,62.93,Block_A_F1,Tablet,False,11,0
STU0297,2024-01-21,Sunday,10:10,11,16.9,Hostel_H2,Mobile,False,10,0
STU0297,2024-01-22,Monday,05:44,21,58.6,Block_A_F2,Mobile,False,5,0
STU0297,2024-01-22,Monday,09:13,163,369.58,Block_A_F2,Tablet,False,9,0
STU0297,2024-01-22,Monday,08:59,47,132.17,Block_A_F2,Tablet,False,8,0
STU0297,2024-01-22,Monday,20:26,76,46.44,Hostel_H1,Laptop,False,20,0
STU0297,2024-01-24,Wednesday,07:37,17,52.8,Library,Mobile,False,7,0
STU0297,2024-01-24,Wednesday,18:06,12,41.15,Block_A_F2,Tablet,False,18,0
STU0297,2024-01-25,Thursday,11:24,65,202.03,Hostel_H2,Tablet,False,11,0
STU0297,2024-01-25,Thursday,08:45,19,66.36,Block_A_F1,Mobile,False,8,0
STU0297,2024-01-25,Thursday,07:42,25,32.57,Block_A_F1,Tablet,False,7,0
STU0297,2024-01-26,Friday,07:17,30,96.52,Hostel_H2,Tablet,False,7,0
STU0297,2024-01-26,Friday,08:50,54,124.94,Hostel_H2,Laptop,False,8,0
STU0297,2024-01-27,Saturday,18:58,19,63.88,Canteen,Tablet,False,18,0
STU0297,2024-01-27,Saturday,09:22,57,182.02,Library,Tablet,False,9,0
STU0297,2024-01-28,Sunday,19:48,9,20.29,Library,Mobile,False,19,0
STU0297,2024-01-28,Sunday,19:56,29,63.94,Hostel_H2,Laptop,False,19,0
STU0297,2024-01-28,Sunday,09:20,11,12.79,Hostel_H2,Laptop,False,9,0
STU0297,2024-01-29,Monday,20:01,20,34.84,Canteen,Tablet,False,20,0
STU0297,2024-01-30,Tuesday,19:14,9,20.76,Block_A_F2,Mobile,False,19,0
STU0297,2024-01-31,Wednesday,16:01,38,60.76,Canteen,Tablet,False,16,0
STU0297,2024-01-31,Wednesday,10:43,18,24.5,Block_B_F1,Tablet,False,10,0
STU0297,2024-01-31,Wednesday,17:46,15,47.68,Library,Mobile,False,17,0
STU0297,2024-01-31,Wednesday,02:57,34,100.79,Labs,Tablet,False,2,0
STU0297,2024-02-01,Thursday,08:25,20,62.36,Block_A_F1,Mobile,False,8,0
