record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month,rolling_3d_avg,anomaly_score,bld_enc,slot_enc,dow,predicted_anomaly
ELEC002572,2024-02-17,saturday,Hostel Block 2,18-20,0.886,3663.72,False,False,2,1.0780000000000003,0.8218923933209645,3,6,5,0
ELEC002573,2024-02-17,saturday,Hostel Block 2,20-22,0.701,3664.42,False,False,2,0.8620000000000001,0.8132250580046402,3,7,5,0
ELEC002574,2024-02-17,saturday,Hostel Block 2,22-00,0.239,3664.66,False,False,2,0.6369318334904265,0.3752363870561547,3,8,5,0
ELEC002575,2024-02-17,saturday,Library,06-08,0.482,2025.47,False,False,2,0.5476666666666666,0.8800973828362751,5,0,5,0
ELEC002576,2024-02-17,saturday,Library,08-10,1.168,2026.64,False,False,2,1.5150000000000003,0.7709570957095707,5,1,5,0
ELEC002577,2024-02-17,saturday,Library,10-12,1.538,2028.18,False,False,2,1.8346666666666671,0.838299418604651,5,2,5,0
ELEC002578,2024-02-17,saturday,Library,12-14,1.521,2029.7,False,False,2,1.7523333333333333,0.8679855430854099,5,3,5,0
ELEC002579,2024-02-17,saturday,Library,14-16,1.609,2031.31,False,False,2,1.884,0.8540339702760085,5,4,5,0
ELEC002580,2024-02-17,saturday,Library,16-18,1.193,2032.5,False,False,2,1.507,0.7916390179163902,5,5,5,0
ELEC002581,2024-02-17,saturday,Library,18-20,1.167,2033.67,False,False,2,1.401333333333333,0.8327783063748811,5,6,5,0
ELEC002582,2024-02-17,saturday,Library,20-22,0.762,2034.43,False,False,2,0.9673333333333334,0.7877325982081324,5,7,5,0
ELEC002583,2024-02-17,saturday,Library,22-00,0.401,2034.83,False,False,2,0.4426666666666667,0.9058734939759036,5,8,5,0
ELEC002584,2024-02-17,saturday,Labs Complex,06-08,0.435,4817.51,False,False,2,0.5356666666666666,0.8120721841941506,4,0,5,0
ELEC002585,2024-02-17,saturday,Labs Complex,08-10,1.213,4818.72,False,False,2,1.4939999999999998,0.811914323962517,4,1,5,0
ELEC002586,2024-02-17,saturday,Labs Complex,10-12,1.637,4820.36,False,False,2,2.0210000000000004,0.8099950519544779,4,2,5,0
ELEC002587,2024-02-17,saturday,Labs Complex,12-14,1.409,4821.77,False,False,2,2.7848144000467943,0.5059583144845574,4,3,5,0
ELEC002588,2024-02-17,saturday,Labs Complex,14-16,1.198,4822.97,False,False,2,1.7233333333333338,0.6951644100580269,4,4,5,0
ELEC002589,2024-02-17,saturday,Labs Complex,16-18,1.25,4824.22,False,False,2,1.629333333333334,0.7671849427168573,4,5,5,0
ELEC002590,2024-02-17,saturday,Labs Complex,18-20,1.102,4825.32,False,False,2,1.4393333333333331,0.7656322371468274,4,6,5,0
ELEC002591,2024-02-17,saturday,Labs Complex,20-22,0.951,4826.27,False,False,2,1.1529999999999998,0.8248048568950564,4,7,5,0
ELEC002592,2024-02-17,saturday,Labs Complex,22-00,0.322,4826.59,False,False,2,0.4603333333333334,0.6994931209268644,4,8,5,0
ELEC002593,2024-02-18,weekend,Academic Block A,06-08,0.398,2189.39,False,False,2,0.6710000000000002,0.593144560357675,0,0,6,0
ELEC002594,2024-02-18,weekend,Academic Block A,08-10,1.134,2190.52,False,False,2,1.88,0.6031914893617021,0,1,6,0
ELEC002595,2024-02-18,weekend,Academic Block A,10-12,1.51,2192.03,False,False,2,2.2883333333333336,0.6598689002184995,0,2,6,0
ELEC002596,2024-02-18,weekend,Academic Block A,12-14,1.121,2193.15,False,False,2,2.048,0.5473632812500001,0,3,6,0
ELEC002597,2024-02-18,weekend,Academic Block A,14-16,1.368,2194.52,False,False,2,1.989,0.6877828054298645,0,4,6,0
ELEC002598,2024-02-18,weekend,Academic Block A,16-18,0.954,2195.47,False,False,2,1.718,0.5552968568102444,0,5,6,0
ELEC002599,2024-02-18,weekend,Academic Block A,18-20,0.875,2196.34,False,False,2,1.5586666666666666,0.561377245508982,0,6,6,0
ELEC002600,2024-02-18,weekend,Academic Block A,20-22,0.756,2197.1,False,False,2,1.2009999999999998,0.6294754371357203,0,7,6,0
ELEC002601,2024-02-18,weekend,Academic Block A,22-00,0.325,2197.42,False,False,2,0.5059999999999999,0.6422924901185773,0,8,6,0
ELEC002602,2024-02-18,weekend,Academic Block B,06-08,0.389,5679.03,False,False,2,0.6190000000000001,0.62843295638126,1,0,6,0
ELEC002603,2024-02-18,weekend,Academic Block B,08-10,0.924,5679.95,False,False,2,1.7813333333333334,0.5187125748502994,1,1,6,0
ELEC002604,2024-02-18,weekend,Academic Block B,10-12,1.257,5681.21,False,False,2,2.3520000000000003,0.5344387755102039,1,2,6,0
ELEC002605,2024-02-18,weekend,Academic Block B,12-14,1.309,5682.52,False,False,2,2.0316666666666667,0.644298605414274,1,3,6,0
ELEC002606,2024-02-18,weekend,Academic Block B,14-16,1.198,5683.72,False,False,2,2.1813333333333333,0.5492053789731051,1,4,6,0
ELEC002607,2024-02-18,weekend,Academic Block B,16-18,1.146,5684.87,False,False,2,1.8116666666666668,0.6325666973321067,1,5,6,0
ELEC002608,2024-02-18,weekend,Academic Block B,18-20,0.921,5685.79,False,False,2,1.6490000000000002,0.5585203153426318,1,6,6,0
ELEC002609,2024-02-18,weekend,Academic Block B,20-22,0.823,5686.61,False,False,2,1.234333333333333,0.6667566837699164,1,7,6,0
ELEC002610,2024-02-18,weekend,Academic Block B,22-00,0.323,5686.93,False,False,2,0.5083333333333333,0.6354098360655738,1,8,6,0
ELEC002611,2024-02-18,weekend,Hostel Block 1,06-08,0.192,3922.0,False,False,2,0.3036666666666667,0.6322722283205269,2,0,6,0
ELEC002612,2024-02-18,weekend,Hostel Block 1,08-10,0.652,3922.65,False,False,2,0.9603333333333334,0.6789309267615411,2,1,6,0
ELEC002613,2024-02-18,weekend,Hostel Block 1,10-12,0.611,3923.26,False,False,2,1.2013333333333331,0.5086015538290789,2,2,6,0
ELEC002614,2024-02-18,weekend,Hostel Block 1,12-14,0.663,3923.92,False,False,2,1.1353333333333333,0.583969465648855,2,3,6,0
ELEC002615,2024-02-18,weekend,Hostel Block 1,14-16,0.728,3924.65,False,False,2,1.256333333333333,0.5794640488193156,2,4,6,0
ELEC002616,2024-02-18,weekend,Hostel Block 1,16-18,0.468,3925.12,False,False,2,0.9563333333333334,0.4893691181596375,2,5,6,0
ELEC002617,2024-02-18,weekend,Hostel Block 1,18-20,0.433,3925.55,False,False,2,0.8830000000000001,0.4903737259343148,2,6,6,0
ELEC002618,2024-02-18,weekend,Hostel Block 1,20-22,0.414,3925.96,False,False,2,0.6713333333333332,0.6166832174776564,2,7,6,0
ELEC002619,2024-02-18,weekend,Hostel Block 1,22-00,0.183,3926.14,False,False,2,0.284,0.6443661971830986,2,8,6,0
ELEC002620,2024-02-18,weekend,Hostel Block 2,06-08,0.201,3664.86,False,False,2,0.3216666666666667,0.6248704663212434,3,0,6,0
ELEC002621,2024-02-18,weekend,Hostel Block 2,08-10,0.553,3665.41,False,False,2,0.9943333333333334,0.5561515253100905,3,1,6,0
ELEC002622,2024-02-18,weekend,Hostel Block 2,10-12,0.652,3666.06,False,False,2,1.084,0.6014760147601476,3,2,6,0
ELEC002623,2024-02-18,weekend,Hostel Block 2,12-14,0.525,3666.59,False,False,2,1.062,0.4943502824858757,3,3,6,0
ELEC002624,2024-02-18,weekend,Hostel Block 2,14-16,0.603,3667.19,False,False,2,1.1616666666666664,0.5190817790530847,3,4,6,0
ELEC002625,2024-02-18,weekend,Hostel Block 2,16-18,0.495,3667.68,False,False,2,1.016,0.4872047244094488,3,5,6,0
ELEC002626,2024-02-18,weekend,Hostel Block 2,18-20,0.417,3668.1,False,False,2,0.7783333333333337,0.5357601713062096,3,6,6,0
ELEC002627,2024-02-18,weekend,Hostel Block 2,20-22,0.403,3668.5,False,False,2,0.6570000000000001,0.6133942161339421,3,7,6,0
ELEC002628,2024-02-18,weekend,Hostel Block 2,22-00,0.16,3668.66,False,False,2,0.2623333333333333,0.6099110546378652,3,8,6,0
ELEC002629,2024-02-18,weekend,Library,06-08,0.275,2035.11,False,False,2,0.46,0.5978260869565217,5,0,6,0
ELEC002630,2024-02-18,weekend,Library,08-10,0.752,2035.86,False,False,2,1.2056666666666669,0.6237213160077411,5,1,6,0
ELEC002631,2024-02-18,weekend,Library,10-12,0.8,2036.66,False,False,2,1.419666666666667,0.5635125616341863,5,2,6,0
ELEC002632,2024-02-18,weekend,Library,12-14,0.85,2037.51,False,False,2,1.3359999999999996,0.6362275449101799,5,3,6,0
ELEC002633,2024-02-18,weekend,Library,14-16,0.695,2038.2,False,False,2,1.5323333333333335,0.4535566673917771,5,4,6,0
ELEC002634,2024-02-18,weekend,Library,16-18,0.583,2038.78,False,False,2,1.2076666666666669,0.4827491029533535,5,5,6,0
ELEC002635,2024-02-18,weekend,Library,18-20,0.513,2039.29,False,False,2,1.0796666666666668,0.4751466502006792,5,6,6,0
ELEC002636,2024-02-18,weekend,Library,20-22,0.497,2039.79,False,False,2,0.774,0.6421188630490956,5,7,6,0
ELEC002637,2024-02-18,weekend,Library,22-00,0.176,2039.97,False,False,2,0.3386666666666666,0.5196850393700787,5,8,6,0
ELEC002638,2024-02-18,weekend,Labs Complex,06-08,0.237,4826.83,False,False,2,0.4403333333333334,0.5382286146858439,4,0,6,0
ELEC002639,2024-02-18,weekend,Labs Complex,08-10,0.716,4827.55,False,False,2,1.1643333333333332,0.6149441740624105,4,1,6,0
ELEC002640,2024-02-18,weekend,Labs Complex,10-12,0.767,4828.32,False,False,2,1.5406666666666669,0.4978364344439636,4,2,6,0
ELEC002641,2024-02-18,weekend,Labs Complex,12-14,0.744,4829.06,False,False,2,1.4326666666666668,0.5193113075849232,4,3,6,0
ELEC002642,2024-02-18,weekend,Labs Complex,14-16,0.819,4829.88,False,False,2,1.4096666666666675,0.5809884133364858,4,4,6,0
ELEC002643,2024-02-18,weekend,Labs Complex,16-18,0.646,4830.53,False,False,2,1.2623333333333335,0.5117507261684711,4,5,6,0
ELEC002644,2024-02-18,weekend,Labs Complex,18-20,0.637,4831.17,False,False,2,1.1286666666666667,0.5643827525103366,4,6,6,0
ELEC002645,2024-02-18,weekend,Labs Complex,20-22,0.418,4831.59,False,False,2,0.8626666666666667,0.4845440494590416,4,7,6,0
ELEC002646,2024-02-18,weekend,Labs Complex,22-00,0.219,4798.735,False,False,2,0.3586666666666667,0.6105947955390334,4,8,6,0
ELEC002647,2024-02-19,weekday,Academic Block A,06-08,1.235,2198.66,True,False,2,0.7656666666666667,1.612973443622116,0,0,0,0
ELEC002648,2024-02-19,weekday,Academic Block A,08-10,2.836,2201.5,True,False,2,1.949333333333333,1.454856361149111,0,1,0,0
ELEC002649,2024-02-19,weekday,Academic Block A,10-12,4.383,2205.88,True,False,2,2.664333333333333,1.6450644313774552,0,2,0,1
ELEC002650,2024-02-19,weekday,Academic Block A,12-14,3.653,2209.53,True,False,2,2.330666666666666,1.5673627002288333,0,3,0,0
ELEC002651,2024-02-19,weekday,Academic Block A,14-16,3.591,2213.12,True,False,2,2.2566666666666664,1.5912850812407684,0,4,0,0
ELEC002652,2024-02-19,weekday,Academic Block A,16-18,2.914,2216.03,True,False,2,1.8676666666666664,1.5602355880778156,0,5,0,0
ELEC002653,2024-02-19,weekday,Academic Block A,18-20,2.534,2218.56,True,False,2,1.7279999999999998,1.4664351851851851,0,6,0,0
ELEC002654,2024-02-19,weekday,Academic Block A,20-22,2.114,2220.67,True,False,2,1.334,1.5847076461769116,0,7,0,0
ELEC002655,2024-02-19,weekday,Academic Block A,22-00,0.918,2221.59,True,False,2,0.5903333333333333,1.555053642010164,0,8,0,0
ELEC002656,2024-02-19,weekday,Academic Block B,06-08,1.227,5688.16,True,False,2,0.7253333333333334,1.6916360294117647,1,0,0,0
ELEC002657,2024-02-19,weekday,Academic Block B,08-10,3.543,5691.7,True,False,2,2.035,1.741031941031941,1,1,0,1
ELEC002658,2024-02-19,weekday,Academic Block B,10-12,3.538,5695.24,True,False,2,2.365333333333333,1.4957722660653887,1,2,0,0
ELEC002659,2024-02-19,weekday,Academic Block B,12-14,3.845,5699.09,True,False,2,2.4556666666666667,1.565766254920592,1,3,0,0
ELEC002660,2024-02-19,weekday,Academic Block B,14-16,4.139,5703.23,True,False,2,2.5290000000000004,1.6366152629497823,1,4,0,0
ELEC002661,2024-02-19,weekday,Academic Block B,16-18,3.466,5706.7,True,False,2,2.074666666666667,1.6706298200514138,1,5,0,0
ELEC002662,2024-02-19,weekday,Academic Block B,18-20,2.707,5709.41,True,False,2,1.8000000000000007,1.5038888888888882,1,6,0,0
ELEC002663,2024-02-19,weekday,Academic Block B,20-22,2.027,5711.44,True,False,2,1.367333333333333,1.48244758654315,1,7,0,0
ELEC002664,2024-02-19,weekday,Academic Block B,22-00,0.973,5712.41,True,False,2,0.6196666666666667,1.5701990317374932,1,8,0,0
ELEC002665,2024-02-19,weekday,Hostel Block 1,06-08,0.575,3926.71,True,False,2,0.3563333333333333,1.6136576239476144,2,0,0,0
ELEC002666,2024-02-19,weekday,Hostel Block 1,08-10,1.681,3928.39,True,False,2,1.071,1.569561157796452,2,1,0,0
ELEC002667,2024-02-19,weekday,Hostel Block 1,10-12,1.984,3930.37,True,False,2,1.3079999999999998,1.5168195718654436,2,2,0,0
ELEC002668,2024-02-19,weekday,Hostel Block 1,12-14,1.573,3931.94,True,False,2,1.0806666666666669,1.455582973473165,2,3,0,0
ELEC002669,2024-02-19,weekday,Hostel Block 1,14-16,1.698,3933.64,True,False,2,1.2373333333333332,1.372306034482759,2,4,0,0
ELEC002670,2024-02-19,weekday,Hostel Block 1,16-18,1.458,3935.1,True,False,2,0.988,1.4757085020242915,2,5,0,0
ELEC002671,2024-02-19,weekday,Hostel Block 1,18-20,1.322,3936.42,True,False,2,0.8853333333333335,1.4932228915662649,2,6,0,0
ELEC002672,2024-02-19,weekday,Hostel Block 1,20-22,1.118,3937.54,True,False,2,0.7186666666666667,1.5556586270871986,2,7,0,0
ELEC002673,2024-02-19,weekday,Hostel Block 1,22-00,0.493,3938.03,True,False,2,0.3286666666666666,1.5,2,8,0,0
ELEC002674,2024-02-19,weekday,Hostel Block 2,06-08,0.611,3669.27,True,False,2,0.3693333333333333,1.654332129963899,3,0,0,0
ELEC002675,2024-02-19,weekday,Hostel Block 2,08-10,1.985,3671.26,True,False,2,1.1933333333333334,1.6634078212290504,3,1,0,0
ELEC002676,2024-02-19,weekday,Hostel Block 2,10-12,2.183,3673.44,True,False,2,1.301,1.6779400461183704,3,2,0,0
ELEC002677,2024-02-19,weekday,Hostel Block 2,12-14,1.702,3675.14,True,False,2,1.071,1.589169000933707,3,3,0,0
ELEC002678,2024-02-19,weekday,Hostel Block 2,14-16,1.639,3676.78,True,False,2,1.157333333333333,1.4161866359447008,3,4,0,0
ELEC002679,2024-02-19,weekday,Hostel Block 2,16-18,1.564,3678.34,True,False,2,1.0306666666666666,1.5174644243208282,3,5,0,0
ELEC002680,2024-02-19,weekday,Hostel Block 2,18-20,1.573,3679.91,True,False,2,0.9586666666666668,1.640820584144645,3,6,0,0
ELEC002681,2024-02-19,weekday,Hostel Block 2,20-22,1.233,3681.14,True,False,2,0.7790000000000002,1.5827984595635427,3,7,0,0
ELEC002682,2024-02-19,weekday,Hostel Block 2,22-00,0.537,3681.68,True,False,2,0.312,1.7211538461538465,3,8,0,0
ELEC002683,2024-02-19,weekday,Library,06-08,0.793,2040.76,True,False,2,0.5166666666666667,1.5348387096774192,5,0,0,0
ELEC002684,2024-02-19,weekday,Library,08-10,1.976,2042.74,True,False,2,1.2986666666666669,1.5215605749486651,5,1,0,0
ELEC002685,2024-02-19,weekday,Library,10-12,2.684,2045.42,True,False,2,1.6740000000000004,1.6033452807646351,5,2,0,0
ELEC002686,2024-02-19,weekday,Library,12-14,2.465,2047.88,True,False,2,1.6119999999999994,1.5291563275434248,5,3,0,0
ELEC002687,2024-02-19,weekday,Library,14-16,2.669,2050.55,True,False,2,1.6576666666666666,1.610094510355922,5,4,0,0
ELEC002688,2024-02-19,weekday,Library,16-18,1.753,2052.3,True,False,2,1.1763333333333332,1.4902238594502693,5,5,0,0
ELEC002689,2024-02-19,weekday,Library,18-20,1.808,2054.11,True,False,2,1.1626666666666667,1.555045871559633,5,6,0,0
ELEC002690,2024-02-19,weekday,Library,20-22,1.394,2055.5,True,False,2,0.8843333333333335,1.5763286845081037,5,7,0,0
ELEC002691,2024-02-19,weekday,Library,22-00,0.631,2056.13,True,False,2,0.4026666666666667,1.5670529801324502,5,8,0,0
ELEC002692,2024-02-19,weekday,Labs Complex,06-08,0.696,4832.51,True,False,2,0.4559999999999999,1.5263157894736843,4,0,0,0
ELEC002693,2024-02-19,weekday,Labs Complex,08-10,2.125,4834.64,True,False,2,1.351333333333333,1.5725209669462263,4,1,0,0
ELEC002694,2024-02-19,weekday,Labs Complex,10-12,2.555,4837.2,True,False,2,1.6530000000000002,1.5456745311554747,4,2,0,0
ELEC002695,2024-02-19,weekday,Labs Complex,12-14,2.597,4839.8,True,False,2,1.5833333333333333,1.6402105263157896,4,3,0,0
ELEC002696,2024-02-19,weekday,Labs Complex,14-16,2.555,4842.36,True,False,2,1.524000000000001,1.6765091863517054,4,4,0,0
ELEC002697,2024-02-19,weekday,Labs Complex,16-18,1.984,4844.34,True,False,2,1.2933333333333337,1.534020618556701,4,5,0,0
ELEC002698,2024-02-19,weekday,Labs Complex,18-20,1.889,4846.23,True,False,2,1.2093333333333334,1.5620176405733186,4,6,0,0
ELEC002699,2024-02-19,weekday,Labs Complex,20-22,1.51,4847.74,True,False,2,0.9596666666666666,1.5734630079888852,4,7,0,0
ELEC002700,2024-02-19,weekday,Labs Complex,22-00,0.561,4848.3,True,False,2,0.3673333333333333,1.5272232304900182,4,8,0,0
ELEC002701,2024-02-20,weekday,Academic Block A,06-08,1.049,2222.64,True,False,2,0.8940000000000001,1.1733780760626396,0,0,1,0
ELEC002702,2024-02-20,weekday,Academic Block A,08-10,3.622,2138.22,True,False,2,2.5306666666666664,1.4312434141201265,0,1,1,0
ELEC002703,2024-02-20,weekday,Academic Block A,10-12,3.729,2229.99,True,False,2,3.207333333333333,1.1626480981085014,0,2,1,0
ELEC002704,2024-02-20,weekday,Academic Block A,12-14,3.233,2233.22,True,False,2,2.669,1.211315099288123,0,3,1,0
ELEC002705,2024-02-20,weekday,Academic Block A,14-16,4.128,2237.35,True,False,2,3.029,1.3628260151865303,0,4,1,0
ELEC002706,2024-02-20,weekday,Academic Block A,16-18,3.439,2240.79,True,False,2,2.435666666666666,1.4119337621458876,0,5,1,0
ELEC002707,2024-02-20,weekday,Academic Block A,18-20,2.804,2243.59,True,False,2,2.071,1.3539352969579914,0,6,1,0
ELEC002708,2024-02-20,weekday,Academic Block A,20-22,1.94,2245.53,True,False,2,1.6033333333333335,1.2099792099792095,0,7,1,0
ELEC002709,2024-02-20,weekday,Academic Block A,22-00,0.988,2246.52,True,False,2,0.7436666666666666,1.328552218735993,0,8,1,0
ELEC002710,2024-02-20,weekday,Academic Block B,06-08,1.0,5713.41,True,False,2,0.872,1.146788990825688,1,0,1,0
ELEC002711,2024-02-20,weekday,Academic Block B,08-10,3.482,5716.89,True,False,2,2.649666666666667,1.3141275632154987,1,1,1,0
ELEC002712,2024-02-20,weekday,Academic Block B,10-12,3.63,5720.52,True,False,2,2.808333333333333,1.2925816023738872,1,2,1,0
ELEC002713,2024-02-20,weekday,Academic Block B,12-14,12.10925497434186,5732.63,True,True,2,5.75441832478062,2.10434040260768,1,3,1,1
ELEC002714,2024-02-20,weekday,Academic Block B,14-16,3.571,5736.2,True,False,2,2.9693333333333336,1.2026268522676244,1,4,1,0
ELEC002715,2024-02-20,weekday,Academic Block B,16-18,2.939,5739.14,True,False,2,2.517,1.1676599125943583,1,5,1,0
ELEC002716,2024-02-20,weekday,Academic Block B,18-20,2.377,5741.52,True,False,2,2.001666666666667,1.1875104079933383,1,6,1,0
ELEC002717,2024-02-20,weekday,Academic Block B,20-22,1.958,5743.48,True,False,2,1.602666666666667,1.2217138103161398,1,7,1,0
ELEC002718,2024-02-20,weekday,Academic Block B,22-00,0.923,5744.4,True,False,2,0.7396666666666668,1.2478593961243802,1,8,1,0
ELEC002719,2024-02-20,weekday,Hostel Block 1,06-08,0.552,3938.58,True,False,2,0.4396666666666666,1.2554965883244884,2,0,1,0
ELEC002720,2024-02-20,weekday,Hostel Block 1,08-10,1.894,3940.47,True,False,2,1.409,1.3442157558552164,2,1,1,0
ELEC002721,2024-02-20,weekday,Hostel Block 1,10-12,2.199,3942.67,True,False,2,1.598,1.3760951188986232,2,2,1,0
ELEC002722,2024-02-20,weekday,Hostel Block 1,12-14,1.607,3944.28,True,False,2,1.281,1.254488680718189,2,3,1,0
ELEC002723,2024-02-20,weekday,Hostel Block 1,14-16,1.875,3946.16,True,False,2,1.4336666666666666,1.3078353871192747,2,4,1,0
ELEC002724,2024-02-20,weekday,Hostel Block 1,16-18,1.562,3947.72,True,False,2,1.1626666666666667,1.3434633027522935,2,5,1,0
ELEC002725,2024-02-20,weekday,Hostel Block 1,18-20,1.498,3949.22,True,False,2,1.0843333333333336,1.3814940055333536,2,6,1,0
ELEC002726,2024-02-20,weekday,Hostel Block 1,20-22,1.178,3950.4,True,False,2,0.9033333333333332,1.3040590405904058,2,7,1,0
ELEC002727,2024-02-20,weekday,Hostel Block 1,22-00,0.444,3950.84,True,False,2,0.3733333333333333,1.1892857142857145,2,8,1,0
ELEC002728,2024-02-20,weekday,Hostel Block 2,06-08,0.492,3682.17,True,False,2,0.4346666666666667,1.1319018404907977,3,0,1,0
ELEC002729,2024-02-20,weekday,Hostel Block 2,08-10,1.487,3683.66,True,False,2,1.3416666666666668,1.1083229813664597,3,1,1,0
ELEC002730,2024-02-20,weekday,Hostel Block 2,10-12,2.114,3685.77,True,False,2,1.6496666666666666,1.2814710042432815,3,2,1,0
ELEC002731,2024-02-20,weekday,Hostel Block 2,12-14,2.043,3687.81,True,False,2,1.4233333333333336,1.4353629976580795,3,3,1,0
ELEC002732,2024-02-20,weekday,Hostel Block 2,14-16,1.661,3689.47,True,False,2,1.301,1.2767102229054574,3,4,1,0
ELEC002733,2024-02-20,weekday,Hostel Block 2,16-18,1.688,3691.16,True,False,2,1.249,1.3514811849479584,3,5,1,0
ELEC002734,2024-02-20,weekday,Hostel Block 2,18-20,1.465,3692.62,True,False,2,1.1516666666666668,1.2720694645441388,3,6,1,0
ELEC002735,2024-02-20,weekday,Hostel Block 2,20-22,1.24,3693.86,True,False,2,0.9586666666666668,1.29346314325452,3,7,1,0
ELEC002736,2024-02-20,weekday,Hostel Block 2,22-00,0.466,3694.33,True,False,2,0.3876666666666666,1.2020636285468616,3,8,1,0
ELEC002737,2024-02-20,weekday,Library,06-08,0.677,2056.81,True,False,2,0.5816666666666667,1.1638968481375358,5,0,1,0
ELEC002738,2024-02-20,weekday,Library,08-10,1.876,2058.69,True,False,2,1.534666666666667,1.2224152910512591,5,1,1,0
ELEC002739,2024-02-20,weekday,Library,10-12,2.649,2061.34,True,False,2,2.044333333333334,1.2957769443991518,5,2,1,0
ELEC002740,2024-02-20,weekday,Library,12-14,2.259,2063.6,True,False,2,1.858,1.2158234660925729,5,3,1,0
ELEC002741,2024-02-20,weekday,Library,14-16,2.753,2066.35,True,False,2,2.039,1.3501716527709662,5,4,1,0
ELEC002742,2024-02-20,weekday,Library,16-18,6.864386249909063,2073.21,True,True,2,3.0667954166363542,2.2382928488388987,5,5,1,1
ELEC002743,2024-02-20,weekday,Library,18-20,1.67,2074.88,True,False,2,1.3303333333333331,1.2553244800801806,5,6,1,0
ELEC002744,2024-02-20,weekday,Library,20-22,1.62,2076.5,True,False,2,1.1703333333333334,1.3842210196525206,5,7,1,0
ELEC002745,2024-02-20,weekday,Library,22-00,0.595,2077.09,True,False,2,0.4673333333333334,1.273181169757489,5,8,1,0
ELEC002746,2024-02-20,weekday,Labs Complex,06-08,0.756,4849.06,True,False,2,0.5630000000000001,1.3428063943161632,4,0,1,0
ELEC002747,2024-02-20,weekday,Labs Complex,08-10,1.847,4850.91,True,False,2,1.5626666666666662,1.1819539249146762,4,1,1,0
ELEC002748,2024-02-20,weekday,Labs Complex,10-12,2.641,4853.55,True,False,2,1.987666666666667,1.3286936105986915,4,2,1,0
ELEC002749,2024-02-20,weekday,Labs Complex,12-14,2.351,4855.9,True,False,2,1.897333333333333,1.239107519325369,4,3,1,0
ELEC002750,2024-02-20,weekday,Labs Complex,14-16,2.072,4857.97,True,False,2,1.815333333333334,1.1413881748071977,4,4,1,0
ELEC002751,2024-02-20,weekday,Labs Complex,16-18,1.904,4859.87,True,False,2,1.5113333333333336,1.259814733127481,4,5,1,0
ELEC002752,2024-02-20,weekday,Labs Complex,18-20,1.891,4861.76,True,False,2,1.4723333333333333,1.2843558976681009,4,6,1,0
ELEC002753,2024-02-20,weekday,Labs Complex,20-22,1.546,4863.31,True,False,2,1.158,1.3350604490500866,4,7,1,0
ELEC002754,2024-02-20,weekday,Labs Complex,22-00,0.656,4863.97,True,False,2,0.4786666666666666,1.370473537604457,4,8,1,0
ELEC002755,2024-02-21,weekday,Academic Block A,06-08,1.106,2247.63,True,False,2,1.13,0.9787610619469026,0,0,2,0
ELEC002756,2024-02-21,weekday,Academic Block A,08-10,2.839,2250.47,True,False,2,3.099,0.9161019683768958,0,1,2,0
ELEC002757,2024-02-21,weekday,Academic Block A,10-12,3.873,2254.34,True,False,2,3.995000000000001,0.969461827284105,0,2,2,0
ELEC002758,2024-02-21,weekday,Academic Block A,12-14,3.217,2257.56,True,False,2,3.367666666666666,0.955260813619717,0,3,2,0
ELEC002759,2024-02-21,weekday,Academic Block A,14-16,3.233,2260.79,True,False,2,3.6506666666666665,0.885591672753835,0,4,2,0
ELEC002760,2024-02-21,weekday,Academic Block A,16-18,3.107,2263.9,True,False,2,3.1533333333333338,0.985306553911205,0,5,2,0
ELEC002761,2024-02-21,weekday,Academic Block A,18-20,2.996,2266.9,True,False,2,2.778,1.0784737221022318,0,6,2,0
ELEC002762,2024-02-21,weekday,Academic Block A,20-22,2.414,2269.31,True,False,2,2.156,1.1196660482374767,0,7,2,0
ELEC002763,2024-02-21,weekday,Academic Block A,22-00,0.92,2270.23,True,False,2,0.9419999999999998,0.9766454352441616,0,8,2,0
ELEC002764,2024-02-21,weekday,Academic Block B,06-08,0.938,5745.34,True,False,2,1.055,0.8890995260663507,1,0,2,0
ELEC002765,2024-02-21,weekday,Academic Block B,08-10,3.067,5748.41,True,False,2,3.3640000000000003,0.9117122473246136,1,1,2,0
ELEC002766,2024-02-21,weekday,Academic Block B,10-12,4.021,5752.43,True,False,2,3.7296666666666662,1.0781124318527124,1,2,2,0
ELEC002767,2024-02-21,weekday,Academic Block B,12-14,3.032,5755.46,True,False,2,6.328751658113954,0.4790834217855174,1,3,2,1
ELEC002768,2024-02-21,weekday,Academic Block B,14-16,4.021,5759.48,True,False,2,3.910333333333333,1.0283010826016536,1,4,2,0
ELEC002769,2024-02-21,weekday,Academic Block B,16-18,3.393,5762.87,True,False,2,3.266,1.0388854868340478,1,5,2,0
ELEC002770,2024-02-21,weekday,Academic Block B,18-20,2.746,5765.62,True,False,2,2.6100000000000008,1.0521072796934865,1,6,2,0
ELEC002771,2024-02-21,weekday,Academic Block B,20-22,2.416,5630.25,True,False,2,2.1336666666666666,1.1323230745196062,1,7,2,0
ELEC002772,2024-02-21,weekday,Academic Block B,22-00,0.961,5769.0,True,False,2,0.9523333333333334,1.0091004550227511,1,8,2,0
ELEC002773,2024-02-21,weekday,Hostel Block 1,06-08,0.573,3951.41,True,False,2,0.5666666666666667,1.0111764705882351,2,0,2,0
