student_id,date,total_mb,sessions,avg_duration
STU0277,2024-01-15,333.15,4,40.25
STU0277,2024-01-16,598.54,4,54.0
STU0277,2024-01-17,102.29,4,12.75
STU0277,2024-01-18,487.39,2,123.0
STU0277,2024-01-19,311.46,4,46.0
STU0277,2024-01-20,288.95,3,37.666666666666664
STU0277,2024-01-21,371.26,4,47.5
STU0277,2024-01-22,87.96000000000001,3,33.666666666666664
STU0277,2024-01-23,201.38,2,63.5
STU0277,2024-01-24,191.16,1,99.0
STU0277,2024-01-25,34.33,1,13.0
STU0277,2024-01-26,184.02,3,38.666666666666664
STU0277,2024-01-28,67.38,2,26.5
STU0277,2024-01-29,376.81,4,38.0
STU0277,2024-01-30,30.08,1,14.0
STU0277,2024-02-01,411.19,4,44.0
STU0277,2024-02-02,264.46,4,52.5
STU0277,2024-02-03,295.74,3,60.0
STU0277,2024-02-04,115.04,3,18.666666666666668
STU0277,2024-02-05,319.44,4,41.0
STU0277,2024-02-06,69.22,1,28.0
STU0277,2024-02-07,204.59,3,34.666666666666664
STU0277,2024-02-08,100.35,2,26.0
STU0277,2024-02-09,59.92,2,33.0
STU0277,2024-02-10,133.83,3,41.666666666666664
STU0277,2024-02-12,60.96,3,12.0
STU0277,2024-02-13,208.85,2,61.0
STU0277,2024-02-14,352.12,1,105.0
STU0277,2024-02-15,239.23,4,43.25
STU0277,2024-02-16,454.73,3,90.33333333333333
STU0277,2024-02-17,606.5699999999999,4,61.5
STU0277,2024-02-18,230.01,4,29.75
STU0277,2024-02-20,193.62,3,34.333333333333336
STU0277,2024-02-21,1011.85,2,178.5
STU0277,2024-02-22,772.1,4,64.5
STU0277,2024-02-23,261.32,2,48.5
STU0277,2024-02-24,87.41,2,17.5
STU0277,2024-02-25,271.55,3,36.666666666666664
STU0277,2024-02-26,812.4300000000001,4,76.25
STU0277,2024-02-27,86.34,3,11.666666666666666
STU0277,2024-02-28,38.85,1,32.0
STU0277,2024-02-29,81.36,2,14.5
STU0277,2024-03-02,86.92,2,47.0
STU0277,2024-03-03,217.99,2,54.5
STU0277,2024-03-04,176.78,2,48.0
STU0277,2024-03-05,341.04999999999995,3,37.0
STU0277,2024-03-06,85.65,2,21.0
STU0277,2024-03-07,195.47,4,25.75
STU0277,2024-03-08,54.9,2,20.5
STU0277,2024-03-09,123.48,2,25.5
STU0277,2024-03-10,325.1,4,41.5
STU0277,2024-03-11,64.85,1,69.0
STU0277,2024-03-12,69.01,1,29.0
STU0277,2024-03-13,103.73,1,51.0
STU0277,2024-03-14,339.96,2,57.5
STU0277,2024-03-15,37.589999999999996,2,10.5
STU0277,2024-03-16,46.82,1,24.0
STU0277,2024-03-17,254.35999999999999,3,50.0
STU0277,2024-03-18,107.31,2,34.5
STU0277,2024-03-19,348.73999999999995,2,64.5
STU0277,2024-03-20,166.43,4,32.5
STU0277,2024-03-21,190.58,4,25.75
STU0277,2024-03-22,84.76,3,22.0
STU0277,2024-03-23,243.37,4,39.0
STU0277,2024-03-24,239.1,3,38.0
STU0277,2024-03-25,393.18,3,77.0
STU0277,2024-03-26,95.05,2,28.5
STU0277,2024-03-27,149.03,3,43.333333333333336
STU0277,2024-03-28,117.31,1,39.0
STU0277,2024-03-29,345.95000000000005,4,36.25
STU0277,2024-03-30,376.02,4,73.0
STU0277,2024-03-31,134.22,2,31.0
STU0278,2024-01-02,496.64,4,83.75
STU0278,2024-01-03,13.3,1,17.0
STU0278,2024-01-04,215.24,1,80.0
STU0278,2024-01-06,603.9499999999999,4,56.75
STU0278,2024-01-07,185.87,2,46.0
STU0278,2024-01-08,202.7,4,38.0
STU0278,2024-01-09,169.74,4,37.25
STU0278,2024-01-10,345.47,4,37.5
STU0278,2024-01-11,302.95,4,33.5
STU0278,2024-01-13,25.65,1,9.0
STU0278,2024-01-14,108.53,1,52.0
STU0278,2024-01-15,111.03,1,37.0
STU0278,2024-01-16,687.21,4,64.25
STU0278,2024-01-17,207.35000000000002,2,43.5
STU0278,2024-01-18,13.64,1,5.0
STU0278,2024-01-19,176.97,4,28.75
STU0278,2024-01-20,130.29,3,24.666666666666668
STU0278,2024-01-21,226.43,3,48.0
STU0278,2024-01-22,307.55,4,57.5
STU0278,2024-01-23,374.23,4,67.25
STU0278,2024-01-25,219.22,4,34.75
STU0278,2024-01-26,163.84,1,127.0
STU0278,2024-01-27,67.03,1,28.0
STU0278,2024-01-28,875.5699999999999,4,145.5
STU0278,2024-01-29,19.94,1,12.0
STU0278,2024-01-30,539.86,3,58.333333333333336
STU0278,2024-01-31,459.21999999999997,2,88.0
STU0278,2024-02-02,71.66,2,20.5
STU0278,2024-02-03,188.95,3,43.333333333333336
STU0278,2024-02-04,146.91,3,47.333333333333336
STU0278,2024-02-06,20.7,1,21.0
STU0278,2024-02-07,244.17000000000002,3,41.0
STU0278,2024-02-08,95.38,2,21.0
STU0278,2024-02-09,89.23,1,26.0
STU0278,2024-02-10,12.82,1,21.0
STU0278,2024-02-11,305.95,4,28.5
STU0278,2024-02-12,158.07,2,27.0
STU0278,2024-02-13,797.42,4,67.0
STU0278,2024-02-14,113.04,2,35.5
STU0278,2024-02-15,27.53,1,11.0
STU0278,2024-02-16,260.19,2,49.0
STU0278,2024-02-17,41.18,2,14.5
STU0278,2024-02-18,340.84000000000003,3,57.333333333333336
STU0278,2024-02-19,945.27,4,85.5
STU0278,2024-02-20,446.81,3,93.66666666666667
STU0278,2024-02-21,610.4200000000001,4,57.0
STU0278,2024-02-22,206.06,1,59.0
STU0278,2024-02-24,103.78999999999999,2,18.5
STU0278,2024-02-25,70.29,2,17.0
STU0278,2024-02-26,69.65,1,33.0
STU0278,2024-02-27,1143.03,4,105.25
STU0278,2024-02-28,20.04,1,17.0
STU0278,2024-02-29,251.01999999999998,4,31.75
STU0278,2024-03-01,253.5,3,38.333333333333336
STU0278,2024-03-02,34.71,1,34.0
STU0278,2024-03-03,19.49,1,24.0
STU0278,2024-03-04,329.56,3,67.0
STU0278,2024-03-05,106.46,2,43.5
STU0278,2024-03-06,76.33,2,23.0
STU0278,2024-03-07,592.0899999999999,4,55.75
STU0278,2024-03-08,186.69,4,22.25
STU0278,2024-03-09,226.07,4,30.25
STU0278,2024-03-10,225.8,4,28.0
STU0278,2024-03-12,204.85000000000002,2,40.0
STU0278,2024-03-13,311.37,3,43.666666666666664
STU0278,2024-03-14,85.50999999999999,2,22.5
STU0278,2024-03-15,48.75,1,85.0
STU0278,2024-03-16,97.94999999999999,3,32.0
STU0278,2024-03-17,429.9,3,53.0
STU0278,2024-03-18,167.08,4,41.5
STU0278,2024-03-19,71.53999999999999,2,23.0
STU0278,2024-03-20,97.21000000000001,2,39.5
STU0278,2024-03-21,145.74,3,23.0
STU0278,2024-03-22,42.16,2,17.5
STU0278,2024-03-23,159.51,3,29.666666666666668
STU0278,2024-03-24,100.93,1,35.0
STU0278,2024-03-25,223.53,3,33.0
STU0278,2024-03-26,178.20000000000002,4,18.75
STU0278,2024-03-27,66.91,3,15.333333333333334
STU0278,2024-03-28,396.78,2,77.0
STU0278,2024-03-29,108.3,1,34.0
STU0278,2024-03-30,139.43,2,48.5
STU0278,2024-03-31,504.33000000000004,4,73.0
STU0279,2024-01-01,197.02,1,59.0
STU0279,2024-01-02,90.2,2,17.5
STU0279,2024-01-03,150.93,3,32.333333333333336
STU0279,2024-01-04,162.49,4,27.5
STU0279,2024-01-05,359.84,4,36.0
STU0279,2024-01-06,57.86,2,13.5
STU0279,2024-01-07,281.66999999999996,3,47.666666666666664
STU0279,2024-01-08,181.53000000000003,4,17.75
STU0279,2024-01-09,480.30999999999995,4,56.0
STU0279,2024-01-10,69.65,1,9.0
STU0279,2024-01-11,85.71,3,24.333333333333332
STU0279,2024-01-12,142.8,3,29.666666666666668
STU0279,2024-01-13,123.55,2,53.5
STU0279,2024-01-14,225.39,2,38.0
STU0279,2024-01-16,67.19999999999999,2,14.5
STU0279,2024-01-17,481.49,4,56.75
STU0279,2024-01-18,191.32,3,49.0
STU0279,2024-01-19,81.08,1,81.0
STU0279,2024-01-20,200.77,2,33.0
STU0279,2024-01-21,122.49000000000001,2,23.5
STU0279,2024-01-22,436.38,3,71.0
STU0279,2024-01-23,162.0,3,46.0
STU0279,2024-01-24,198.79000000000002,4,47.5
STU0279,2024-01-25,275.25,3,68.66666666666667
STU0279,2024-01-26,405.17,3,55.333333333333336
STU0279,2024-01-27,531.13,4,77.25
STU0279,2024-01-28,308.64,3,64.0
STU0279,2024-01-29,321.66999999999996,3,47.333333333333336
STU0279,2024-01-30,22.33,1,25.0
STU0279,2024-01-31,298.78,3,52.0
STU0279,2024-02-01,192.3,3,35.666666666666664
STU0279,2024-02-02,376.3,3,44.0
STU0279,2024-02-03,396.44,4,39.75
STU0279,2024-02-04,208.85,4,49.75
STU0279,2024-02-05,115.29,2,32.5
STU0279,2024-02-06,218.0,3,32.0
STU0279,2024-02-07,174.2,3,20.0
STU0279,2024-02-08,21.65,1,9.0
STU0279,2024-02-09,587.82,2,104.5
STU0279,2024-02-10,60.56,3,11.333333333333334
STU0279,2024-02-11,147.1,2,24.0
STU0279,2024-02-12,115.12,1,36.0
STU0279,2024-02-13,45.04,1,39.0
STU0279,2024-02-14,79.04,1,26.0
STU0279,2024-02-15,181.03,1,105.0
STU0279,2024-02-16,303.6,3,52.0
STU0279,2024-02-17,89.02000000000001,2,24.0
STU0279,2024-02-18,275.01,2,65.0
STU0279,2024-02-20,102.51,1,32.0
STU0279,2024-02-21,119.98,2,42.5
STU0279,2024-02-22,141.93,3,53.666666666666664
STU0279,2024-02-23,623.85,4,78.25
STU0279,2024-02-24,159.49,2,32.5
STU0279,2024-02-25,573.85,2,91.0
STU0279,2024-02-26,526.62,4,75.0
STU0279,2024-02-27,355.27,4,48.25
STU0279,2024-02-29,14.35,1,16.0
STU0279,2024-03-01,514.39,4,60.75
STU0279,2024-03-02,426.46,1,161.0
STU0279,2024-03-03,465.59,3,72.0
STU0279,2024-03-04,153.88,2,105.5
STU0279,2024-03-05,304.58,2,57.0
STU0279,2024-03-06,82.53,1,28.0
STU0279,2024-03-07,97.76,1,51.0
STU0279,2024-03-09,538.74,4,52.5
STU0279,2024-03-10,67.08,1,21.0
STU0279,2024-03-11,361.33,4,38.0
STU0279,2024-03-12,68.3,3,21.666666666666668
STU0279,2024-03-13,166.47000000000003,4,20.25
STU0279,2024-03-14,31.51,2,13.5
STU0279,2024-03-15,234.58,2,47.0
STU0279,2024-03-16,300.99,3,61.666666666666664
STU0279,2024-03-17,415.22,4,49.25
STU0279,2024-03-18,18.26,1,35.0
STU0279,2024-03-19,11.45,1,12.0
STU0279,2024-03-20,288.17999999999995,3,40.0
STU0279,2024-03-21,90.25,2,40.5
STU0279,2024-03-22,617.18,4,59.5
STU0279,2024-03-23,886.44,4,69.5
STU0279,2024-03-24,103.87,1,52.0
STU0279,2024-03-25,31.86,1,26.0
STU0279,2024-03-26,50.4,1,75.0
STU0279,2024-03-27,118.61,1,50.0
STU0279,2024-03-28,130.39,3,26.0
STU0279,2024-03-29,311.53999999999996,4,47.25
STU0279,2024-03-30,145.77,1,81.0
STU0279,2024-03-31,342.26,4,30.5
STU0280,2024-01-01,331.45,2,156.0
STU0280,2024-01-02,178.08,3,35.0
STU0280,2024-01-03,288.29,3,41.0
STU0280,2024-01-04,393.07,4,44.75
STU0280,2024-01-06,116.0,4,12.5
STU0280,2024-01-08,151.14,4,39.25
STU0280,2024-01-09,208.44,2,45.5
STU0280,2024-01-10,47.3,1,23.0
STU0280,2024-01-12,197.46,2,58.5
STU0280,2024-01-13,21.35,1,17.0
STU0280,2024-01-14,751.1899999999999,3,87.66666666666667
STU0280,2024-01-15,416.41999999999996,3,59.0
STU0280,2024-01-16,439.87,4,62.75
STU0280,2024-01-17,106.10000000000001,2,24.0
STU0280,2024-01-18,163.71,4,22.5
STU0280,2024-01-19,472.80000000000007,4,63.0
STU0280,2024-01-20,375.63,4,62.25
STU0280,2024-01-21,44.35,2,12.0
STU0280,2024-01-22,144.53,4,20.75
STU0280,2024-01-23,126.63,3,22.666666666666668
STU0280,2024-01-24,60.06,1,34.0
STU0280,2024-01-25,323.13,4,30.0
STU0280,2024-01-27,281.9,4,30.25
STU0280,2024-01-28,403.36,1,253.0
STU0280,2024-01-29,357.49,2,56.5
STU0280,2024-01-31,365.51,3,40.666666666666664
STU0280,2024-02-02,228.01,3,52.0
STU0280,2024-02-05,19.64,1,12.0
STU0280,2024-02-06,359.25,2,77.5
STU0280,2024-02-07,117.78,4,24.0
STU0280,2024-02-09,31.26,1,21.0
STU0280,2024-02-10,76.62,2,42.5
STU0280,2024-02-12,70.39,2,23.0
STU0280,2024-02-13,103.86,2,27.0
STU0280,2024-02-14,32.4,2,10.0
STU0280,2024-02-15,534.5999999999999,3,80.0
STU0280,2024-02-16,618.76,4,105.5
STU0280,2024-02-17,319.23,3,51.666666666666664
STU0280,2024-02-19,366.52,4,58.5
STU0280,2024-02-20,709.03,4,109.75
STU0280,2024-02-21,464.89,3,52.0
STU0280,2024-02-22,570.32,2,84.5
STU0280,2024-02-23,317.7,4,45.25
STU0280,2024-02-24,202.01,3,26.333333333333332
STU0280,2024-02-25,284.82,4,33.25
STU0280,2024-02-26,217.09,1,66.0
STU0280,2024-02-27,131.13,2,40.5
STU0280,2024-02-29,45.63,1,24.0
STU0280,2024-03-02,66.81,1,36.0
STU0280,2024-03-03,75.71000000000001,2,9.0
STU0280,2024-03-04,206.32999999999998,3,41.666666666666664
STU0280,2024-03-05,77.77,1,32.0
STU0280,2024-03-06,180.53,3,31.0
STU0280,2024-03-07,87.53,2,27.5
STU0280,2024-03-08,61.69,1,19.0
STU0280,2024-03-09,160.32,3,49.0
STU0280,2024-03-10,371.70000000000005,4,37.25
STU0280,2024-03-11,150.56,4,21.0
STU0280,2024-03-12,44.4,1,63.0
STU0280,2024-03-13,194.43,3,37.666666666666664
STU0280,2024-03-15,454.01000000000005,3,132.66666666666666
STU0280,2024-03-16,185.68,2,31.0
STU0280,2024-03-17,327.15,2,62.0
STU0280,2024-03-18,447.0,4,37.25
STU0280,2024-03-19,89.94,2,19.5
STU0280,2024-03-20,431.03000000000003,3,56.0
STU0280,2024-03-21,44.59,1,45.0
STU0280,2024-03-22,360.76,3,49.0
STU0280,2024-03-23,175.32999999999998,2,32.5
STU0280,2024-03-24,251.47,4,42.0
STU0280,2024-03-25,79.17,1,26.0
STU0280,2024-03-26,222.75,1,84.0
STU0280,2024-03-27,18.07,1,9.0
STU0280,2024-03-28,221.09,2,51.5
STU0280,2024-03-29,15.74,1,13.0
STU0280,2024-03-30,215.49,4,47.75
STU0280,2024-03-31,294.93,4,57.25
STU0281,2024-01-01,45.06,1,24.0
STU0281,2024-01-03,61.44,2,23.0
STU0281,2024-01-04,434.85,3,55.666666666666664
STU0281,2024-01-05,329.39,2,88.0
STU0281,2024-01-06,123.74,1,58.0
STU0281,2024-01-07,326.24,3,47.666666666666664
STU0281,2024-01-08,144.64,2,36.5
STU0281,2024-01-10,24.57,2,12.0
STU0281,2024-01-11,228.09,3,32.0
STU0281,2024-01-12,276.83,3,54.0
STU0281,2024-01-13,129.21,3,33.0
STU0281,2024-01-14,777.73,2,131.5
STU0281,2024-01-15,234.13,4,68.75
STU0281,2024-01-16,59.76,1,19.0
STU0281,2024-01-17,257.65,1,78.0
STU0281,2024-01-19,22.82,1,12.0
STU0281,2024-01-20,316.02,4,32.5
STU0281,2024-01-21,154.22,3,17.666666666666668
STU0281,2024-01-22,154.57999999999998,4,28.0
STU0281,2024-01-23,214.56,3,33.666666666666664
STU0281,2024-01-24,78.5,1,33.0
STU0281,2024-01-25,196.07999999999998,2,56.5
STU0281,2024-01-26,14.47,1,22.0
STU0281,2024-01-27,56.82,1,19.0
STU0281,2024-01-28,771.11,4,97.5
STU0281,2024-01-29,214.0,4,25.75
STU0281,2024-01-30,189.09,1,74.0
STU0281,2024-01-31,220.01,1,83.0
STU0281,2024-02-01,158.17000000000002,2,34.0
STU0281,2024-02-02,420.67999999999995,4,71.25
STU0281,2024-02-03,325.14,4,38.75
STU0281,2024-02-04,202.08,4,49.25
STU0281,2024-02-05,216.07,4,30.5
STU0281,2024-02-06,446.0,4,49.25
STU0281,2024-02-07,255.70999999999998,4,29.25
STU0281,2024-02-08,145.36,4,27.5
STU0281,2024-02-09,121.36999999999999,3,19.0
STU0281,2024-02-10,208.14999999999998,4,25.5
STU0281,2024-02-11,242.83999999999997,3,31.0
STU0281,2024-02-12,76.87,2,56.0
STU0281,2024-02-13,99.64999999999999,3,43.0
STU0281,2024-02-14,233.43,4,34.5
STU0281,2024-02-15,212.92000000000002,3,31.666666666666668
STU0281,2024-02-16,300.47,3,29.333333333333332
STU0281,2024-02-17,89.39,2,30.0
STU0281,2024-02-18,170.89999999999998,2,31.0
STU0281,2024-02-19,359.05,3,53.0
STU0281,2024-02-20,29.44,1,19.0
STU0281,2024-02-22,226.54,2,109.5
STU0281,2024-02-23,154.54,1,80.0
STU0281,2024-02-24,290.08,3,65.0
STU0281,2024-02-25,336.21000000000004,3,43.666666666666664
STU0281,2024-02-26,68.44,1,56.0
STU0281,2024-02-27,149.77,1,46.0
STU0281,2024-02-28,111.1,3,46.0
STU0281,2024-02-29,29.25,1,33.0
STU0281,2024-03-02,95.78,2,55.5
STU0281,2024-03-03,367.96999999999997,4,36.75
STU0281,2024-03-05,442.65,4,49.0
STU0281,2024-03-06,57.47,1,46.0
STU0281,2024-03-07,309.82,2,55.5
STU0281,2024-03-08,287.05,4,36.75
STU0281,2024-03-09,448.85,3,69.0
STU0281,2024-03-10,70.46,2,15.0
STU0281,2024-03-11,107.34,3,26.0
STU0281,2024-03-12,28.94,1,28.0
STU0281,2024-03-13,150.37,2,17.0
STU0281,2024-03-15,23.17,1,10.0
STU0281,2024-03-16,145.1,2,29.5
STU0281,2024-03-17,193.04,2,57.5
STU0281,2024-03-18,358.68,2,64.0
STU0281,2024-03-19,223.37,4,28.0
STU0281,2024-03-20,88.73,1,54.0
STU0281,2024-03-21,202.55,4,33.0
STU0281,2024-03-22,195.21,4,47.75
STU0281,2024-03-23,102.44,2,20.5
STU0281,2024-03-24,495.21999999999997,2,101.5
STU0281,2024-03-25,160.85,3,24.333333333333332
STU0281,2024-03-26,322.86,3,92.0
STU0281,2024-03-27,303.56,3,45.333333333333336
STU0281,2024-03-28,75.09,1,29.0
STU0281,2024-03-29,206.91,2,44.5
STU0281,2024-03-30,331.70000000000005,3,41.333333333333336
STU0281,2024-03-31,162.09,1,79.0
STU0282,2024-01-01,84.97,2,34.5
STU0282,2024-01-03,255.38,3,71.66666666666667
STU0282,2024-01-04,215.07,4,26.5
STU0282,2024-01-05,203.73,3,48.333333333333336
STU0282,2024-01-06,20.0,1,7.0
STU0282,2024-01-07,69.65,1,25.0
STU0282,2024-01-08,305.84,3,42.333333333333336
STU0282,2024-01-09,294.36,2,49.5
STU0282,2024-01-10,634.51,4,55.25
STU0282,2024-01-12,272.3,4,41.0
STU0282,2024-01-13,329.23,2,100.0
STU0282,2024-01-14,278.95000000000005,3,33.333333333333336
STU0282,2024-01-15,100.4,1,32.0
STU0282,2024-01-16,290.06,2,44.0
STU0282,2024-01-17,80.25,2,22.5
STU0282,2024-01-18,412.9,4,83.0
STU0282,2024-01-19,257.76,4,50.5
STU0282,2024-01-20,508.66999999999996,3,56.0
STU0282,2024-01-21,187.59,3,30.0
STU0282,2024-01-22,261.62,1,79.0
STU0282,2024-01-23,132.62,1,53.0
STU0282,2024-01-24,146.48000000000002,3,25.666666666666668
STU0282,2024-01-25,118.58,3,29.333333333333332
STU0282,2024-01-26,275.44,3,55.666666666666664
STU0282,2024-01-27,961.32,4,90.5
STU0282,2024-01-28,66.84,1,30.0
STU0282,2024-01-29,73.62,2,38.5
STU0282,2024-01-30,144.65,4,35.5
STU0282,2024-02-01,170.63,3,46.0
STU0282,2024-02-02,69.65,1,31.0
STU0282,2024-02-04,69.65,1,24.0
STU0282,2024-02-05,251.75,2,85.5
STU0282,2024-02-06,140.38,1,48.0
STU0282,2024-02-07,83.32,1,34.0
STU0282,2024-02-08,168.86,3,43.333333333333336
STU0282,2024-02-09,315.55,4,35.0
STU0282,2024-02-10,194.56,4,27.5
STU0282,2024-02-11,51.959999999999994,2,13.0
STU0282,2024-02-12,354.18,4,42.25
STU0282,2024-02-13,357.25,2,59.0
STU0282,2024-02-14,50.2,1,19.0
STU0282,2024-02-15,331.93,1,119.0
STU0282,2024-02-16,191.49,2,30.0
STU0282,2024-02-17,46.92,1,21.0
STU0282,2024-02-18,136.85999999999999,3,60.0
STU0282,2024-02-20,154.0,1,44.0
STU0282,2024-02-21,976.78,3,134.0
STU0282,2024-02-22,216.83999999999997,3,65.0
STU0282,2024-02-23,151.26,3,38.0
STU0282,2024-02-24,432.75,4,64.25
STU0282,2024-02-25,19.94,1,22.0
STU0282,2024-02-26,300.39,3,37.666666666666664
STU0282,2024-02-27,151.91,1,45.0
STU0282,2024-02-28,122.16,3,22.666666666666668
STU0282,2024-02-29,369.57,4,41.0
STU0282,2024-03-01,257.36,3,58.333333333333336
STU0282,2024-03-02,324.38,3,51.666666666666664
STU0282,2024-03-03,34.06,1,29.0
STU0282,2024-03-04,79.55000000000001,2,12.0
STU0282,2024-03-05,561.95,3,116.0
STU0282,2024-03-06,78.19,1,28.0
STU0282,2024-03-07,233.16000000000003,2,40.0
STU0282,2024-03-08,508.96,3,65.66666666666667
STU0282,2024-03-09,572.7,3,75.33333333333333
STU0282,2024-03-10,111.18,2,16.5
STU0282,2024-03-11,63.2,2,15.5
STU0282,2024-03-12,129.38,1,37.0
STU0282,2024-03-13,96.37,1,31.0
STU0282,2024-03-14,248.93,4,42.25
STU0282,2024-03-15,869.4,4,78.75
STU0282,2024-03-16,710.8299999999999,4,99.0
STU0282,2024-03-17,18.35,1,8.0
STU0282,2024-03-18,272.9,4,24.0
STU0282,2024-03-19,133.77,3,21.0
STU0282,2024-03-20,43.65,1,15.0
STU0282,2024-03-21,56.589999999999996,2,23.5
STU0282,2024-03-22,51.42,1,18.0
STU0282,2024-03-23,217.07,2,55.5
STU0282,2024-03-24,134.61,3,37.666666666666664
STU0282,2024-03-25,284.87,2,131.0
STU0282,2024-03-26,323.29,3,62.0
STU0282,2024-03-27,125.28,3,17.0
STU0282,2024-03-28,105.81,2,23.0
STU0282,2024-03-29,386.81,4,55.0
STU0282,2024-03-30,59.85,1,49.0
STU0282,2024-03-31,626.29,1,207.0
STU0283,2024-01-01,315.03999999999996,2,61.5
STU0283,2024-01-02,695.5699999999999,3,88.0
STU0283,2024-01-03,536.97,3,73.0
STU0283,2024-01-04,143.64,3,29.0
STU0283,2024-01-05,79.92,2,6.5
STU0283,2024-01-06,329.04999999999995,2,53.5
STU0283,2024-01-07,162.92000000000002,2,51.5
STU0283,2024-01-08,498.61,4,44.75
STU0283,2024-01-09,311.61,4,50.75
STU0283,2024-01-10,713.0899999999999,2,124.0
STU0283,2024-01-11,82.38,1,29.0
STU0283,2024-01-12,186.63,3,30.0
STU0283,2024-01-13,73.15,1,22.0
STU0283,2024-01-14,309.38,3,42.0
STU0283,2024-01-15,304.33000000000004,4,37.75
STU0283,2024-01-16,346.11,4,42.75
STU0283,2024-01-17,149.26,2,29.5
STU0283,2024-01-18,40.24,1,12.0
STU0283,2024-01-19,266.76,1,259.0
STU0283,2024-01-20,361.17,4,35.5
STU0283,2024-01-21,41.8,1,13.0
STU0283,2024-01-23,180.3,2,31.0
STU0283,2024-01-24,71.15,2,13.5
STU0283,2024-01-25,190.93,2,35.5
STU0283,2024-01-27,12.81,1,7.0
STU0283,2024-01-28,107.8,3,14.0
STU0283,2024-01-29,185.05,4,24.0
STU0283,2024-01-30,40.19,1,16.0
STU0283,2024-01-31,306.52,4,34.75
STU0283,2024-02-01,402.17999999999995,4,39.0
STU0283,2024-02-02,277.71,4,32.75
STU0283,2024-02-03,451.29999999999995,4,53.0
STU0283,2024-02-04,43.88,1,37.0
STU0283,2024-02-05,35.459999999999994,2,21.5
STU0283,2024-02-06,155.3,2,33.5
STU0283,2024-02-07,124.50999999999999,2,45.0
STU0283,2024-02-08,168.12,3,26.0
STU0283,2024-02-09,355.03,4,43.75
STU0283,2024-02-10,174.71,1,52.0
STU0283,2024-02-11,455.72999999999996,4,64.0
STU0283,2024-02-12,33.35,1,37.0
STU0283,2024-02-13,194.93,2,35.0
STU0283,2024-02-14,202.5,3,21.333333333333332
STU0283,2024-02-15,78.09,1,35.0
STU0283,2024-02-16,400.01,2,62.5
STU0283,2024-02-17,362.42,3,51.666666666666664
STU0283,2024-02-18,194.23,4,34.0
STU0283,2024-02-19,374.59000000000003,3,55.333333333333336
STU0283,2024-02-20,107.68,1,40.0
STU0283,2024-02-21,30.56,1,18.0
STU0283,2024-02-22,302.63,2,68.5
STU0283,2024-02-24,222.41000000000003,2,45.0
STU0283,2024-02-25,209.49,1,80.0
STU0283,2024-02-26,227.87,3,33.0
STU0283,2024-02-27,39.51,1,18.0
STU0283,2024-02-28,281.55,3,47.666666666666664
STU0283,2024-02-29,55.339999999999996,2,44.0
STU0283,2024-03-01,70.98,1,110.0
STU0283,2024-03-04,190.29,2,46.5
STU0283,2024-03-05,146.94,1,57.0
STU0283,2024-03-06,316.48,4,28.75
STU0283,2024-03-07,239.8,3,46.666666666666664
STU0283,2024-03-09,150.53,2,39.5
STU0283,2024-03-10,174.85999999999999,3,28.666666666666668
STU0283,2024-03-11,137.09,3,52.0
STU0283,2024-03-12,441.18,2,91.5
STU0283,2024-03-13,282.33000000000004,4,27.25
STU0283,2024-03-14,558.53,4,79.5
STU0283,2024-03-15,19.13,1,7.0
STU0283,2024-03-16,108.12,4,25.75
STU0283,2024-03-17,133.97,4,27.25
STU0283,2024-03-18,64.14,2,20.0
STU0283,2024-03-19,837.86,4,88.0
STU0283,2024-03-20,261.58,3,52.666666666666664
STU0283,2024-03-21,228.04000000000002,4,22.5
STU0283,2024-03-22,31.42,1,34.0
STU0283,2024-03-23,368.66999999999996,2,62.5
STU0283,2024-03-24,326.18,3,66.33333333333333
STU0283,2024-03-25,322.75,3,42.666666666666664
STU0283,2024-03-26,445.01,3,67.33333333333333
STU0283,2024-03-27,1116.11,4,106.75
STU0283,2024-03-28,127.96,1,52.0
STU0283,2024-03-30,25.05,1,12.0
STU0283,2024-03-31,13.6,1,6.0
STU0284,2024-01-01,966.5500000000001,4,102.75
STU0284,2024-01-02,152.27,4,22.0
STU0284,2024-01-03,152.76,2,42.5
STU0284,2024-01-04,514.26,3,64.33333333333333
STU0284,2024-01-05,101.10000000000001,2,59.0
STU0284,2024-01-06,214.26999999999998,2,32.5
STU0284,2024-01-07,155.11,1,76.0
STU0284,2024-01-08,263.37,4,34.75
STU0284,2024-01-09,13.5,1,9.0
STU0284,2024-01-10,220.64999999999998,2,41.0
STU0284,2024-01-11,134.9,3,22.0
STU0284,2024-01-12,130.91,2,31.0
STU0284,2024-01-13,198.01000000000002,4,35.25
STU0284,2024-01-14,106.87,3,16.0
STU0284,2024-01-15,283.53,4,27.0
STU0284,2024-01-16,42.75,1,45.0
STU0284,2024-01-17,117.47,1,36.0
STU0284,2024-01-18,131.19,3,29.333333333333332
STU0284,2024-01-19,195.76999999999998,2,54.0
STU0284,2024-01-20,163.66,3,21.333333333333332
STU0284,2024-01-21,156.06,4,35.5
STU0284,2024-01-22,144.94,3,28.333333333333332
STU0284,2024-01-23,47.68,1,22.0
STU0284,2024-01-24,46.92,1,33.0
STU0284,2024-01-25,311.90999999999997,2,62.0
STU0284,2024-01-27,511.58000000000004,4,61.5
STU0284,2024-01-28,196.68,3,40.0
STU0284,2024-01-29,72.12,1,37.0
STU0284,2024-01-30,252.66,3,29.333333333333332
