record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month
ELEC001988,2024-02-06,weekday,Library,20-22,1.291,1899.64,False,False,February
ELEC001989,2024-02-06,weekday,Library,22-00,0.498,1900.14,False,False,February
ELEC001990,2024-02-06,weekday,Labs Complex,06-08,0.595,4675.99,False,False,February
ELEC001991,2024-02-06,weekday,Labs Complex,08-10,1.572,4677.56,False,False,February
ELEC001992,2024-02-06,weekday,Labs Complex,10-12,2.303,4679.86,False,False,February
ELEC001993,2024-02-06,weekday,Labs Complex,12-14,2.016,4681.88,False,False,February
ELEC001994,2024-02-06,weekday,Labs Complex,14-16,1.775,4683.65,False,False,February
ELEC001995,2024-02-06,weekday,Labs Complex,16-18,1.9,4685.55,False,False,February
ELEC001996,2024-02-06,weekday,Labs Complex,18-20,1.477,4687.03,False,False,February
ELEC001997,2024-02-06,weekday,Labs Complex,20-22,1.115,4688.14,False,False,February
ELEC001998,2024-02-06,weekday,Labs Complex,22-00,0.456,4688.6,False,False,February
ELEC001999,2024-02-07,weekday,Academic Block A,06-08,0.873,1994.19,False,False,February
ELEC002000,2024-02-07,weekday,Academic Block A,08-10,2.99,1997.18,False,False,February
ELEC002001,2024-02-07,weekday,Academic Block A,10-12,3.485,2000.66,False,False,February
ELEC002002,2024-02-07,weekday,Academic Block A,12-14,2.616,2003.28,False,False,February
ELEC002003,2024-02-07,weekday,Academic Block A,14-16,2.821,2006.1,False,False,February
ELEC002004,2024-02-07,weekday,Academic Block A,16-18,2.308,2008.41,False,False,February
ELEC002005,2024-02-07,weekday,Academic Block A,18-20,2.066,2010.48,False,False,February
ELEC002006,2024-02-07,weekday,Academic Block A,20-22,1.566,2012.05,False,False,February
ELEC002007,2024-02-07,weekday,Academic Block A,22-00,0.762,2012.81,False,False,February
ELEC002008,2024-02-07,weekday,Academic Block B,06-08,0.906,5482.54,False,False,February
ELEC002009,2024-02-07,weekday,Academic Block B,08-10,2.629,5485.17,False,False,February
ELEC002010,2024-02-07,weekday,Academic Block B,10-12,2.842,5488.01,False,False,February
ELEC002011,2024-02-07,weekday,Academic Block B,12-14,3.186,5491.2,False,False,February
ELEC002012,2024-02-07,weekday,Academic Block B,14-16,2.664,5493.86,False,False,February
ELEC002013,2024-02-07,weekday,Academic Block B,16-18,2.919,5496.78,False,False,February
ELEC002014,2024-02-07,weekday,Academic Block B,18-20,2.162,5498.94,False,False,February
ELEC002015,2024-02-07,weekday,Academic Block B,20-22,1.777,,False,False,February
ELEC002016,2024-02-07,weekday,Academic Block B,22-00,0.678,5501.39,False,False,February
ELEC002017,2024-02-07,weekday,Hostel Block 1,06-08,0.415,3815.3,False,False,February
ELEC002018,2024-02-07,weekday,Hostel Block 1,08-10,1.369,3816.67,False,False,February
ELEC002019,2024-02-07,weekday,Hostel Block 1,10-12,1.638,3818.31,False,False,February
ELEC002020,2024-02-07,weekday,Hostel Block 1,12-14,1.374,3819.68,False,False,February
ELEC002021,2024-02-07,weekday,Hostel Block 1,14-16,1.365,3821.04,False,False,February
ELEC002022,2024-02-07,weekday,Hostel Block 1,16-18,1.242,3822.28,False,False,February
ELEC002023,2024-02-07,weekday,Hostel Block 1,18-20,1.08,3823.36,False,False,February
ELEC002024,2024-02-07,weekday,Hostel Block 1,20-22,0.957,3824.32,False,False,February
ELEC002025,2024-02-07,weekday,Hostel Block 1,22-00,0.433,3824.75,False,False,February
ELEC002026,2024-02-07,weekday,Hostel Block 2,06-08,0.42,3559.84,False,False,February
ELEC002027,2024-02-07,weekday,Hostel Block 2,08-10,1.617,3561.46,False,False,February
ELEC002028,2024-02-07,weekday,Hostel Block 2,10-12,1.682,3563.14,False,False,February
ELEC002029,2024-02-07,weekday,Hostel Block 2,12-14,1.5,3564.64,False,False,February
ELEC002030,2024-02-07,weekday,Hostel Block 2,14-16,1.479,3566.12,False,False,February
ELEC002031,2024-02-07,weekday,Hostel Block 2,16-18,1.402,3567.52,False,False,February
ELEC002032,2024-02-07,weekday,Hostel Block 2,18-20,1.073,3568.59,False,False,February
ELEC002033,2024-02-07,weekday,Hostel Block 2,20-22,1.022,3569.61,False,False,February
ELEC002034,2024-02-07,weekday,Hostel Block 2,22-00,0.388,3570.0,False,False,February
ELEC002035,2024-02-07,weekday,Library,06-08,0.543,1900.68,False,False,February
ELEC002036,2024-02-07,weekday,Library,08-10,1.611,1902.29,False,False,February
ELEC002037,2024-02-07,weekday,Library,10-12,2.36,1904.65,False,False,February
ELEC002038,2024-02-07,weekday,Library,12-14,1.972,1906.62,False,False,February
ELEC002039,2024-02-07,weekday,Library,14-16,2.271,1908.89,False,False,February
ELEC002040,2024-02-07,weekday,Library,16-18,1.735,1910.62,False,False,February
ELEC002041,2024-02-07,weekday,Library,18-20,4.82216749140574,1915.44,False,True,February
ELEC002042,2024-02-07,weekday,Library,20-22,1.02,1916.46,False,False,February
ELEC002043,2024-02-07,weekday,Library,22-00,0.469,1916.93,False,False,February
ELEC002044,2024-02-07,weekday,Labs Complex,06-08,0.669,4689.27,False,False,February
ELEC002045,2024-02-07,weekday,Labs Complex,08-10,5.325442592882454,4694.6,False,True,February
ELEC002046,2024-02-07,weekday,Labs Complex,10-12,2.14,4696.74,False,False,February
ELEC002047,2024-02-07,weekday,Labs Complex,12-14,1.644,4698.38,False,False,February
ELEC002048,2024-02-07,weekday,Labs Complex,14-16,2.055,4700.44,False,False,February
ELEC002049,2024-02-07,weekday,Labs Complex,16-18,1.656,4702.1,False,False,February
ELEC002050,2024-02-07,weekday,Labs Complex,18-20,1.378,4703.48,False,False,February
ELEC002051,2024-02-07,weekday,Labs Complex,20-22,1.242,4704.72,False,False,February
ELEC002052,2024-02-07,weekday,Labs Complex,22-00,2.01565468146552,4706.74,False,True,February
ELEC002053,2024-02-08,weekday,Academic Block A,06-08,1.0,2013.81,False,False,February
ELEC002054,2024-02-08,weekday,Academic Block A,08-10,2.837,2016.65,False,False,February
ELEC002055,2024-02-08,weekday,Academic Block A,10-12,2.9,2019.55,False,False,February
ELEC002056,2024-02-08,weekday,Academic Block A,12-14,2.615,2022.16,False,False,February
ELEC002057,2024-02-08,weekday,Academic Block A,14-16,2.718,2024.88,False,False,February
ELEC002058,2024-02-08,weekday,Academic Block A,16-18,2.672,2027.55,False,False,February
ELEC002059,2024-02-08,weekday,Academic Block A,18-20,2.397,2029.95,False,False,February
ELEC002060,2024-02-08,weekday,Academic Block A,20-22,1.704,2031.65,False,False,February
ELEC002061,2024-02-08,weekday,Academic Block A,22-00,0.667,2032.32,False,False,February
ELEC002062,2024-02-08,weekday,Academic Block B,06-08,1.008,5502.4,False,False,February
ELEC002063,2024-02-08,weekday,Academic Block B,08-10,2.517,5504.92,False,False,February
ELEC002064,2024-02-08,weekday,Academic Block B,10-12,2.883,5507.8,False,False,February
ELEC002065,2024-02-08,weekday,Academic Block B,12-14,3.237,5511.04,False,False,February
ELEC002066,2024-02-08,weekday,Academic Block B,14-16,3.136,5514.18,False,False,February
ELEC002067,2024-02-08,weekday,Academic Block B,16-18,2.469,5516.65,False,False,February
ELEC002068,2024-02-08,weekday,Academic Block B,18-20,2.109,5518.76,False,False,February
ELEC002069,2024-02-08,weekday,Academic Block B,20-22,1.849,5520.61,False,False,February
ELEC002070,2024-02-08,weekday,Academic Block B,22-00,0.785,5521.39,False,False,February
ELEC002071,2024-02-08,weekday,Hostel Block 1,06-08,0.501,3825.25,False,False,February
ELEC002072,2024-02-08,weekday,Hostel Block 1,08-10,1.309,3826.56,False,False,February
ELEC002073,2024-02-08,weekday,Hostel Block 1,10-12,1.986,3828.55,False,False,February
ELEC002074,2024-02-08,weekday,Hostel Block 1,12-14,1.635,3830.19,False,False,February
ELEC002075,2024-02-08,weekday,Hostel Block 1,14-16,1.49,3831.68,False,False,February
ELEC002076,2024-02-08,weekday,Hostel Block 1,16-18,1.46,3833.14,False,False,February
ELEC002077,2024-02-08,weekday,Hostel Block 1,18-20,1.039,3834.18,False,False,February
ELEC002078,2024-02-08,weekday,Hostel Block 1,20-22,1.052,3835.23,False,False,February
ELEC002079,2024-02-08,weekday,Hostel Block 1,22-00,0.38,3835.61,False,False,February
ELEC002080,2024-02-08,weekday,Hostel Block 2,06-08,0.442,3570.44,False,False,February
ELEC002081,2024-02-08,weekday,Hostel Block 2,08-10,1.388,3571.83,False,False,February
ELEC002082,2024-02-08,weekday,Hostel Block 2,10-12,1.609,3573.44,False,False,February
ELEC002083,2024-02-08,weekday,Hostel Block 2,12-14,1.36,3574.8,False,False,February
ELEC002084,2024-02-08,weekday,Hostel Block 2,14-16,1.732,3576.53,False,False,February
ELEC002085,2024-02-08,weekday,Hostel Block 2,16-18,1.49,3578.02,False,False,February
ELEC002086,2024-02-08,weekday,Hostel Block 2,18-20,1.052,3579.07,False,False,February
ELEC002087,2024-02-08,weekday,Hostel Block 2,20-22,0.917,3579.99,False,False,February
ELEC002088,2024-02-08,weekday,Hostel Block 2,22-00,0.397,3580.39,False,False,February
ELEC002089,2024-02-08,weekday,Library,06-08,0.512,1917.44,False,False,February
ELEC002090,2024-02-08,weekday,Library,08-10,1.781,1919.22,False,False,February
ELEC002091,2024-02-08,weekday,Library,10-12,2.375,,False,False,February
ELEC002092,2024-02-08,weekday,Library,12-14,1.689,1923.28,False,False,February
ELEC002093,2024-02-08,weekday,Library,14-16,2.079,1925.36,False,False,February
ELEC002094,2024-02-08,weekday,Library,16-18,1.519,1926.88,False,False,February
ELEC002095,2024-02-08,weekday,Library,18-20,1.625,1928.51,False,False,February
ELEC002096,2024-02-08,weekday,Library,20-22,1.293,1929.8,False,False,February
ELEC002097,2024-02-08,weekday,Library,22-00,0.464,1930.26,False,False,February
ELEC002098,2024-02-08,weekday,Labs Complex,06-08,0.53,4707.27,False,False,February
ELEC002099,2024-02-08,weekday,Labs Complex,08-10,1.765,4709.04,False,False,February
ELEC002100,2024-02-08,weekday,Labs Complex,10-12,2.104,4711.14,False,False,February
ELEC002101,2024-02-08,weekday,Labs Complex,12-14,1.863,4713.0,False,False,February
ELEC002102,2024-02-08,weekday,Labs Complex,14-16,1.701,4714.7,False,False,February
ELEC002103,2024-02-08,weekday,Labs Complex,16-18,1.561,4716.26,False,False,February
ELEC002104,2024-02-08,weekday,Labs Complex,18-20,1.331,,False,False,February
ELEC002105,2024-02-08,weekday,Labs Complex,20-22,1.094,4718.69,False,False,February
ELEC002106,2024-02-08,weekday,Labs Complex,22-00,0.477,4719.17,False,False,February
ELEC002107,2024-02-09,weekday,Academic Block A,06-08,0.808,2033.13,False,False,February
ELEC002108,2024-02-09,weekday,Academic Block A,08-10,2.865,2036.0,False,False,February
ELEC002109,2024-02-09,weekday,Academic Block A,10-12,3.152,2039.15,False,False,February
ELEC002110,2024-02-09,weekday,Academic Block A,12-14,2.528,2041.68,False,False,February
ELEC002111,2024-02-09,weekday,Academic Block A,14-16,3.374,2045.05,False,False,February
ELEC002112,2024-02-09,weekday,Academic Block A,16-18,2.372,2047.42,False,False,February
ELEC002113,2024-02-09,weekday,Academic Block A,18-20,2.203,2049.62,False,False,February
ELEC002114,2024-02-09,weekday,Academic Block A,20-22,1.63,2051.25,False,False,February
ELEC002115,2024-02-09,weekday,Academic Block A,22-00,0.681,2051.93,False,False,February
ELEC002116,2024-02-09,weekday,Academic Block B,06-08,0.96,5522.35,False,False,February
ELEC002117,2024-02-09,weekday,Academic Block B,08-10,2.714,5525.06,False,False,February
ELEC002118,2024-02-09,weekday,Academic Block B,10-12,3.535,5528.6,False,False,February
ELEC002119,2024-02-09,weekday,Academic Block B,12-14,2.628,5531.23,False,False,February
ELEC002120,2024-02-09,weekday,Academic Block B,14-16,2.878,5534.11,False,False,February
ELEC002121,2024-02-09,weekday,Academic Block B,16-18,2.561,5536.67,False,False,February
ELEC002122,2024-02-09,weekday,Academic Block B,18-20,2.192,5538.86,False,False,February
ELEC002123,2024-02-09,weekday,Academic Block B,20-22,1.667,5540.53,False,False,February
ELEC002124,2024-02-09,weekday,Academic Block B,22-00,0.733,5541.26,False,False,February
ELEC002125,2024-02-09,weekday,Hostel Block 1,06-08,0.51,3836.12,False,False,February
ELEC002126,2024-02-09,weekday,Hostel Block 1,08-10,1.252,3837.37,False,False,February
ELEC002127,2024-02-09,weekday,Hostel Block 1,10-12,1.612,3838.98,False,False,February
ELEC002128,2024-02-09,weekday,Hostel Block 1,12-14,1.477,3840.46,False,False,February
ELEC002129,2024-02-09,weekday,Hostel Block 1,14-16,1.81,3842.27,False,False,February
ELEC002130,2024-02-09,weekday,Hostel Block 1,16-18,1.293,3843.56,False,False,February
ELEC002131,2024-02-09,weekday,Hostel Block 1,18-20,1.075,3844.63,False,False,February
ELEC002132,2024-02-09,weekday,Hostel Block 1,20-22,1.099,3845.73,False,False,February
ELEC002133,2024-02-09,weekday,Hostel Block 1,22-00,0.434,3846.16,False,False,February
ELEC002134,2024-02-09,weekday,Hostel Block 2,06-08,0.532,3580.92,False,False,February
ELEC002135,2024-02-09,weekday,Hostel Block 2,08-10,1.62,3582.54,False,False,February
ELEC002136,2024-02-09,weekday,Hostel Block 2,10-12,1.562,3584.1,False,False,February
ELEC002137,2024-02-09,weekday,Hostel Block 2,12-14,1.706,3585.81,False,False,February
ELEC002138,2024-02-09,weekday,Hostel Block 2,14-16,1.449,3587.26,False,False,February
ELEC002139,2024-02-09,weekday,Hostel Block 2,16-18,1.202,3588.46,False,False,February
ELEC002140,2024-02-09,weekday,Hostel Block 2,18-20,1.332,3589.79,False,False,February
ELEC002141,2024-02-09,weekday,Hostel Block 2,20-22,1.073,3590.86,False,False,February
ELEC002142,2024-02-09,weekday,Hostel Block 2,22-00,0.429,3591.29,False,False,February
ELEC002143,2024-02-09,weekday,Library,06-08,0.521,1930.78,False,False,February
ELEC002144,2024-02-09,weekday,Library,08-10,1.957,1932.74,False,False,February
ELEC002145,2024-02-09,weekday,Library,10-12,1.97,1934.71,False,False,February
ELEC002146,2024-02-09,weekday,Library,12-14,2.117,1936.83,False,False,February
ELEC002147,2024-02-09,weekday,Library,14-16,2.117,1938.95,False,False,February
ELEC002148,2024-02-09,weekday,Library,16-18,1.513,1940.46,False,False,February
ELEC002149,2024-02-09,weekday,Library,18-20,1.353,1941.81,False,False,February
ELEC002150,2024-02-09,weekday,Library,20-22,1.274,1943.08,False,False,February
ELEC002151,2024-02-09,weekday,Library,22-00,0.427,1943.51,False,False,February
ELEC002152,2024-02-09,weekday,Labs Complex,06-08,0.618,4719.79,False,False,February
ELEC002153,2024-02-09,weekday,Labs Complex,08-10,1.595,4721.39,False,False,February
ELEC002154,2024-02-09,weekday,Labs Complex,10-12,2.243,4723.63,False,False,February
ELEC002155,2024-02-09,weekday,Labs Complex,12-14,1.777,4725.41,False,False,February
ELEC002156,2024-02-09,weekday,Labs Complex,14-16,2.209,4727.62,False,False,February
ELEC002157,2024-02-09,weekday,Labs Complex,16-18,1.542,4729.16,False,False,February
ELEC002158,2024-02-09,weekday,Labs Complex,18-20,1.422,4730.58,False,False,February
ELEC002159,2024-02-09,weekday,Labs Complex,20-22,1.168,4731.75,False,False,February
ELEC002160,2024-02-09,weekday,Labs Complex,22-00,0.543,4732.29,False,False,February
ELEC002161,2024-02-10,saturday,Academic Block A,06-08,0.705,2052.63,False,False,February
ELEC002162,2024-02-10,saturday,Academic Block A,08-10,1.676,2054.31,False,False,February
ELEC002163,2024-02-10,saturday,Academic Block A,10-12,2.092,2056.4,False,False,February
ELEC002164,2024-02-10,saturday,Academic Block A,12-14,2.125,2058.53,False,False,February
ELEC002165,2024-02-10,saturday,Academic Block A,14-16,1.994,2060.52,False,False,February
ELEC002166,2024-02-10,saturday,Academic Block A,16-18,1.902,2062.42,False,False,February
ELEC002167,2024-02-10,saturday,Academic Block A,18-20,1.424,2063.84,False,False,February
ELEC002168,2024-02-10,saturday,Academic Block A,20-22,1.089,2064.93,False,False,February
ELEC002169,2024-02-10,saturday,Academic Block A,22-00,0.57,2065.5,False,False,February
ELEC002170,2024-02-10,saturday,Academic Block B,06-08,0.662,5541.92,False,False,February
ELEC002171,2024-02-10,saturday,Academic Block B,08-10,1.681,5543.6,False,False,February
ELEC002172,2024-02-10,saturday,Academic Block B,10-12,2.65,5546.25,False,False,February
ELEC002173,2024-02-10,saturday,Academic Block B,12-14,1.993,5548.24,False,False,February
ELEC002174,2024-02-10,saturday,Academic Block B,14-16,2.32,5550.56,False,False,February
ELEC002175,2024-02-10,saturday,Academic Block B,16-18,1.878,5552.44,False,False,February
ELEC002176,2024-02-10,saturday,Academic Block B,18-20,1.807,5554.25,False,False,February
ELEC002177,2024-02-10,saturday,Academic Block B,20-22,1.407,,False,False,February
ELEC002178,2024-02-10,saturday,Academic Block B,22-00,0.55,5556.21,False,False,February
ELEC002179,2024-02-10,saturday,Hostel Block 1,06-08,0.353,3846.51,False,False,February
ELEC002180,2024-02-10,saturday,Hostel Block 1,08-10,1.065,3847.58,False,False,February
ELEC002181,2024-02-10,saturday,Hostel Block 1,10-12,1.322,3848.9,False,False,February
ELEC002182,2024-02-10,saturday,Hostel Block 1,12-14,1.087,3849.99,False,False,February
ELEC002183,2024-02-10,saturday,Hostel Block 1,14-16,1.236,3851.23,False,False,February
ELEC002184,2024-02-10,saturday,Hostel Block 1,16-18,1.059,3852.29,False,False,February
ELEC002185,2024-02-10,saturday,Hostel Block 1,18-20,0.93,3853.22,False,False,February
ELEC002186,2024-02-10,saturday,Hostel Block 1,20-22,0.604,3853.82,False,False,February
ELEC002187,2024-02-10,saturday,Hostel Block 1,22-00,0.31,3854.13,False,False,February
ELEC002188,2024-02-10,saturday,Hostel Block 2,06-08,0.359,3591.65,False,False,February
ELEC002189,2024-02-10,saturday,Hostel Block 2,08-10,0.926,3592.58,False,False,February
ELEC002190,2024-02-10,saturday,Hostel Block 2,10-12,1.178,3593.76,False,False,February
ELEC002191,2024-02-10,saturday,Hostel Block 2,12-14,1.174,3594.93,False,False,February
ELEC002192,2024-02-10,saturday,Hostel Block 2,14-16,1.162,3596.09,False,False,February
ELEC002193,2024-02-10,saturday,Hostel Block 2,16-18,1.083,3597.17,False,False,February
ELEC002194,2024-02-10,saturday,Hostel Block 2,18-20,0.717,3597.89,False,False,February
ELEC002195,2024-02-10,saturday,Hostel Block 2,20-22,0.602,3598.49,False,False,February
ELEC002196,2024-02-10,saturday,Hostel Block 2,22-00,0.247,3598.74,False,False,February
ELEC002197,2024-02-10,saturday,Library,06-08,0.469,1943.98,False,False,February
ELEC002198,2024-02-10,saturday,Library,08-10,1.341,1945.32,False,False,February
ELEC002199,2024-02-10,saturday,Library,10-12,1.408,1946.73,False,False,February
ELEC002200,2024-02-10,saturday,Library,12-14,1.231,1947.96,False,False,February
ELEC002201,2024-02-10,saturday,Library,14-16,1.24,1949.2,False,False,February
ELEC002202,2024-02-10,saturday,Library,16-18,1.024,1950.22,False,False,February
ELEC002203,2024-02-10,saturday,Library,18-20,3.0575905849055287,1953.28,False,True,February
ELEC002204,2024-02-10,saturday,Library,20-22,0.783,1954.06,False,False,February
ELEC002205,2024-02-10,saturday,Library,22-00,0.378,1954.44,False,False,February
ELEC002206,2024-02-10,saturday,Labs Complex,06-08,0.357,4732.65,False,False,February
ELEC002207,2024-02-10,saturday,Labs Complex,08-10,1.395,4734.05,False,False,February
ELEC002208,2024-02-10,saturday,Labs Complex,10-12,1.41,4735.46,False,False,February
ELEC002209,2024-02-10,saturday,Labs Complex,12-14,1.161,4736.62,False,False,February
ELEC002210,2024-02-10,saturday,Labs Complex,14-16,1.382,4738.0,False,False,February
ELEC002211,2024-02-10,saturday,Labs Complex,16-18,1.336,4739.34,False,False,February
ELEC002212,2024-02-10,saturday,Labs Complex,18-20,0.937,4740.28,False,False,February
ELEC002213,2024-02-10,saturday,Labs Complex,20-22,0.922,4741.2,False,False,February
ELEC002214,2024-02-10,saturday,Labs Complex,22-00,0.305,4741.51,False,False,February
ELEC002215,2024-02-11,weekend,Academic Block A,06-08,0.343,2065.84,False,False,February
ELEC002216,2024-02-11,weekend,Academic Block A,08-10,1.132,2066.97,False,False,February
ELEC002217,2024-02-11,weekend,Academic Block A,10-12,1.232,2068.2,False,False,February
ELEC002218,2024-02-11,weekend,Academic Block A,12-14,1.155,2069.36,False,False,February
ELEC002219,2024-02-11,weekend,Academic Block A,14-16,1.349,2070.71,False,False,February
ELEC002220,2024-02-11,weekend,Academic Block A,16-18,1.11,,False,False,February
ELEC002221,2024-02-11,weekend,Academic Block A,18-20,1.021,2072.84,False,False,February
ELEC002222,2024-02-11,weekend,Academic Block A,20-22,0.619,2073.46,False,False,February
ELEC002223,2024-02-11,weekend,Academic Block A,22-00,0.278,2073.74,False,False,February
ELEC002224,2024-02-11,weekend,Academic Block B,06-08,0.355,5556.56,False,False,February
ELEC002225,2024-02-11,weekend,Academic Block B,08-10,1.193,,False,False,February
ELEC002226,2024-02-11,weekend,Academic Block B,10-12,1.315,5559.07,False,False,February
ELEC002227,2024-02-11,weekend,Academic Block B,12-14,1.138,5560.21,False,False,February
ELEC002228,2024-02-11,weekend,Academic Block B,14-16,1.116,5561.33,False,False,February
ELEC002229,2024-02-11,weekend,Academic Block B,16-18,1.053,5562.38,False,False,February
ELEC002230,2024-02-11,weekend,Academic Block B,18-20,0.769,5563.15,False,False,February
ELEC002231,2024-02-11,weekend,Academic Block B,20-22,0.619,5563.77,False,False,February
ELEC002232,2024-02-11,weekend,Academic Block B,22-00,0.28,5564.05,False,False,February
ELEC002233,2024-02-11,weekend,Hostel Block 1,06-08,0.212,3854.34,False,False,February
ELEC002234,2024-02-11,weekend,Hostel Block 1,08-10,0.524,3854.86,False,False,February
ELEC002235,2024-02-11,weekend,Hostel Block 1,10-12,0.601,3855.46,False,False,February
ELEC002236,2024-02-11,weekend,Hostel Block 1,12-14,0.65,3856.11,False,False,February
ELEC002237,2024-02-11,weekend,Hostel Block 1,14-16,0.591,,False,False,February
ELEC002238,2024-02-11,weekend,Hostel Block 1,16-18,0.586,3857.29,False,False,February
ELEC002239,2024-02-11,weekend,Hostel Block 1,18-20,0.466,3857.76,False,False,February
ELEC002240,2024-02-11,weekend,Hostel Block 1,20-22,0.407,3858.17,False,False,February
ELEC002241,2024-02-11,weekend,Hostel Block 1,22-00,0.182,3858.35,False,False,February
ELEC002242,2024-02-11,weekend,Hostel Block 2,06-08,0.167,3598.91,False,False,February
ELEC002243,2024-02-11,weekend,Hostel Block 2,08-10,0.503,3599.41,False,False,February
ELEC002244,2024-02-11,weekend,Hostel Block 2,10-12,0.803,3600.21,False,False,February
ELEC002245,2024-02-11,weekend,Hostel Block 2,12-14,0.562,3600.77,False,False,February
ELEC002246,2024-02-11,weekend,Hostel Block 2,14-16,0.564,3601.33,False,False,February
ELEC002247,2024-02-11,weekend,Hostel Block 2,16-18,0.585,3601.91,False,False,February
ELEC002248,2024-02-11,weekend,Hostel Block 2,18-20,0.504,3602.41,False,False,February
ELEC002249,2024-02-11,weekend,Hostel Block 2,20-22,0.374,3602.78,False,False,February
ELEC002250,2024-02-11,weekend,Hostel Block 2,22-00,0.153,3602.93,False,False,February
ELEC002251,2024-02-11,weekend,Library,06-08,0.223,1954.66,False,False,February
ELEC002252,2024-02-11,weekend,Library,08-10,0.774,1955.43,False,False,February
ELEC002253,2024-02-11,weekend,Library,10-12,0.815,1956.25,False,False,February
ELEC002254,2024-02-11,weekend,Library,12-14,0.745,1956.99,False,False,February
ELEC002255,2024-02-11,weekend,Library,14-16,0.74,1957.73,False,False,February
ELEC002256,2024-02-11,weekend,Library,16-18,0.659,1958.39,False,False,February
ELEC002257,2024-02-11,weekend,Library,18-20,0.536,1958.93,False,False,February
ELEC002258,2024-02-11,weekend,Library,20-22,0.492,1959.42,False,False,February
ELEC002259,2024-02-11,weekend,Library,22-00,0.226,1959.65,False,False,February
ELEC002260,2024-02-11,weekend,Labs Complex,06-08,0.249,4741.76,False,False,February
ELEC002261,2024-02-11,weekend,Labs Complex,08-10,0.631,4742.39,False,False,February
ELEC002262,2024-02-11,weekend,Labs Complex,10-12,0.919,4743.31,False,False,February
ELEC002263,2024-02-11,weekend,Labs Complex,12-14,0.778,4744.09,False,False,February
ELEC002264,2024-02-11,weekend,Labs Complex,14-16,0.902,4744.99,False,False,February
ELEC002265,2024-02-11,weekend,Labs Complex,16-18,0.607,4745.6,False,False,February
ELEC002266,2024-02-11,weekend,Labs Complex,18-20,0.596,4746.2,False,False,February
ELEC002267,2024-02-11,weekend,Labs Complex,20-22,0.436,4746.64,False,False,February
ELEC002268,2024-02-11,weekend,Labs Complex,22-00,0.189,4746.83,False,False,February
ELEC002269,2024-02-12,weekday,Academic Block A,06-08,0.956,2074.7,False,False,February
ELEC002270,2024-02-12,weekday,Academic Block A,08-10,3.043,2077.74,False,False,February
ELEC002271,2024-02-12,weekday,Academic Block A,10-12,3.082,2080.82,False,False,February
ELEC002272,2024-02-12,weekday,Academic Block A,12-14,2.877,2083.7,False,False,February
ELEC002273,2024-02-12,weekday,Academic Block A,14-16,3.232,2086.93,False,False,February
ELEC002274,2024-02-12,weekday,Academic Block A,16-18,2.542,2089.47,False,False,February
ELEC002275,2024-02-12,weekday,Academic Block A,18-20,2.48,2091.95,False,False,February
ELEC002276,2024-02-12,weekday,Academic Block A,20-22,1.917,2093.87,False,False,February
ELEC002277,2024-02-12,weekday,Academic Block A,22-00,0.648,2094.52,False,False,February
ELEC002278,2024-02-12,weekday,Academic Block B,06-08,0.815,5564.86,False,False,February
ELEC002279,2024-02-12,weekday,Academic Block B,08-10,2.299,5567.16,False,False,February
ELEC002280,2024-02-12,weekday,Academic Block B,10-12,3.452,5570.61,False,False,February
ELEC002281,2024-02-12,weekday,Academic Block B,12-14,2.874,5573.48,False,False,February
ELEC002282,2024-02-12,weekday,Academic Block B,14-16,2.848,5576.33,False,False,February
ELEC002283,2024-02-12,weekday,Academic Block B,16-18,2.284,5578.61,False,False,February
ELEC002284,2024-02-12,weekday,Academic Block B,18-20,2.203,5580.81,False,False,February
ELEC002285,2024-02-12,weekday,Academic Block B,20-22,1.776,5582.59,False,False,February
ELEC002286,2024-02-12,weekday,Academic Block B,22-00,0.851,5583.44,False,False,February
ELEC002287,2024-02-12,weekday,Hostel Block 1,06-08,0.462,3858.81,False,False,February
ELEC002288,2024-02-12,weekday,Hostel Block 1,08-10,1.654,3860.46,False,False,February
ELEC002289,2024-02-12,weekday,Hostel Block 1,10-12,1.563,3862.02,False,False,February
ELEC002290,2024-02-12,weekday,Hostel Block 1,12-14,1.349,3863.37,False,False,February
ELEC002291,2024-02-12,weekday,Hostel Block 1,14-16,1.523,3864.89,False,False,February
ELEC002292,2024-02-12,weekday,Hostel Block 1,16-18,1.456,3866.35,False,False,February
ELEC002293,2024-02-12,weekday,Hostel Block 1,18-20,1.224,3867.57,False,False,February
ELEC002294,2024-02-12,weekday,Hostel Block 1,20-22,0.862,3868.43,False,False,February
ELEC002295,2024-02-12,weekday,Hostel Block 1,22-00,0.396,3868.83,False,False,February
ELEC002296,2024-02-12,weekday,Hostel Block 2,06-08,0.431,3603.36,False,False,February
ELEC002297,2024-02-12,weekday,Hostel Block 2,08-10,1.325,3604.68,False,False,February
ELEC002298,2024-02-12,weekday,Hostel Block 2,10-12,1.553,3606.23,False,False,February
ELEC002299,2024-02-12,weekday,Hostel Block 2,12-14,1.593,3607.82,False,False,February
ELEC002300,2024-02-12,weekday,Hostel Block 2,14-16,1.564,3609.38,False,False,February
ELEC002301,2024-02-12,weekday,Hostel Block 2,16-18,1.471,3610.85,False,False,February
ELEC002302,2024-02-12,weekday,Hostel Block 2,18-20,1.212,3612.06,False,False,February
ELEC002303,2024-02-12,weekday,Hostel Block 2,20-22,0.995,3613.05,False,False,February
