Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken
S4883,2026-04-09,11:32 PM,Sarojini,Library,0,0,09:25 PM,11:59 PM,11:00 PM,11:30 PM,971.94,39,14.05,None,0,0
S4884,2026-04-17,09:46 AM,Rajendra,Outside,0,0,0,0,01:14 PM,04:26 PM,392.15,36,2.86,None,0,0
S4885,2026-04-05,11:11 AM,Rajendra,Mess,10:51 AM,11:15 AM,0,0,08:43 AM,01:17 PM,431.52,168,59.67,Dinner,0,0
S4886,2026-04-15,12:05 PM,Azad,Mess,11:40 AM,12:22 PM,0,0,10:02 AM,01:38 PM,252.12,68,38.51,Dinner,0,0
S4887,2026-04-27,10:02 PM,Sarojini,Library,0,0,09:14 PM,11:37 PM,09:08 PM,11:23 PM,495.57,109,27.61,None,0,0
S4888,2026-04-15,08:08 PM,Sarojini,Mess,08:02 PM,08:29 PM,0,0,05:37 PM,08:43 PM,547.07,196,52.15,Lunch,0,0
S4889,2026-04-10,12:06 AM,Sarojini,Classroom,0,0,0,0,09:46 PM,11:18 PM,138.97,92,13.16,None,1,0
S4890,2026-04-25,08:10 AM,Azad,Mess,07:50 AM,08:23 AM,0,0,07:23 AM,09:07 AM,372.47,63,30.87,Lunch,0,0
S4891,2026-04-17,06:49 PM,Yamuna,Library,0,0,05:39 PM,07:20 PM,05:03 PM,07:42 PM,704.16,148,23.2,None,0,0
S4892,2026-04-06,07:34 PM,Rajendra,Library,0,0,06:41 PM,07:44 PM,05:03 PM,08:43 PM,657.95,148,23.61,None,0,0
S4893,2026-04-19,01:11 PM,Sarojini,Outside,0,0,0,0,09:50 AM,01:47 PM,389.35,181,21.18,None,1,0
S4894,2026-04-06,08:33 PM,Azad,Outside,0,0,0,0,04:43 PM,08:59 PM,147.25,191,23.05,None,0,0
S4895,2026-04-05,12:28 PM,Sarojini,Classroom,0,0,0,0,08:15 PM,10:10 PM,110.86,124,15.21,None,1,0
S4896,2026-04-27,05:29 PM,Azad,Library,0,0,04:50 PM,06:09 PM,02:38 PM,08:24 PM,981.47,92,17.57,None,0,0
S4897,2026-04-27,12:35 PM,Yamuna,Mess,12:13 PM,12:53 PM,0,0,11:16 AM,01:55 PM,557.08,12,22.23,Breakfast,1,0
S4898,2026-04-10,08:24 PM,Azad,Library,0,0,08:07 PM,09:18 PM,06:30 PM,08:56 PM,928.3,136,32.7,None,0,0
S4899,2026-04-03,06:09 PM,Azad,Outside,0,0,0,0,02:03 PM,06:34 PM,129.1,19,1.18,None,0,0
S4900,2026-04-24,05:03 PM,Azad,Mess,04:14 PM,05:12 PM,0,0,02:04 PM,06:57 PM,527.83,99,40.22,Breakfast,0,0
S4901,2026-04-14,04:34 PM,Sarojini,Library,0,0,04:01 PM,05:15 PM,01:57 PM,07:27 PM,1031.66,165,33.89,None,0,0
S4902,2026-04-10,12:44 PM,Sarojini,Classroom,0,0,0,0,07:44 PM,11:06 PM,234.11,83,11.29,None,1,0
S4903,2026-04-29,05:10 PM,Sarojini,Hostel,0,0,0,0,03:16 AM,06:05 AM,310.79,151,42.32,None,0,0
S4904,2026-04-07,04:29 PM,Rajendra,Library,0,0,04:28 PM,05:40 PM,02:40 PM,05:43 PM,653.28,28,11.01,None,1,1
S4905,2026-04-16,02:03 PM,Sarojini,Mess,01:32 PM,02:31 PM,0,0,12:44 PM,02:34 PM,509.49,98,33.13,Lunch,0,0
S4906,2026-04-13,10:55 AM,Yamuna,Classroom,0,0,0,0,08:15 AM,12:52 PM,385.47,74,4.24,None,1,0
S4907,2026-04-10,07:42 PM,Rajendra,Library,0,0,07:11 PM,08:14 PM,06:45 PM,08:22 PM,803.49,146,23.2,None,0,0
S4908,2026-04-22,10:46 AM,Ganga,Library,0,0,09:56 AM,12:08 PM,10:03 AM,11:28 AM,479.96,137,21.92,None,1,1
S4909,2026-04-27,12:45 PM,Sarojini,Library,0,0,10:23 AM,01:15 PM,09:57 AM,02:34 PM,1070.38,13,10.38,None,0,0
S4910,2026-04-04,03:31 AM,Azad,Hostel,0,0,0,0,08:29 PM,11:33 PM,1236.99,141,30.03,None,0,0
S4911,2026-04-29,05:52 PM,Yamuna,Mess,05:17 PM,05:58 PM,0,0,03:09 PM,07:22 PM,353.34,83,39.16,Breakfast,0,0
S4912,2026-04-12,03:53 PM,Yamuna,Library,0,0,03:50 PM,04:52 PM,02:51 PM,04:55 PM,685.79,38,13.0,None,0,0
S4913,2026-05-01,11:58 AM,Sarojini,Library,0,0,11:19 AM,01:13 PM,10:30 AM,01:28 PM,677.06,196,30.49,None,0,0
S4914,2026-04-30,05:28 PM,Sarojini,Library,0,0,05:24 PM,07:15 PM,04:40 PM,06:38 PM,890.52,74,16.22,None,0,0
S4915,2026-04-07,01:20 PM,Yamuna,Mess,01:01 PM,01:23 PM,0,0,11:41 AM,03:48 PM,335.35,71,34.98,Dinner,1,0
S4916,2026-04-17,11:02 PM,Yamuna,Outside,0,0,0,0,09:04 AM,02:13 PM,364.62,186,27.71,None,1,0
S4917,2026-04-20,01:00 PM,Rajendra,Hostel,0,0,0,0,06:00 PM,07:45 PM,146.53,148,34.01,None,0,0
S4918,2026-04-08,06:03 PM,Sarojini,Library,0,0,05:43 PM,07:34 PM,04:17 PM,07:14 PM,867.34,199,34.35,None,0,0
S4919,2026-04-22,06:46 PM,Sarojini,Mess,06:43 PM,07:06 PM,0,0,05:51 PM,09:02 PM,354.67,25,30.38,Dinner,0,0
S4920,2026-04-19,11:56 AM,Rajendra,Mess,11:22 AM,12:10 PM,0,0,10:16 AM,12:53 PM,496.02,176,61.02,Dinner,0,0
S4921,2026-04-09,02:19 PM,Sarojini,Hostel,0,0,0,0,03:36 PM,06:06 PM,121.97,34,19.19,None,0,0
S4922,2026-04-15,07:37 PM,Rajendra,Mess,07:15 PM,07:41 PM,0,0,06:07 PM,08:48 PM,463.21,50,41.13,Breakfast,0,0
S4923,2026-04-21,11:12 AM,Ganga,Library,0,0,10:05 AM,01:00 PM,09:40 AM,02:08 PM,926.62,103,21.63,None,1,0
S4924,2026-04-05,04:25 PM,Yamuna,Library,0,0,02:19 PM,05:19 PM,03:40 PM,07:24 PM,923.7,43,19.51,None,0,0
S4925,2026-04-16,05:55 AM,Ganga,Hostel,0,0,0,0,04:33 AM,08:55 AM,176.82,181,26.34,None,0,0
S4926,2026-04-12,10:55 PM,Ganga,Library,0,0,10:39 PM,11:57 PM,09:35 PM,11:09 PM,762.43,78,21.47,None,0,0
S4927,2026-04-16,10:03 AM,Yamuna,Outside,0,0,0,0,12:36 AM,05:37 AM,156.54,59,3.12,None,0,0
S4928,2026-04-22,10:30 AM,Ganga,Mess,10:28 AM,10:53 AM,0,0,07:33 AM,11:35 AM,427.63,151,51.15,Dinner,0,0
S4929,2026-04-23,08:37 AM,Yamuna,Mess,07:44 AM,08:42 AM,0,0,08:02 AM,09:52 AM,258.69,146,38.57,Breakfast,0,0
S4930,2026-04-15,07:29 PM,Rajendra,Classroom,0,0,0,0,12:03 AM,01:14 AM,329.78,43,2.27,None,1,0
S4931,2026-04-14,01:07 PM,Azad,Library,0,0,01:03 PM,01:51 PM,10:43 AM,03:10 PM,465.41,120,26.49,None,0,0
S4932,2026-04-17,04:48 AM,Azad,Hostel,0,0,0,0,08:30 AM,10:34 AM,175.71,197,40.51,None,1,1
S4933,2026-04-11,10:54 AM,Rajendra,Mess,10:23 AM,10:55 AM,0,0,08:45 AM,01:34 PM,287.4,39,32.36,Dinner,1,1
S4934,2026-04-28,04:05 AM,Ganga,Classroom,0,0,0,0,05:59 AM,08:40 AM,296.36,109,5.54,None,1,1
S4935,2026-04-24,10:37 PM,Yamuna,Library,0,0,09:48 PM,11:06 PM,09:11 PM,11:59 PM,612.09,45,17.24,None,0,0
S4936,2026-04-02,03:30 AM,Azad,Outside,0,0,0,0,12:26 AM,02:31 AM,371.18,57,5.42,None,0,0
S4937,2026-04-16,05:54 PM,Rajendra,Mess,05:51 PM,06:27 PM,0,0,03:39 PM,07:45 PM,509.5,142,49.05,Lunch,0,0
S4938,2026-04-21,02:07 PM,Ganga,Mess,01:48 PM,02:08 PM,0,0,12:28 PM,04:18 PM,269.62,189,52.83,Dinner,0,0
S4939,2026-04-04,03:18 PM,Rajendra,Classroom,0,0,0,0,12:49 AM,02:04 AM,346.92,67,7.51,None,1,0
S4940,2026-04-02,08:17 PM,Rajendra,Mess,07:35 PM,08:28 PM,0,0,05:37 PM,10:23 PM,508.65,46,44.24,Dinner,0,0
S4941,2026-04-17,09:57 AM,Sarojini,Mess,09:53 AM,10:35 AM,0,0,06:59 AM,10:37 AM,464.16,185,54.42,Breakfast,1,1
S4942,2026-04-23,09:41 AM,Azad,Mess,09:36 AM,10:00 AM,0,0,08:53 AM,12:27 PM,241.77,23,42.35,Dinner,0,0
S4943,2026-04-08,01:02 PM,Ganga,Mess,12:33 PM,01:19 PM,0,0,10:46 AM,02:56 PM,513.42,173,50.23,Breakfast,1,0
S4944,2026-04-07,01:33 PM,Azad,Mess,01:07 PM,01:39 PM,0,0,11:28 AM,03:54 PM,350.52,19,25.63,Dinner,1,0
S4945,2026-04-25,02:46 PM,Yamuna,Hostel,0,0,0,0,12:28 AM,12:48 AM,310.33,49,24.52,None,0,0
S4946,2026-04-04,11:01 PM,Ganga,Library,0,0,10:42 PM,11:23 PM,09:00 PM,11:40 PM,561.6,200,27.44,None,0,0
S4947,2026-04-01,11:14 PM,Rajendra,Hostel,0,0,0,0,09:14 AM,11:55 AM,112.67,22,17.65,None,1,0
S4948,2026-04-05,04:03 PM,Yamuna,Mess,03:36 PM,04:13 PM,0,0,02:43 PM,05:23 PM,350.91,118,42.14,Lunch,0,0
S4949,2026-04-24,03:12 PM,Ganga,Mess,02:26 PM,03:20 PM,0,0,02:08 PM,05:47 PM,305.37,117,40.12,Breakfast,1,0
S4950,2026-04-21,09:23 PM,Sarojini,Mess,08:33 PM,09:31 PM,0,0,07:07 PM,11:54 PM,326.37,135,35.13,Dinner,0,0
S4951,2026-04-05,10:43 PM,Sarojini,Classroom,0,0,0,0,12:17 AM,03:54 AM,376.13,139,11.18,None,1,0
S4952,2026-04-18,11:29 PM,Ganga,Library,0,0,09:37 PM,11:41 PM,10:42 PM,11:11 PM,930.82,155,25.11,None,0,0
S4953,2026-04-05,01:20 AM,Azad,Outside,0,0,0,0,07:10 PM,11:52 PM,192.71,179,14.84,None,0,0
S4954,2026-04-11,12:59 AM,Rajendra,Classroom,0,0,0,0,09:09 PM,11:16 PM,181.82,45,3.92,None,1,0
S4955,2026-04-09,08:29 AM,Azad,Mess,08:17 AM,08:41 AM,0,0,07:49 AM,11:29 AM,340.83,77,35.81,Dinner,0,0
S4956,2026-04-26,06:40 AM,Azad,Hostel,0,0,0,0,12:11 AM,05:25 AM,210.44,176,40.23,None,0,0
S4957,2026-04-27,06:41 PM,Sarojini,Outside,0,0,0,0,08:08 PM,11:51 PM,225.54,103,11.44,None,0,0
S4958,2026-04-20,07:08 PM,Ganga,Mess,07:04 PM,07:42 PM,0,0,04:42 PM,09:44 PM,386.02,55,28.18,Dinner,0,0
S4959,2026-04-23,07:54 PM,Yamuna,Mess,07:40 PM,08:02 PM,0,0,07:21 PM,08:57 PM,261.04,22,34.31,Breakfast,0,0
S4960,2026-05-01,01:20 PM,Rajendra,Hostel,0,0,0,0,04:23 PM,08:14 PM,193.13,110,30.99,None,0,0
S4961,2026-04-16,07:33 PM,Ganga,Library,0,0,07:10 PM,09:03 PM,06:21 PM,08:30 PM,611.23,13,8.67,None,0,0
S4962,2026-04-12,02:15 PM,Sarojini,Library,0,0,02:13 PM,02:53 PM,01:17 PM,04:18 PM,932.73,137,15.7,None,1,0
S4963,2026-04-15,10:38 PM,Rajendra,Library,0,0,10:03 PM,10:43 PM,08:01 PM,11:53 PM,1008.52,143,29.07,None,0,0
S4964,2026-04-02,10:32 PM,Yamuna,Library,0,0,09:27 PM,11:59 PM,08:05 PM,11:42 PM,594.35,51,11.05,None,0,0
S4965,2026-04-03,11:39 AM,Ganga,Library,0,0,10:29 AM,11:44 AM,09:12 AM,02:05 PM,854.47,193,28.99,None,0,0
S4966,2026-04-18,07:31 AM,Yamuna,Mess,07:29 AM,07:54 AM,0,0,05:02 AM,09:58 AM,356.29,182,60.17,Breakfast,0,0
S4967,2026-04-22,02:41 PM,Rajendra,Outside,0,0,0,0,04:53 AM,07:28 AM,196.69,124,10.51,None,0,0
S4968,2026-04-20,04:55 AM,Ganga,Hostel,0,0,0,0,05:35 PM,09:10 PM,327.07,185,28.07,None,0,0
S4969,2026-04-26,04:47 PM,Ganga,Library,0,0,04:07 PM,05:41 PM,02:14 PM,07:29 PM,486.6,60,12.67,None,1,1
S4970,2026-04-11,07:57 PM,Ganga,Classroom,0,0,0,0,07:26 PM,11:14 PM,225.52,104,6.75,None,1,0
S4971,2026-04-17,10:38 PM,Rajendra,Library,0,0,09:19 PM,11:06 PM,08:42 PM,11:20 PM,625.91,154,26.8,None,0,0
S4972,2026-04-04,06:41 PM,Azad,Mess,06:28 PM,06:51 PM,0,0,04:39 PM,07:48 PM,349.42,164,52.81,Dinner,0,0
S4973,2026-04-27,09:48 AM,Ganga,Mess,09:29 AM,10:03 AM,0,0,08:35 AM,11:22 AM,484.05,183,47.46,Lunch,1,1
S4974,2026-04-06,10:32 AM,Yamuna,Library,0,0,09:20 AM,10:59 AM,08:58 AM,11:42 AM,996.45,125,28.63,None,1,1
S4975,2026-04-02,01:26 PM,Rajendra,Mess,12:58 PM,01:44 PM,0,0,11:21 AM,02:40 PM,576.6,148,34.8,Lunch,1,0
S4976,2026-04-09,05:33 PM,Ganga,Classroom,0,0,0,0,02:41 PM,04:41 PM,224.03,67,4.61,None,1,1
S4977,2026-04-18,10:43 AM,Azad,Classroom,0,0,0,0,05:05 PM,08:57 PM,124.47,145,19.62,None,1,1
S4978,2026-04-08,09:10 PM,Rajendra,Mess,08:40 PM,09:19 PM,0,0,08:32 PM,10:46 PM,390.96,76,34.48,Dinner,0,0
S4979,2026-04-21,09:41 PM,Azad,Library,0,0,08:52 PM,09:50 PM,08:21 PM,11:13 PM,831.97,99,22.21,None,0,0
S4980,2026-04-08,04:06 PM,Azad,Library,0,0,03:00 PM,05:19 PM,03:16 PM,05:50 PM,913.22,115,22.7,None,1,1
S4981,2026-04-13,10:12 AM,Rajendra,Mess,10:05 AM,10:30 AM,0,0,08:36 AM,10:52 AM,623.4,96,52.48,Breakfast,1,1
S4982,2026-04-12,08:47 PM,Rajendra,Hostel,0,0,0,0,01:22 AM,04:22 AM,275.99,120,32.49,None,0,0
S4983,2026-04-15,06:59 PM,Ganga,Library,0,0,05:23 PM,07:08 PM,04:18 PM,07:29 PM,1035.36,197,31.04,None,0,0
S4984,2026-04-11,10:55 PM,Rajendra,Library,0,0,09:31 PM,10:56 PM,09:56 PM,11:31 PM,935.24,157,29.61,None,0,0
S4985,2026-04-19,09:09 PM,Sarojini,Classroom,0,0,0,0,02:22 AM,06:00 AM,115.6,76,3.81,None,1,0
S4986,2026-04-03,03:23 PM,Azad,Mess,03:14 PM,03:39 PM,0,0,02:16 PM,04:15 PM,665.01,16,24.64,Lunch,1,0
S4987,2026-04-03,04:45 AM,Sarojini,Hostel,0,0,0,0,01:34 AM,04:43 AM,133.75,40,22.17,None,0,0
S4988,2026-04-26,04:13 PM,Azad,Library,0,0,03:46 PM,04:28 PM,03:29 PM,05:59 PM,735.29,45,10.87,None,0,0
S4989,2026-04-27,07:32 PM,Azad,Library,0,0,06:30 PM,08:13 PM,05:55 PM,09:42 PM,780.31,34,9.08,None,0,0
S4990,2026-04-17,10:12 AM,Sarojini,Library,0,0,09:24 AM,11:18 AM,09:00 AM,11:25 AM,807.21,91,17.82,None,1,1
S4991,2026-04-12,02:07 PM,Sarojini,Mess,01:57 PM,02:52 PM,0,0,11:45 AM,05:06 PM,341.98,130,43.31,Dinner,1,0
S4992,2026-04-02,07:20 PM,Azad,Library,0,0,05:55 PM,08:19 PM,05:39 PM,09:21 PM,835.62,25,10.53,None,0,0
S4993,2026-04-12,04:42 PM,Ganga,Classroom,0,0,0,0,06:14 PM,08:11 PM,244.25,193,17.27,None,1,0
S4994,2026-04-27,02:39 PM,Sarojini,Library,0,0,01:42 PM,03:01 PM,12:48 PM,05:19 PM,825.85,175,18.44,None,1,0
S4995,2026-04-22,10:54 PM,Azad,Hostel,0,0,0,0,01:33 PM,04:30 PM,280.84,104,38.16,None,0,0
S4996,2026-04-03,06:22 PM,Yamuna,Library,0,0,06:18 PM,06:56 PM,03:56 PM,08:11 PM,898.26,183,36.69,None,0,0
S4997,2026-04-06,11:39 PM,Azad,Outside,0,0,0,0,12:07 PM,03:53 PM,131.91,137,12.55,None,0,0
S4998,2026-04-20,05:29 PM,Ganga,Library,0,0,05:22 PM,07:27 PM,03:33 PM,06:38 PM,474.44,78,22.38,None,0,0
S4999,2026-04-08,09:30 AM,Sarojini,Mess,09:25 AM,10:23 AM,0,0,07:37 AM,10:02 AM,605.89,17,29.72,Lunch,0,0
S5000,2026-04-12,03:03 PM,Ganga,Hostel,0,0,0,0,11:19 AM,02:46 PM,307.94,94,23.34,None,0,0
S5001,2026-04-24,07:20 PM,Azad,Library,0,0,05:56 PM,07:39 PM,04:53 PM,08:37 PM,463.18,147,19.01,None,0,0
S5002,2026-04-20,04:03 PM,Yamuna,Mess,03:59 PM,04:23 PM,0,0,03:06 PM,06:31 PM,335.86,193,53.71,Lunch,0,0
S5003,2026-04-12,05:04 PM,Rajendra,Classroom,0,0,0,0,12:23 AM,01:47 AM,329.99,182,24.26,None,1,0
S5004,2026-04-22,05:11 PM,Ganga,Mess,04:58 PM,05:40 PM,0,0,04:14 PM,07:44 PM,614.27,56,34.7,Lunch,0,0
S5005,2026-04-09,09:55 PM,Azad,Library,0,0,09:13 PM,10:24 PM,08:14 PM,11:15 PM,624.87,17,13.84,None,0,0
S5006,2026-04-27,12:24 AM,Ganga,Outside,0,0,0,0,11:04 AM,02:40 PM,269.27,21,2.21,None,1,0
S5007,2026-04-02,08:25 PM,Azad,Library,0,0,07:54 PM,09:07 PM,05:38 PM,10:11 PM,496.79,118,19.83,None,0,0
S5008,2026-04-27,08:37 PM,Ganga,Mess,08:05 PM,08:47 PM,0,0,08:04 PM,11:37 PM,436.31,102,52.41,Lunch,0,0
S5009,2026-04-08,08:02 PM,Sarojini,Library,0,0,07:10 PM,09:56 PM,05:11 PM,08:57 PM,767.4,57,13.0,None,0,0
S5010,2026-05-01,02:53 AM,Azad,Hostel,0,0,0,0,08:24 PM,09:54 PM,811.55,74,33.18,None,0,0
S5011,2026-04-02,08:29 AM,Sarojini,Mess,08:20 AM,09:01 AM,0,0,07:44 AM,11:07 AM,413.2,197,43.27,Dinner,0,0
S5012,2026-04-15,07:56 AM,Azad,Classroom,0,0,0,0,05:25 PM,08:51 PM,210.02,109,14.96,None,1,1
S5013,2026-04-28,05:30 AM,Sarojini,Outside,0,0,0,0,07:21 PM,09:48 PM,149.56,63,6.68,None,0,0
S5014,2026-04-14,12:57 PM,Ganga,Library,0,0,12:26 PM,02:25 PM,11:27 AM,03:45 PM,796.93,167,36.22,None,1,0
S5015,2026-04-17,08:28 AM,Azad,Mess,08:25 AM,08:59 AM,0,0,07:49 AM,10:12 AM,478.71,68,37.67,Breakfast,0,0
S5016,2026-04-10,11:44 AM,Rajendra,Classroom,0,0,0,0,01:12 PM,05:42 PM,130.52,42,5.85,None,1,0
S5017,2026-04-09,08:29 PM,Yamuna,Library,0,0,07:39 PM,10:06 PM,05:54 PM,09:32 PM,621.46,129,27.04,None,0,0
S5018,2026-04-09,07:27 AM,Azad,Outside,0,0,0,0,02:43 AM,06:01 AM,104.74,32,3.61,None,0,0
S5019,2026-04-25,07:43 PM,Rajendra,Library,0,0,06:44 PM,08:02 PM,06:05 PM,09:01 PM,749.62,142,23.22,None,0,0
S5020,2026-04-12,02:52 PM,Rajendra,Hostel,0,0,0,0,11:46 AM,04:01 PM,220.55,115,28.63,None,0,0
S5021,2026-04-16,03:25 AM,Ganga,Hostel,0,0,0,0,07:25 PM,10:56 PM,1261.88,177,31.13,None,0,0
S5022,2026-04-08,09:27 AM,Azad,Library,0,0,09:21 AM,10:39 AM,08:36 AM,11:53 AM,605.85,151,22.63,None,0,0
S5023,2026-04-05,07:14 PM,Sarojini,Library,0,0,07:03 PM,07:42 PM,05:03 PM,08:34 PM,548.39,13,16.14,None,0,0
S5024,2026-04-17,01:15 PM,Rajendra,Library,0,0,12:52 PM,01:24 PM,12:03 PM,02:41 PM,735.43,84,19.79,None,0,0
S5025,2026-04-11,10:15 PM,Yamuna,Library,0,0,08:39 PM,10:15 PM,08:05 PM,11:23 PM,962.08,126,22.91,None,0,0
S5026,2026-04-03,04:26 PM,Azad,Outside,0,0,0,0,03:35 PM,07:02 PM,227.42,136,16.5,None,0,0
S5027,2026-04-21,04:41 PM,Yamuna,Classroom,0,0,0,0,01:25 AM,06:05 AM,317.38,148,20.27,None,1,0
S5028,2026-04-15,06:21 PM,Azad,Library,0,0,04:08 PM,06:35 PM,05:44 PM,07:52 PM,778.03,127,14.4,None,0,0
S5029,2026-04-23,05:14 PM,Sarojini,Hostel,0,0,0,0,02:27 PM,04:32 PM,123.5,121,27.66,None,0,0
S5030,2026-04-05,05:47 AM,Sarojini,Hostel,0,0,0,0,07:25 PM,11:08 PM,986.28,136,31.3,None,0,0
S5031,2026-04-14,04:48 PM,Yamuna,Mess,04:28 PM,04:53 PM,0,0,03:27 PM,05:28 PM,328.59,144,32.11,Dinner,1,1
S5032,2026-04-24,08:01 AM,Azad,Outside,0,0,0,0,03:17 AM,06:43 AM,213.48,20,1.72,None,0,0
S5033,2026-04-05,05:32 AM,Sarojini,Outside,0,0,0,0,07:35 PM,10:57 PM,355.13,85,8.47,None,0,0
S5034,2026-04-07,02:23 PM,Yamuna,Classroom,0,0,0,0,04:10 AM,08:51 AM,320.23,18,2.67,None,1,0
S5035,2026-04-24,01:40 PM,Yamuna,Mess,01:32 PM,02:13 PM,0,0,11:43 AM,03:08 PM,503.5,12,39.46,Breakfast,0,0
S5036,2026-04-29,11:18 AM,Rajendra,Library,0,0,10:57 AM,12:16 PM,10:06 AM,01:04 PM,975.66,75,16.68,None,1,0
S5037,2026-04-07,09:43 AM,Azad,Outside,0,0,0,0,12:38 AM,01:21 AM,176.61,37,4.67,None,0,0
S5038,2026-04-29,04:23 AM,Yamuna,Hostel,0,0,0,0,01:03 PM,03:32 PM,364.21,25,21.45,None,1,0
S5039,2026-04-01,01:38 PM,Rajendra,Mess,01:36 PM,02:01 PM,0,0,11:51 AM,02:39 PM,469.92,127,49.97,Lunch,0,0
S5040,2026-04-19,09:08 PM,Yamuna,Library,0,0,08:36 PM,09:09 PM,06:18 PM,10:48 PM,843.01,163,25.13,None,0,0
S5041,2026-04-23,07:12 PM,Ganga,Mess,06:29 PM,07:17 PM,0,0,04:36 PM,08:56 PM,612.82,52,35.08,Dinner,0,0
S5042,2026-04-11,10:29 AM,Yamuna,Outside,0,0,0,0,10:18 PM,11:50 PM,328.0,100,11.93,None,0,0
S5043,2026-04-23,07:56 AM,Ganga,Mess,07:47 AM,08:08 AM,0,0,05:45 AM,08:26 AM,493.48,105,33.83,Dinner,0,0
S5044,2026-04-28,11:18 AM,Azad,Library,0,0,11:13 AM,11:55 AM,10:39 AM,11:59 AM,533.32,133,22.76,None,0,0
S5045,2026-04-08,06:53 PM,Sarojini,Mess,05:57 PM,06:56 PM,0,0,04:44 PM,08:48 PM,600.59,12,29.89,Breakfast,0,0
S5046,2026-04-27,01:06 AM,Yamuna,Classroom,0,0,0,0,06:00 PM,09:34 PM,293.25,153,15.5,None,1,0
S5047,2026-04-02,07:11 PM,Rajendra,Library,0,0,06:11 PM,07:11 PM,05:15 PM,08:49 PM,894.49,175,31.73,None,0,0
S5048,2026-04-04,05:39 PM,Rajendra,Library,0,0,04:16 PM,07:13 PM,03:24 PM,06:17 PM,886.29,125,20.63,None,0,0
S5049,2026-04-06,09:19 AM,Ganga,Mess,09:05 AM,09:33 AM,0,0,07:54 AM,09:51 AM,300.31,27,31.65,Breakfast,1,1
S5050,2026-04-05,08:25 PM,Yamuna,Mess,08:03 PM,08:45 PM,0,0,06:35 PM,09:21 PM,352.33,145,40.02,Breakfast,0,0
S5051,2026-04-19,02:19 PM,Ganga,Mess,01:52 PM,02:41 PM,0,0,11:22 AM,03:39 PM,357.27,39,26.59,Breakfast,0,0
S5052,2026-04-19,11:19 AM,Yamuna,Mess,10:59 AM,11:46 AM,0,0,10:06 AM,02:01 PM,330.18,69,37.7,Lunch,0,0
S5053,2026-04-21,07:47 AM,Yamuna,Mess,07:02 AM,07:53 AM,0,0,06:17 AM,09:14 AM,578.15,138,41.72,Dinner,0,0
S5054,2026-05-01,11:26 PM,Sarojini,Library,0,0,10:37 PM,11:59 PM,08:30 PM,11:08 PM,525.74,133,22.87,None,0,0
S5055,2026-05-01,06:46 PM,Yamuna,Library,0,0,06:07 PM,07:31 PM,05:22 PM,09:30 PM,671.74,135,23.69,None,0,0
S5056,2026-04-02,08:01 PM,Sarojini,Classroom,0,0,0,0,08:16 PM,11:31 PM,302.29,82,6.55,None,1,0
S5057,2026-04-15,12:08 PM,Yamuna,Mess,11:39 AM,12:39 PM,0,0,09:12 AM,12:50 PM,497.86,47,39.22,Dinner,1,0
S5058,2026-05-01,10:52 PM,Rajendra,Library,0,0,09:01 PM,11:20 PM,09:21 PM,11:18 PM,850.3,172,30.39,None,0,0
S5059,2026-04-06,03:49 PM,Ganga,Outside,0,0,0,0,08:12 PM,10:44 PM,307.79,195,16.63,None,0,0
S5060,2026-04-06,04:21 PM,Rajendra,Hostel,0,0,0,0,12:51 PM,04:31 PM,189.34,31,26.97,None,0,0
S5061,2026-04-08,07:19 PM,Azad,Mess,07:00 PM,07:42 PM,0,0,05:19 PM,09:23 PM,426.5,113,45.05,Lunch,0,0
S5062,2026-04-30,08:24 PM,Yamuna,Library,0,0,07:58 PM,08:35 PM,06:57 PM,09:36 PM,868.26,159,34.07,None,0,0
S5063,2026-04-16,09:57 AM,Yamuna,Outside,0,0,0,0,09:49 AM,12:16 PM,141.69,74,9.05,None,0,0
S5064,2026-04-06,09:21 AM,Sarojini,Outside,0,0,0,0,11:27 AM,02:44 PM,306.14,31,1.84,None,0,0
S5065,2026-04-12,02:55 AM,Yamuna,Hostel,0,0,0,0,02:18 AM,04:46 AM,335.78,56,20.82,None,0,0
S5066,2026-04-12,04:31 AM,Azad,Outside,0,0,0,0,10:01 AM,02:29 PM,373.46,84,11.96,None,0,0
S5067,2026-05-01,12:04 PM,Sarojini,Mess,11:19 AM,12:18 PM,0,0,11:05 AM,01:04 PM,388.47,125,40.23,Lunch,1,0
S5068,2026-04-07,12:01 PM,Yamuna,Library,0,0,09:43 AM,12:01 PM,09:08 AM,01:59 PM,678.11,73,11.29,None,0,0
S5069,2026-04-26,04:42 PM,Rajendra,Classroom,0,0,0,0,12:24 AM,02:32 AM,387.13,103,7.75,None,1,0
S5070,2026-04-03,05:59 PM,Ganga,Hostel,0,0,0,0,05:52 AM,08:50 AM,330.47,187,34.31,None,0,0
S5071,2026-04-15,04:49 AM,Ganga,Outside,0,0,0,0,04:40 PM,06:38 PM,103.91,29,3.91,None,0,0
S5072,2026-04-05,08:37 PM,Sarojini,Library,0,0,08:19 PM,09:17 PM,07:56 PM,09:11 PM,577.15,200,27.5,None,0,0
S5073,2026-04-05,03:55 AM,Rajendra,Hostel,0,0,0,0,12:17 AM,02:05 AM,206.42,34,15.53,None,0,0
