Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken
S6696,2026-04-19,07:40 PM,Azad,Mess,07:31 PM,07:55 PM,0,0,0,0,422.88,23,34.96,Dinner,0,0
S6697,2026-04-03,09:08 PM,Ganga,Outside,0,0,0,0,08:01 PM,11:53 PM,335.31,168,11.22,None,0,0
S6698,2026-04-16,06:22 PM,Yamuna,Classroom,0,0,0,0,06:05 PM,08:19 PM,346.25,22,1.35,None,1,1
S6699,2026-04-24,08:23 PM,Azad,Mess,07:49 PM,08:32 PM,0,0,0,0,628.98,93,34.21,Dinner,0,0
S6700,2026-04-20,04:12 AM,Yamuna,Hostel,0,0,0,0,0,0,258.95,163,28.48,None,0,0
S6701,2026-04-23,03:03 PM,Azad,Mess,02:38 PM,03:11 PM,0,0,0,0,480.98,11,24.62,Lunch,1,0
S6702,2026-04-22,07:37 AM,Rajendra,Mess,07:17 AM,07:39 AM,0,0,0,0,595.96,122,55.14,Breakfast,0,0
S6703,2026-04-12,03:38 PM,Ganga,Library,0,0,03:16 PM,04:56 PM,02:59 PM,05:38 PM,844.75,156,31.32,None,1,0
S6704,2026-04-24,09:45 PM,Ganga,Library,0,0,09:11 PM,09:53 PM,08:41 PM,10:52 PM,622.0,32,14.5,None,0,0
S6705,2026-04-05,07:59 AM,Azad,Mess,07:25 AM,08:01 AM,0,0,0,0,552.02,118,43.23,Breakfast,0,0
S6706,2026-04-22,04:10 PM,Ganga,Library,0,0,02:59 PM,04:59 PM,02:37 PM,05:28 PM,781.47,58,10.82,None,0,0
S6707,2026-04-02,08:01 PM,Azad,Mess,07:19 PM,08:07 PM,0,0,0,0,367.77,12,26.18,Dinner,0,0
S6708,2026-04-13,12:38 PM,Yamuna,Mess,12:12 PM,01:10 PM,0,0,0,0,364.44,199,40.52,Lunch,1,0
S6709,2026-04-13,01:20 AM,Yamuna,Hostel,0,0,0,0,0,0,180.64,142,37.54,None,0,0
S6710,2026-04-03,11:24 PM,Rajendra,Library,0,0,09:19 PM,11:59 PM,09:00 PM,11:59 PM,690.68,45,15.32,None,0,0
S6711,2026-04-25,04:35 PM,Azad,Library,0,0,04:00 PM,06:09 PM,03:43 PM,06:29 PM,779.55,120,16.44,None,1,1
S6712,2026-04-07,11:55 AM,Azad,Outside,0,0,0,0,10:32 AM,01:43 PM,138.04,119,7.48,None,1,0
S6713,2026-04-20,01:08 PM,Rajendra,Mess,12:49 PM,01:10 PM,0,0,0,0,254.22,115,43.33,Lunch,1,0
S6714,2026-04-29,03:00 PM,Azad,Mess,02:36 PM,03:21 PM,0,0,0,0,593.35,183,47.96,Lunch,1,0
S6715,2026-04-08,08:24 AM,Yamuna,Outside,0,0,0,0,07:02 AM,10:09 AM,294.9,47,2.66,None,0,0
S6716,2026-04-10,11:56 PM,Rajendra,Library,0,0,10:53 PM,11:59 PM,10:46 PM,11:59 PM,861.89,117,27.1,None,0,0
S6717,2026-04-13,08:18 PM,Ganga,Library,0,0,07:26 PM,09:01 PM,07:20 PM,09:18 PM,722.55,29,10.56,None,0,0
S6718,2026-04-08,12:37 PM,Rajendra,Library,0,0,12:15 PM,01:25 PM,12:05 PM,02:21 PM,486.29,189,25.65,None,0,0
S6719,2026-04-17,09:51 AM,Ganga,Hostel,0,0,0,0,0,0,101.77,135,32.77,None,0,0
S6720,2026-04-19,10:30 AM,Rajendra,Classroom,0,0,0,0,10:05 AM,12:08 PM,285.11,184,26.56,None,1,1
S6721,2026-04-09,09:11 PM,Rajendra,Mess,08:50 PM,09:29 PM,0,0,0,0,349.55,58,30.3,Dinner,0,0
S6722,2026-04-13,06:13 AM,Ganga,Outside,0,0,0,0,05:16 AM,08:36 AM,248.34,30,1.83,None,0,0
S6723,2026-04-24,06:37 PM,Sarojini,Library,0,0,06:27 PM,07:54 PM,06:18 PM,08:38 PM,655.48,63,13.26,None,0,0
S6724,2026-04-30,08:40 PM,Rajendra,Library,0,0,08:08 PM,09:23 PM,07:41 PM,10:17 PM,862.03,148,35.8,None,0,0
S6725,2026-04-13,08:51 PM,Ganga,Mess,08:06 PM,08:53 PM,0,0,0,0,448.44,81,37.53,Dinner,0,0
S6726,2026-04-13,12:39 PM,Sarojini,Hostel,0,0,0,0,0,0,379.19,185,36.94,None,0,0
S6727,2026-04-17,04:46 AM,Rajendra,Outside,0,0,0,0,03:37 AM,06:56 AM,382.08,92,6.68,None,0,0
S6728,2026-05-01,01:32 AM,Azad,Hostel,0,0,0,0,0,0,394.64,47,20.57,None,0,0
S6729,2026-04-02,11:25 PM,Rajendra,Library,0,0,08:52 PM,11:43 PM,08:28 PM,11:59 PM,845.88,141,14.24,None,0,0
S6730,2026-04-16,05:14 PM,Ganga,Library,0,0,03:39 PM,05:45 PM,03:10 PM,06:11 PM,568.26,86,15.77,None,0,0
S6731,2026-04-01,10:45 PM,Ganga,Hostel,0,0,0,0,0,0,987.28,130,30.81,None,0,0
S6732,2026-04-08,06:24 PM,Yamuna,Library,0,0,05:54 PM,07:20 PM,05:46 PM,08:07 PM,465.15,13,8.33,None,0,0
S6733,2026-04-11,11:25 AM,Rajendra,Library,0,0,10:49 AM,11:39 AM,10:44 AM,12:27 PM,571.52,187,31.76,None,1,0
S6734,2026-04-21,08:01 AM,Ganga,Mess,07:44 AM,08:08 AM,0,0,0,0,457.35,40,28.88,Breakfast,0,0
S6735,2026-04-07,04:53 PM,Yamuna,Hostel,0,0,0,0,0,0,137.5,37,22.84,None,0,0
S6736,2026-04-28,02:47 PM,Sarojini,Mess,02:32 PM,02:53 PM,0,0,0,0,518.04,74,36.66,Lunch,1,0
S6737,2026-04-20,01:29 PM,Ganga,Library,0,0,12:16 PM,01:47 PM,12:00 PM,02:26 PM,683.55,17,14.5,None,0,0
S6738,2026-04-29,03:40 PM,Rajendra,Outside,0,0,0,0,02:17 PM,04:50 PM,225.01,95,11.5,None,0,0
S6739,2026-04-14,02:58 PM,Rajendra,Classroom,0,0,0,0,02:21 PM,03:53 PM,129.32,50,7.39,None,1,0
S6740,2026-04-29,07:23 AM,Yamuna,Mess,07:15 AM,07:48 AM,0,0,0,0,372.25,131,33.54,Breakfast,0,0
S6741,2026-04-30,06:33 PM,Azad,Library,0,0,05:32 PM,07:43 PM,05:21 PM,08:38 PM,722.03,107,20.28,None,0,0
S6742,2026-04-30,09:08 PM,Ganga,Outside,0,0,0,0,07:14 PM,10:37 PM,244.66,154,17.8,None,0,0
S6743,2026-04-21,04:40 PM,Azad,Library,0,0,03:43 PM,06:29 PM,03:17 PM,07:12 PM,760.3,189,25.91,None,1,1
S6744,2026-04-20,10:09 PM,Azad,Mess,09:25 PM,10:11 PM,0,0,0,0,377.27,70,34.36,Dinner,0,0
S6745,2026-04-21,11:45 PM,Ganga,Library,0,0,09:58 PM,11:59 PM,09:43 PM,11:59 PM,805.94,88,16.24,None,0,0
S6746,2026-04-07,04:45 PM,Sarojini,Library,0,0,03:27 PM,04:46 PM,03:13 PM,05:40 PM,616.99,166,28.35,None,1,1
S6747,2026-04-17,09:54 PM,Sarojini,Library,0,0,09:36 PM,10:23 PM,09:13 PM,10:59 PM,537.67,107,20.14,None,0,0
S6748,2026-04-09,09:47 PM,Rajendra,Outside,0,0,0,0,09:07 PM,11:19 PM,226.07,73,10.01,None,0,0
S6749,2026-04-07,05:56 PM,Azad,Library,0,0,05:17 PM,06:30 PM,05:06 PM,06:55 PM,949.8,166,37.07,None,0,0
S6750,2026-04-07,02:42 PM,Sarojini,Mess,02:16 PM,02:54 PM,0,0,0,0,459.0,66,43.47,Lunch,0,0
S6751,2026-04-06,03:47 PM,Yamuna,Library,0,0,02:07 PM,05:05 PM,01:47 PM,05:23 PM,870.73,73,15.07,None,1,0
S6752,2026-04-25,09:25 PM,Azad,Outside,0,0,0,0,07:51 PM,11:14 PM,173.76,168,15.05,None,0,0
S6753,2026-04-07,09:37 AM,Rajendra,Mess,09:30 AM,09:56 AM,0,0,0,0,443.82,164,49.06,Breakfast,1,1
S6754,2026-04-11,04:02 PM,Ganga,Library,0,0,02:49 PM,04:42 PM,02:42 PM,05:02 PM,712.78,122,24.36,None,1,1
S6755,2026-04-05,12:21 AM,Azad,Outside,0,0,0,0,0,02:32 AM,317.55,156,17.43,None,0,0
S6756,2026-04-19,09:02 PM,Sarojini,Mess,08:20 PM,09:17 PM,0,0,0,0,386.71,159,39.54,Dinner,0,0
S6757,2026-04-27,07:23 AM,Sarojini,Hostel,0,0,0,0,0,0,240.41,10,15.29,None,0,0
S6758,2026-05-01,09:18 AM,Yamuna,Mess,08:52 AM,09:52 AM,0,0,0,0,552.19,200,54.09,Breakfast,1,1
S6759,2026-04-28,05:30 AM,Azad,Outside,0,0,0,0,04:35 AM,08:30 AM,286.35,158,18.29,None,0,0
S6760,2026-04-13,08:11 PM,Azad,Mess,08:10 PM,08:45 PM,0,0,0,0,307.27,171,52.74,Dinner,0,0
S6761,2026-04-19,10:05 PM,Rajendra,Hostel,0,0,0,0,0,0,879.55,186,29.76,None,0,0
S6762,2026-04-11,05:20 PM,Sarojini,Classroom,0,0,0,0,04:46 PM,05:56 PM,198.93,84,11.55,None,1,1
S6763,2026-04-13,08:31 PM,Sarojini,Library,0,0,08:14 PM,10:29 PM,07:51 PM,10:39 PM,792.47,64,14.58,None,0,0
S6764,2026-04-12,01:57 PM,Sarojini,Hostel,0,0,0,0,0,0,253.17,99,25.53,None,0,0
S6765,2026-04-08,07:17 AM,Azad,Hostel,0,0,0,0,0,0,153.74,95,28.12,None,0,0
S6766,2026-04-20,10:29 PM,Sarojini,Library,0,0,10:18 PM,11:59 PM,09:56 PM,11:59 PM,837.59,176,22.6,None,0,0
S6767,2026-04-09,01:28 AM,Rajendra,Hostel,0,0,0,0,0,0,358.95,25,23.49,None,0,0
S6768,2026-04-05,08:18 PM,Sarojini,Mess,08:01 PM,08:26 PM,0,0,0,0,508.59,171,48.89,Dinner,0,0
S6769,2026-04-18,06:20 PM,Azad,Library,0,0,06:17 PM,07:30 PM,05:49 PM,07:49 PM,916.31,10,14.54,None,0,0
S6770,2026-04-17,08:09 PM,Yamuna,Mess,08:01 PM,08:42 PM,0,0,0,0,353.83,62,40.63,Dinner,0,0
S6771,2026-04-11,08:28 PM,Azad,Mess,08:23 PM,09:13 PM,0,0,0,0,525.26,27,27.67,Dinner,0,0
S6772,2026-04-13,12:14 PM,Ganga,Hostel,0,0,0,0,0,0,388.96,48,25.58,None,1,0
S6773,2026-04-30,02:56 PM,Sarojini,Library,0,0,02:28 PM,03:46 PM,02:11 PM,04:01 PM,923.2,96,17.5,None,0,0
S6774,2026-04-01,02:51 PM,Rajendra,Classroom,0,0,0,0,02:38 PM,04:45 PM,285.04,171,15.75,None,1,0
S6775,2026-04-08,07:26 PM,Ganga,Mess,07:22 PM,07:55 PM,0,0,0,0,365.72,115,28.5,Dinner,0,0
S6776,2026-05-01,09:59 PM,Azad,Mess,09:35 PM,10:03 PM,0,0,0,0,584.91,118,51.94,Dinner,0,0
S6777,2026-04-09,01:26 PM,Rajendra,Mess,12:51 PM,01:28 PM,0,0,0,0,561.19,109,44.21,Lunch,0,0
S6778,2026-04-03,07:14 PM,Sarojini,Hostel,0,0,0,0,0,0,102.9,170,36.55,None,0,0
S6779,2026-04-20,09:57 AM,Ganga,Hostel,0,0,0,0,0,0,369.23,61,30.78,None,1,1
S6780,2026-04-16,07:47 AM,Yamuna,Mess,07:32 AM,08:01 AM,0,0,0,0,338.45,19,32.16,Breakfast,0,0
S6781,2026-04-25,06:20 PM,Sarojini,Library,0,0,05:49 PM,08:32 PM,05:26 PM,09:05 PM,540.55,193,24.51,None,0,0
S6782,2026-04-10,10:26 AM,Ganga,Library,0,0,09:57 AM,10:36 AM,09:43 AM,11:02 AM,828.9,161,22.94,None,0,0
S6783,2026-04-22,01:31 PM,Sarojini,Mess,01:24 PM,02:18 PM,0,0,0,0,386.4,175,49.85,Lunch,1,0
S6784,2026-04-28,04:48 PM,Ganga,Library,0,0,02:33 PM,05:11 PM,02:12 PM,05:54 PM,661.41,33,16.39,None,0,0
S6785,2026-05-01,02:58 PM,Yamuna,Mess,02:13 PM,02:59 PM,0,0,0,0,406.49,18,25.07,Lunch,0,0
S6786,2026-04-02,09:52 PM,Yamuna,Mess,09:49 PM,10:49 PM,0,0,0,0,607.29,147,32.5,Dinner,0,0
S6787,2026-04-27,09:06 AM,Azad,Mess,08:51 AM,09:32 AM,0,0,0,0,328.12,44,41.02,Breakfast,0,0
S6788,2026-04-12,12:52 PM,Sarojini,Mess,12:43 PM,01:18 PM,0,0,0,0,539.62,156,52.02,Lunch,1,0
S6789,2026-04-09,02:49 PM,Azad,Hostel,0,0,0,0,0,0,178.95,117,32.75,None,0,0
S6790,2026-04-05,11:07 PM,Rajendra,Hostel,0,0,0,0,0,0,1077.67,114,40.46,None,0,0
S6791,2026-04-05,06:51 PM,Azad,Library,0,0,04:50 PM,06:59 PM,04:38 PM,07:28 PM,657.38,114,21.02,None,0,0
S6792,2026-04-05,12:29 PM,Yamuna,Library,0,0,11:31 AM,12:51 PM,11:03 AM,01:27 PM,721.95,180,36.83,None,0,0
S6793,2026-04-28,12:47 AM,Rajendra,Outside,0,0,0,0,0,02:53 AM,261.95,86,5.32,None,0,0
S6794,2026-04-12,12:46 PM,Sarojini,Mess,12:17 PM,12:53 PM,0,0,0,0,346.02,107,38.9,Lunch,1,0
S6795,2026-04-29,01:52 PM,Yamuna,Mess,01:40 PM,02:21 PM,0,0,0,0,593.12,37,37.88,Lunch,1,0
S6796,2026-04-01,09:39 PM,Yamuna,Mess,09:08 PM,09:41 PM,0,0,0,0,455.88,27,24.94,Dinner,0,0
S6797,2026-04-05,03:03 AM,Sarojini,Outside,0,0,0,0,01:25 AM,05:18 AM,366.32,94,8.34,None,0,0
S6798,2026-04-23,09:31 AM,Rajendra,Mess,09:02 AM,09:48 AM,0,0,0,0,312.23,165,54.06,Breakfast,0,0
S6799,2026-04-15,03:55 PM,Ganga,Hostel,0,0,0,0,0,0,213.16,193,41.02,None,1,0
S6800,2026-04-29,03:57 PM,Azad,Library,0,0,02:12 PM,05:04 PM,01:59 PM,05:25 PM,694.25,36,11.4,None,1,0
S6801,2026-04-20,11:58 AM,Ganga,Library,0,0,11:56 AM,02:54 PM,11:50 AM,03:44 PM,686.19,112,19.42,None,0,0
S6802,2026-05-01,08:41 PM,Yamuna,Mess,08:38 PM,09:16 PM,0,0,0,0,439.79,132,39.14,Dinner,0,0
S6803,2026-04-18,10:01 PM,Rajendra,Mess,09:56 PM,10:21 PM,0,0,0,0,522.35,12,37.15,Dinner,0,0
S6804,2026-04-18,02:02 AM,Sarojini,Hostel,0,0,0,0,0,0,333.25,186,36.29,None,0,0
S6805,2026-04-12,12:03 PM,Azad,Hostel,0,0,0,0,0,0,399.58,56,18.12,None,0,0
S6806,2026-04-16,08:02 PM,Rajendra,Mess,07:51 PM,08:17 PM,0,0,0,0,314.66,40,41.29,Dinner,0,0
S6807,2026-04-10,05:48 PM,Sarojini,Outside,0,0,0,0,04:27 PM,08:16 PM,336.78,66,9.06,None,0,0
S6808,2026-04-20,11:53 AM,Yamuna,Hostel,0,0,0,0,0,0,204.66,116,28.59,None,0,0
S6809,2026-04-22,01:48 PM,Rajendra,Classroom,0,0,0,0,01:38 PM,02:44 PM,344.54,97,9.84,None,1,0
S6810,2026-04-06,03:44 PM,Yamuna,Library,0,0,03:37 PM,05:14 PM,03:19 PM,05:30 PM,612.45,169,35.07,None,1,0
S6811,2026-04-12,09:23 PM,Ganga,Mess,08:59 PM,09:24 PM,0,0,0,0,508.77,16,39.31,Dinner,0,0
S6812,2026-04-17,03:13 AM,Yamuna,Hostel,0,0,0,0,0,0,349.46,171,32.25,None,0,0
S6813,2026-04-10,10:24 PM,Rajendra,Library,0,0,10:10 PM,11:59 PM,09:47 PM,11:59 PM,1042.75,112,20.28,None,0,0
S6814,2026-04-12,09:07 PM,Sarojini,Library,0,0,08:13 PM,10:13 PM,08:06 PM,10:58 PM,651.27,177,31.91,None,0,0
S6815,2026-04-26,09:56 PM,Azad,Library,0,0,09:44 PM,10:59 PM,09:32 PM,11:29 PM,869.22,167,23.34,None,0,0
S6816,2026-04-18,04:47 AM,Sarojini,Outside,0,0,0,0,03:39 AM,06:18 AM,300.31,36,3.21,None,0,0
S6817,2026-04-22,12:52 AM,Sarojini,Hostel,0,0,0,0,0,0,215.58,110,26.04,None,0,0
S6818,2026-04-16,06:14 PM,Sarojini,Library,0,0,05:54 PM,06:49 PM,05:24 PM,07:12 PM,716.03,178,30.51,None,0,0
S6819,2026-04-06,07:42 AM,Yamuna,Mess,07:36 AM,08:23 AM,0,0,0,0,450.42,98,45.52,Breakfast,0,0
S6820,2026-04-24,04:11 PM,Azad,Classroom,0,0,0,0,03:55 PM,05:19 PM,356.32,183,20.86,None,1,1
S6821,2026-04-20,07:40 PM,Yamuna,Mess,07:23 PM,07:53 PM,0,0,0,0,308.59,21,22.78,Dinner,0,0
S6822,2026-04-28,03:06 PM,Ganga,Library,0,0,02:55 PM,05:40 PM,02:48 PM,06:22 PM,624.08,128,24.93,None,0,0
S6823,2026-04-07,05:39 PM,Yamuna,Library,0,0,05:00 PM,07:13 PM,04:43 PM,07:30 PM,871.38,85,19.15,None,0,0
S6824,2026-04-17,12:30 AM,Azad,Hostel,0,0,0,0,0,0,143.19,105,26.74,None,0,0
S6825,2026-04-13,02:18 PM,Yamuna,Hostel,0,0,0,0,0,0,248.35,61,24.54,None,0,0
S6826,2026-04-04,10:54 PM,Azad,Outside,0,0,0,0,09:49 PM,11:59 PM,204.85,105,13.38,None,0,0
S6827,2026-04-18,07:10 PM,Azad,Library,0,0,06:03 PM,08:02 PM,05:49 PM,08:48 PM,453.56,128,18.45,None,0,0
S6828,2026-04-03,10:47 PM,Yamuna,Library,0,0,10:09 PM,11:57 PM,09:39 PM,11:59 PM,806.79,47,9.66,None,0,0
S6829,2026-04-15,08:49 PM,Rajendra,Hostel,0,0,0,0,0,0,1155.58,170,37.11,None,0,0
S6830,2026-04-30,04:14 PM,Sarojini,Library,0,0,04:11 PM,05:46 PM,03:47 PM,06:41 PM,613.03,66,20.36,None,1,1
S6831,2026-04-02,11:36 PM,Sarojini,Hostel,0,0,0,0,0,0,751.72,108,22.4,None,0,0
S6832,2026-04-06,01:24 PM,Ganga,Library,0,0,12:54 PM,02:17 PM,12:37 PM,02:35 PM,1042.15,101,21.76,None,0,0
S6833,2026-04-28,07:21 PM,Rajendra,Mess,07:20 PM,07:41 PM,0,0,0,0,426.26,83,42.24,Dinner,0,0
S6834,2026-04-04,02:45 PM,Azad,Hostel,0,0,0,0,0,0,291.31,36,13.44,None,1,0
S6835,2026-04-25,05:41 AM,Rajendra,Hostel,0,0,0,0,0,0,307.66,190,39.85,None,0,0
S6836,2026-04-18,01:19 PM,Sarojini,Mess,01:18 PM,02:08 PM,0,0,0,0,508.98,144,31.5,Lunch,1,0
S6837,2026-04-24,09:43 PM,Rajendra,Library,0,0,07:11 PM,10:08 PM,07:02 PM,11:07 PM,505.49,140,22.86,None,0,0
S6838,2026-04-11,06:07 AM,Sarojini,Hostel,0,0,0,0,0,0,105.21,193,25.93,None,0,0
S6839,2026-04-15,08:14 PM,Sarojini,Mess,07:46 PM,08:14 PM,0,0,0,0,580.01,135,44.1,Dinner,0,0
S6840,2026-04-23,06:28 PM,Ganga,Library,0,0,05:34 PM,06:52 PM,05:15 PM,07:03 PM,864.5,92,19.06,None,0,0
S6841,2026-04-20,10:35 PM,Azad,Library,0,0,09:42 PM,11:18 PM,09:33 PM,11:46 PM,481.99,75,15.66,None,0,0
S6842,2026-04-14,01:39 PM,Yamuna,Library,0,0,01:08 PM,02:37 PM,12:50 PM,03:11 PM,641.61,40,15.05,None,1,0
S6843,2026-04-08,02:05 PM,Sarojini,Library,0,0,01:34 PM,02:06 PM,01:16 PM,02:16 PM,575.12,121,21.11,None,1,0
S6844,2026-04-22,12:38 PM,Sarojini,Classroom,0,0,0,0,12:13 PM,01:36 PM,351.9,11,0.75,None,1,0
S6845,2026-04-06,04:56 PM,Sarojini,Library,0,0,03:59 PM,06:28 PM,03:37 PM,06:41 PM,601.51,100,20.26,None,1,1
S6846,2026-04-24,02:50 PM,Sarojini,Mess,02:23 PM,03:14 PM,0,0,0,0,450.87,107,42.85,Lunch,0,0
S6847,2026-04-11,08:12 AM,Yamuna,Mess,07:36 AM,08:15 AM,0,0,0,0,560.68,151,49.19,Breakfast,0,0
S6848,2026-04-24,07:10 PM,Rajendra,Library,0,0,05:56 PM,07:31 PM,05:27 PM,07:43 PM,652.24,186,23.44,None,0,0
S6849,2026-04-08,08:40 PM,Sarojini,Mess,08:17 PM,08:53 PM,0,0,0,0,525.95,51,40.0,Dinner,0,0
S6850,2026-04-01,11:57 AM,Sarojini,Classroom,0,0,0,0,11:40 AM,01:51 PM,396.21,119,13.68,None,1,0
S6851,2026-04-26,10:50 AM,Rajendra,Library,0,0,10:07 AM,12:15 PM,09:37 AM,12:26 PM,981.39,142,19.78,None,1,1
S6852,2026-04-23,10:04 PM,Ganga,Mess,09:44 PM,10:06 PM,0,0,0,0,423.63,127,36.5,Dinner,0,0
S6853,2026-04-11,09:07 PM,Azad,Mess,08:58 PM,09:36 PM,0,0,0,0,437.93,185,48.52,Dinner,0,0
S6854,2026-04-28,04:35 PM,Rajendra,Library,0,0,03:23 PM,04:46 PM,03:10 PM,05:21 PM,649.93,161,29.22,None,0,0
S6855,2026-04-19,06:48 PM,Rajendra,Library,0,0,04:42 PM,06:50 PM,04:25 PM,07:21 PM,600.65,104,19.21,None,0,0
S6856,2026-04-18,10:51 PM,Ganga,Library,0,0,10:16 PM,11:59 PM,09:57 PM,11:59 PM,519.71,109,19.79,None,0,0
S6857,2026-04-14,09:59 AM,Sarojini,Outside,0,0,0,0,08:34 AM,12:21 PM,397.4,130,18.65,None,0,0
S6858,2026-04-14,05:33 AM,Yamuna,Outside,0,0,0,0,03:48 AM,08:16 AM,104.32,81,7.46,None,0,0
S6859,2026-04-27,08:44 AM,Rajendra,Mess,08:40 AM,09:12 AM,0,0,0,0,517.95,140,44.92,Breakfast,0,0
S6860,2026-04-17,10:16 AM,Rajendra,Mess,09:40 AM,10:36 AM,0,0,0,0,590.25,64,45.43,Breakfast,0,0
S6861,2026-04-01,11:50 AM,Sarojini,Library,0,0,11:29 AM,01:54 PM,11:01 AM,02:33 PM,702.0,39,16.5,None,0,0
S6862,2026-04-26,03:38 PM,Ganga,Hostel,0,0,0,0,0,0,186.45,127,32.89,None,1,0
S6863,2026-04-15,03:01 AM,Azad,Hostel,0,0,0,0,0,0,283.06,88,20.12,None,0,0
S6864,2026-04-23,08:04 PM,Yamuna,Mess,08:01 PM,08:58 PM,0,0,0,0,612.16,112,47.59,Dinner,0,0
S6865,2026-04-21,10:06 AM,Azad,Library,0,0,09:44 AM,11:27 AM,09:15 AM,12:22 PM,763.54,70,14.64,None,0,0
S6866,2026-04-05,09:18 AM,Yamuna,Mess,08:35 AM,09:29 AM,0,0,0,0,318.69,146,34.19,Breakfast,0,0
S6867,2026-04-14,02:58 PM,Yamuna,Mess,02:50 PM,03:10 PM,0,0,0,0,462.65,61,38.14,Lunch,1,0
S6868,2026-04-26,07:49 AM,Yamuna,Mess,07:45 AM,08:12 AM,0,0,0,0,562.86,27,31.06,Breakfast,0,0
S6869,2026-04-29,04:50 PM,Azad,Library,0,0,04:34 PM,05:22 PM,04:06 PM,06:08 PM,881.74,158,21.39,None,0,0
S6870,2026-04-04,09:44 PM,Yamuna,Mess,09:31 PM,09:51 PM,0,0,0,0,375.33,85,38.73,Dinner,0,0
S6871,2026-04-13,10:01 AM,Yamuna,Classroom,0,0,0,0,09:42 AM,11:51 AM,398.56,112,12.92,None,1,1
S6872,2026-04-30,12:58 PM,Ganga,Library,0,0,11:28 AM,01:07 PM,11:12 AM,01:34 PM,512.08,63,20.05,None,0,0
S6873,2026-04-17,06:57 AM,Rajendra,Outside,0,0,0,0,05:57 AM,08:51 AM,294.62,71,3.72,None,0,0
S6874,2026-04-06,02:49 PM,Yamuna,Library,0,0,02:38 PM,03:27 PM,02:16 PM,03:39 PM,850.98,57,17.31,None,1,0
S6875,2026-04-24,08:15 PM,Rajendra,Outside,0,0,0,0,07:10 PM,09:16 PM,152.26,111,9.31,None,0,0
S6876,2026-04-09,01:30 AM,Ganga,Hostel,0,0,0,0,0,0,317.95,174,32.92,None,0,0
S6877,2026-04-04,01:08 PM,Rajendra,Library,0,0,12:27 PM,03:24 PM,12:15 PM,03:38 PM,692.26,67,13.07,None,0,0
S6878,2026-04-17,12:47 PM,Sarojini,Mess,12:40 PM,01:32 PM,0,0,0,0,489.79,149,54.7,Lunch,1,0
S6879,2026-04-24,08:21 AM,Ganga,Hostel,0,0,0,0,0,0,361.36,89,21.52,None,0,0
S6880,2026-04-30,02:23 PM,Rajendra,Library,0,0,01:00 PM,03:33 PM,12:37 PM,04:14 PM,532.69,29,7.05,None,0,0
S6881,2026-04-24,02:06 PM,Yamuna,Mess,01:19 PM,02:19 PM,0,0,0,0,546.46,39,24.0,Lunch,0,0
S6882,2026-04-08,11:48 AM,Rajendra,Library,0,0,09:44 AM,11:49 AM,09:19 AM,12:09 PM,816.99,137,25.37,None,0,0
S6883,2026-04-10,02:06 PM,Yamuna,Mess,01:26 PM,02:16 PM,0,0,0,0,475.6,140,55.51,Lunch,0,0
S6884,2026-04-06,12:40 PM,Azad,Hostel,0,0,0,0,0,0,312.88,112,23.4,None,1,0
S6885,2026-04-18,05:54 AM,Ganga,Outside,0,0,0,0,03:58 AM,07:57 AM,256.84,38,3.59,None,0,0
S6886,2026-04-26,01:45 PM,Yamuna,Mess,01:38 PM,02:07 PM,0,0,0,0,354.55,112,49.52,Lunch,1,0
S6887,2026-04-17,11:41 PM,Ganga,Library,0,0,09:27 PM,11:44 PM,08:58 PM,11:59 PM,590.27,93,22.28,None,0,0
S6888,2026-04-05,10:46 PM,Rajendra,Outside,0,0,0,0,09:38 PM,11:59 PM,392.1,177,15.22,None,0,0
S6889,2026-04-12,07:50 PM,Ganga,Library,0,0,07:39 PM,09:41 PM,07:15 PM,10:31 PM,930.21,122,31.39,None,0,0
S6890,2026-04-21,03:14 PM,Azad,Mess,02:44 PM,03:25 PM,0,0,0,0,435.08,26,39.28,Lunch,0,0
S6891,2026-04-27,03:49 PM,Azad,Hostel,0,0,0,0,0,0,161.34,173,25.89,None,0,0
S6892,2026-04-27,08:52 PM,Sarojini,Mess,08:52 PM,09:38 PM,0,0,0,0,311.29,37,28.58,Dinner,0,0
S6893,2026-04-11,03:55 PM,Sarojini,Outside,0,0,0,0,03:10 PM,05:47 PM,327.55,183,24.08,None,0,0
S6894,2026-04-02,02:59 PM,Yamuna,Mess,02:59 PM,03:49 PM,0,0,0,0,550.1,79,36.14,Lunch,0,0
S6895,2026-04-29,05:05 PM,Azad,Library,0,0,04:39 PM,07:16 PM,04:32 PM,08:00 PM,818.5,171,34.46,None,0,0
S6896,2026-04-20,12:07 PM,Ganga,Library,0,0,11:57 AM,01:44 PM,11:50 AM,01:59 PM,825.74,38,17.77,None,0,0
S6897,2026-04-05,12:27 PM,Rajendra,Library,0,0,12:19 PM,12:51 PM,12:11 PM,01:46 PM,560.37,36,9.02,None,1,0
S6898,2026-04-12,08:35 PM,Rajendra,Mess,08:25 PM,08:52 PM,0,0,0,0,378.45,85,36.72,Dinner,0,0
S6899,2026-04-13,03:00 PM,Sarojini,Classroom,0,0,0,0,02:31 PM,03:33 PM,306.63,104,15.56,None,1,0
