Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken,Exam_Season,Sleep_Hours
S7309,2026-04-23,09:45 PM,Yamuna,Library,0,0,07:56 PM,11:59 PM,07:37 PM,11:59 PM,759.37,167,33.1,None,0,0,1,6
S7310,2026-04-09,09:45 AM,Azad,Mess,09:13 AM,10:06 AM,0,0,0,0,368.66,30,34.16,Breakfast,1,1,0,8
S7311,2026-04-29,01:12 PM,Azad,Mess,01:04 PM,01:24 PM,0,0,0,0,496.23,54,40.83,Lunch,0,0,1,3
S7312,2026-04-11,07:27 PM,Azad,Mess,07:06 PM,07:32 PM,0,0,0,0,478.52,186,50.06,Dinner,0,0,0,7
S7313,2026-04-20,08:01 AM,Sarojini,Mess,07:10 AM,08:05 AM,0,0,0,0,471.8,11,28.46,Breakfast,0,0,1,5
S7314,2026-04-12,05:03 AM,Yamuna,Hostel,0,0,0,0,0,0,395.91,109,31.77,None,0,0,0,4
S7315,2026-05-01,11:05 PM,Azad,Library,0,0,09:49 PM,11:59 PM,09:39 PM,11:59 PM,709.51,127,26.7,None,0,0,0,10
S7316,2026-04-02,07:14 PM,Rajendra,Library,0,0,04:58 PM,07:41 PM,04:31 PM,08:20 PM,706.47,110,17.58,None,0,0,0,8
S7317,2026-04-14,01:30 PM,Yamuna,Mess,01:12 PM,01:40 PM,0,0,0,0,516.4,55,41.19,Lunch,0,0,0,7
S7318,2026-04-21,06:02 PM,Sarojini,Hostel,0,0,0,0,0,0,129.24,34,18.37,None,0,0,1,6
S7319,2026-04-27,09:02 PM,Ganga,Library,0,0,01:41 PM,09:58 PM,01:32 PM,10:23 PM,664.88,148,14.46,None,0,0,1,5
S7320,2026-04-11,03:24 AM,Sarojini,Outside,0,0,0,0,01:33 AM,06:24 AM,131.02,31,2.86,None,0,0,0,6
S7321,2026-04-20,02:52 AM,Rajendra,Outside,0,0,0,0,01:26 AM,03:54 AM,387.81,114,14.54,None,0,0,1,6
S7322,2026-04-27,03:17 PM,Ganga,Library,0,0,11:38 AM,04:44 PM,11:13 AM,05:28 PM,896.76,12,12.41,None,1,0,1,3
S7323,2026-04-14,11:54 PM,Yamuna,Outside,0,0,0,0,10:11 PM,11:59 PM,112.06,141,16.11,None,0,0,0,5
S7324,2026-04-03,11:34 AM,Ganga,Library,0,0,10:01 AM,12:52 PM,09:51 AM,01:02 PM,837.87,14,13.49,None,0,0,0,7
S7325,2026-04-28,12:51 AM,Sarojini,Outside,0,0,0,0,12:14 AM,02:41 AM,129.87,113,8.76,None,0,0,1,5
S7326,2026-04-19,03:22 PM,Yamuna,Mess,02:42 PM,03:38 PM,0,0,0,0,408.51,31,36.73,Lunch,1,0,0,9
S7327,2026-04-15,08:35 PM,Ganga,Mess,08:09 PM,08:53 PM,0,0,0,0,496.03,128,32.05,Dinner,0,0,0,7
S7328,2026-04-29,03:25 PM,Azad,Classroom,0,0,0,0,02:56 PM,04:50 PM,113.76,100,13.64,None,1,0,1,6
S7329,2026-04-15,06:31 PM,Rajendra,Hostel,0,0,0,0,0,0,127.36,11,18.87,None,0,0,0,8
S7330,2026-04-09,02:36 PM,Yamuna,Mess,02:24 PM,03:11 PM,0,0,0,0,522.77,149,42.74,Lunch,0,0,0,10
S7331,2026-04-30,06:41 PM,Rajendra,Hostel,0,0,0,0,0,0,204.26,131,30.26,None,0,0,1,4
S7332,2026-04-26,11:34 PM,Yamuna,Library,0,0,10:12 PM,11:59 PM,09:58 PM,11:59 PM,624.78,78,18.49,None,0,0,1,7
S7333,2026-04-02,09:08 PM,Azad,Mess,08:31 PM,09:27 PM,0,0,0,0,325.01,156,48.38,Dinner,0,0,0,5
S7334,2026-04-11,06:49 PM,Ganga,Library,0,0,06:22 PM,07:07 PM,05:58 PM,07:43 PM,945.31,162,27.48,None,0,0,0,3
S7335,2026-04-29,05:41 PM,Azad,Classroom,0,0,0,0,05:24 PM,06:55 PM,291.64,108,13.64,None,1,1,1,3
S7336,2026-04-08,01:14 AM,Azad,Hostel,0,0,0,0,0,0,174.91,132,28.78,None,0,0,0,5
S7337,2026-04-28,07:15 PM,Azad,Library,0,0,06:01 PM,11:59 PM,05:55 PM,11:59 PM,767.89,138,19.45,None,0,0,1,4
S7338,2026-04-18,06:50 PM,Rajendra,Outside,0,0,0,0,05:26 PM,08:03 PM,164.5,99,6.46,None,0,0,0,6
S7339,2026-04-10,09:08 PM,Azad,Mess,08:54 PM,09:28 PM,0,0,0,0,526.6,87,30.41,Dinner,0,0,0,8
S7340,2026-04-26,08:10 PM,Rajendra,Mess,08:00 PM,08:44 PM,0,0,0,0,358.09,126,53.47,Dinner,0,0,1,6
S7341,2026-04-16,08:05 AM,Rajendra,Mess,07:28 AM,08:15 AM,0,0,0,0,295.14,163,42.59,Breakfast,0,0,0,9
S7342,2026-04-18,08:36 PM,Ganga,Mess,08:10 PM,08:43 PM,0,0,0,0,500.38,138,42.38,Dinner,0,0,0,7
S7343,2026-04-22,12:22 PM,Yamuna,Library,0,0,12:22 PM,06:46 PM,11:57 AM,07:08 PM,664.02,51,19.81,None,0,0,1,3
S7344,2026-04-01,09:59 PM,Azad,Mess,09:39 PM,10:05 PM,0,0,0,0,455.65,36,28.5,Dinner,0,0,0,15
S7345,2026-04-23,06:07 AM,Azad,Outside,0,0,0,0,05:20 AM,08:33 AM,185.91,142,9.65,None,0,0,1,6
S7346,2026-04-30,03:48 PM,Azad,Library,0,0,03:39 PM,10:51 PM,03:21 PM,11:29 PM,530.98,191,41.71,None,0,0,1,7
S7347,2026-04-09,03:13 PM,Yamuna,Mess,02:54 PM,03:19 PM,0,0,0,0,333.28,78,31.99,Lunch,1,0,0,8
S7348,2026-04-21,09:16 PM,Ganga,Hostel,0,0,0,0,0,0,981.19,34,17.57,None,0,0,1,5
S7349,2026-04-26,08:32 PM,Sarojini,Hostel,0,0,0,0,0,0,1010.09,78,30.44,None,0,0,1,5
S7350,2026-04-05,11:53 PM,Rajendra,Library,0,0,10:40 PM,11:57 PM,10:14 PM,11:59 PM,756.64,162,22.94,None,0,0,0,8
S7351,2026-04-05,08:06 PM,Azad,Mess,07:55 PM,08:41 PM,0,0,0,0,516.3,103,48.61,Dinner,0,0,0,7
S7352,2026-04-15,11:44 AM,Rajendra,Library,0,0,10:11 AM,12:03 PM,09:57 AM,12:20 PM,750.64,45,15.13,None,1,0,0,7
S7353,2026-04-19,02:30 PM,Ganga,Mess,02:15 PM,03:11 PM,0,0,0,0,493.53,34,32.54,Lunch,0,0,0,6
S7354,2026-04-01,02:27 PM,Azad,Mess,02:21 PM,02:53 PM,0,0,0,0,511.08,185,48.22,Lunch,0,0,0,7
S7355,2026-04-11,12:32 PM,Sarojini,Library,0,0,11:16 AM,12:43 PM,10:57 AM,12:56 PM,867.11,199,20.4,None,0,0,0,6
S7356,2026-04-26,06:08 PM,Azad,Library,0,0,04:22 PM,11:54 PM,04:12 PM,11:59 PM,945.82,131,28.87,None,0,0,1,8
S7357,2026-04-27,10:30 PM,Azad,Library,0,0,10:00 PM,11:59 PM,09:50 PM,11:59 PM,577.01,125,19.44,None,0,0,1,7
S7358,2026-04-08,04:46 AM,Rajendra,Hostel,0,0,0,0,0,0,102.77,133,34.38,None,0,0,0,8
S7359,2026-04-20,08:58 AM,Rajendra,Mess,08:33 AM,09:01 AM,0,0,0,0,388.51,78,46.16,Breakfast,0,0,1,6
S7360,2026-04-03,04:38 AM,Sarojini,Hostel,0,0,0,0,0,0,314.28,155,46.05,None,0,0,0,7
S7361,2026-04-21,09:36 PM,Ganga,Mess,09:08 PM,09:41 PM,0,0,0,0,485.0,160,52.3,Dinner,0,0,1,4
S7362,2026-04-16,10:21 AM,Rajendra,Mess,09:55 AM,10:40 AM,0,0,0,0,673.65,190,66.69,Breakfast,1,1,0,8
S7363,2026-04-09,08:18 AM,Sarojini,Hostel,0,0,0,0,0,0,239.17,150,35.69,None,0,0,0,9
S7364,2026-04-10,08:10 PM,Azad,Library,0,0,07:21 PM,08:18 PM,06:57 PM,08:28 PM,814.89,156,24.99,None,0,0,0,7
S7365,2026-04-03,07:11 PM,Yamuna,Outside,0,0,0,0,05:53 PM,08:38 PM,245.51,49,3.35,None,0,0,0,6
S7366,2026-04-22,05:29 AM,Ganga,Outside,0,0,0,0,04:11 AM,08:03 AM,380.41,48,4.63,None,0,0,1,5
S7367,2026-04-12,01:49 PM,Rajendra,Mess,01:39 PM,02:31 PM,0,0,0,0,323.58,189,48.72,Lunch,0,0,0,12
S7368,2026-04-22,11:27 PM,Azad,Hostel,0,0,0,0,0,0,1458.41,23,21.35,None,0,0,1,4
S7369,2026-04-24,09:23 PM,Azad,Library,0,0,07:41 PM,11:59 PM,07:12 PM,11:59 PM,668.23,32,12.86,None,0,0,1,5
S7370,2026-04-02,09:35 PM,Sarojini,Library,0,0,09:17 PM,11:06 PM,08:51 PM,11:57 PM,916.97,132,21.39,None,0,0,0,7
S7371,2026-04-01,10:40 PM,Rajendra,Library,0,0,09:13 PM,11:12 PM,08:57 PM,11:47 PM,1047.01,171,36.23,None,0,0,0,7
S7372,2026-04-27,04:32 PM,Yamuna,Library,0,0,09:42 AM,06:35 PM,09:21 AM,07:26 PM,935.49,71,15.8,None,1,1,1,6
S7373,2026-04-26,09:44 PM,Yamuna,Outside,0,0,0,0,08:32 PM,11:12 PM,114.99,78,8.24,None,0,0,1,6
S7374,2026-04-17,09:41 PM,Sarojini,Mess,09:31 PM,10:22 PM,0,0,0,0,311.11,96,50.49,Dinner,0,0,0,7
S7375,2026-04-07,12:57 PM,Sarojini,Library,0,0,12:44 PM,01:47 PM,12:16 PM,02:21 PM,478.54,195,27.63,None,1,0,0,8
S7376,2026-04-22,10:03 PM,Rajendra,Library,0,0,09:59 PM,11:59 PM,09:49 PM,11:59 PM,685.56,91,15.19,None,0,0,1,5
S7377,2026-04-08,04:35 PM,Ganga,Library,0,0,04:32 PM,06:05 PM,04:25 PM,06:15 PM,640.53,37,11.65,None,0,0,0,7
S7378,2026-04-14,07:42 AM,Ganga,Mess,07:19 AM,08:16 AM,0,0,0,0,267.44,107,28.88,Breakfast,0,0,0,5
S7379,2026-04-29,11:38 AM,Azad,Hostel,0,0,0,0,0,0,321.74,152,34.41,None,0,0,1,6
S7380,2026-04-09,06:43 PM,Rajendra,Library,0,0,06:37 PM,07:19 PM,06:13 PM,08:05 PM,594.86,158,29.5,None,0,0,0,9
S7381,2026-04-05,05:36 AM,Yamuna,Outside,0,0,0,0,04:59 AM,07:47 AM,174.68,189,20.74,None,0,0,0,10
S7382,2026-05-01,02:56 PM,Ganga,Mess,02:49 PM,03:16 PM,0,0,0,0,460.41,44,30.17,Lunch,1,0,0,8
S7383,2026-04-28,04:02 PM,Azad,Hostel,0,0,0,0,0,0,342.69,100,33.48,None,1,1,1,4
S7384,2026-04-07,03:04 PM,Ganga,Library,0,0,01:11 PM,03:52 PM,12:50 PM,04:23 PM,708.56,142,19.49,None,1,0,0,8
S7385,2026-04-19,06:39 PM,Ganga,Library,0,0,05:48 PM,07:57 PM,05:30 PM,08:09 PM,946.16,105,16.2,None,0,0,0,7
S7386,2026-04-01,12:10 AM,Ganga,Hostel,0,0,0,0,0,0,252.97,41,15.27,None,0,0,0,5
S7387,2026-04-09,07:58 AM,Ganga,Outside,0,0,0,0,07:25 AM,09:32 AM,359.58,48,4.55,None,0,0,0,6
S7388,2026-04-07,11:48 AM,Rajendra,Library,0,0,11:43 AM,12:37 PM,11:17 AM,01:21 PM,1023.27,12,13.34,None,0,0,0,9
S7389,2026-04-07,04:22 PM,Azad,Hostel,0,0,0,0,0,0,296.11,136,22.4,None,0,0,0,7
S7390,2026-04-23,08:15 AM,Sarojini,Outside,0,0,0,0,07:14 AM,11:07 AM,338.11,131,9.17,None,0,0,1,7
S7391,2026-04-22,08:51 AM,Rajendra,Hostel,0,0,0,0,0,0,198.6,79,26.16,None,0,0,1,6
S7392,2026-04-15,09:42 AM,Ganga,Mess,08:56 AM,09:52 AM,0,0,0,0,399.09,133,36.84,Breakfast,1,1,0,6
S7393,2026-04-19,10:03 PM,Yamuna,Mess,09:44 PM,10:04 PM,0,0,0,0,366.07,172,48.76,Dinner,0,0,0,7
S7394,2026-04-26,07:22 AM,Sarojini,Outside,0,0,0,0,05:30 AM,09:38 AM,318.0,113,7.48,None,0,0,1,7
S7395,2026-04-07,02:12 PM,Yamuna,Library,0,0,02:06 PM,02:42 PM,01:52 PM,03:42 PM,574.2,80,17.78,None,0,0,0,7
S7396,2026-04-19,12:07 PM,Azad,Library,0,0,11:39 AM,12:21 PM,11:15 AM,01:09 PM,1014.68,27,9.97,None,0,0,0,10
S7397,2026-04-11,08:18 PM,Ganga,Mess,07:47 PM,08:19 PM,0,0,0,0,357.57,185,44.74,Dinner,0,0,0,15
S7398,2026-04-14,08:29 AM,Yamuna,Classroom,0,0,0,0,08:03 AM,09:48 AM,390.26,162,22.83,None,1,1,0,6
S7399,2026-04-20,06:49 PM,Ganga,Outside,0,0,0,0,05:29 PM,08:25 PM,286.15,103,13.74,None,0,0,1,5
S7400,2026-04-09,05:14 PM,Ganga,Library,0,0,05:07 PM,07:55 PM,04:55 PM,08:54 PM,548.07,43,20.19,None,0,0,0,7
S7401,2026-04-11,07:23 PM,Rajendra,Mess,07:19 PM,07:57 PM,0,0,0,0,506.68,64,46.03,Dinner,0,0,0,7
S7402,2026-04-29,01:41 PM,Sarojini,Mess,01:09 PM,01:53 PM,0,0,0,0,400.5,84,37.08,Lunch,0,0,1,4
S7403,2026-04-09,05:21 AM,Ganga,Outside,0,0,0,0,04:37 AM,07:19 AM,117.1,16,1.05,None,0,0,0,7
S7404,2026-04-14,02:02 PM,Rajendra,Library,0,0,12:41 PM,02:26 PM,12:14 PM,03:26 PM,564.04,31,9.03,None,1,0,0,6
S7405,2026-04-22,09:09 AM,Azad,Classroom,0,0,0,0,08:33 AM,09:40 AM,236.43,33,4.41,None,1,1,1,7
S7406,2026-04-17,02:41 AM,Yamuna,Outside,0,0,0,0,01:20 AM,04:16 AM,119.88,137,8.08,None,0,0,0,7
S7407,2026-04-16,11:45 PM,Sarojini,Library,0,0,10:59 PM,11:59 PM,10:46 PM,11:59 PM,511.29,145,18.46,None,0,0,0,7
S7408,2026-04-17,01:35 AM,Rajendra,Outside,0,0,0,0,0,04:24 AM,131.62,162,23.25,None,0,0,0,6
S7409,2026-04-08,08:24 PM,Ganga,Hostel,0,0,0,0,0,0,1315.56,15,21.89,None,0,0,0,7
S7410,2026-04-29,10:16 AM,Yamuna,Library,0,0,09:42 AM,03:18 PM,09:23 AM,04:07 PM,795.95,154,15.99,None,1,1,1,4
S7411,2026-04-11,04:29 PM,Azad,Classroom,0,0,0,0,04:01 PM,05:38 PM,206.3,200,11.75,None,1,1,0,7
S7412,2026-04-23,02:04 AM,Azad,Outside,0,0,0,0,01:22 AM,04:27 AM,320.82,140,9.59,None,0,0,1,4
S7413,2026-04-14,09:04 PM,Yamuna,Hostel,0,0,0,0,0,0,1327.6,177,23.37,None,0,0,0,9
S7414,2026-04-24,09:44 AM,Ganga,Outside,0,0,0,0,08:09 AM,10:53 AM,272.87,40,4.84,None,0,0,1,6
S7415,2026-04-16,10:33 PM,Ganga,Library,0,0,10:12 PM,10:51 PM,09:52 PM,11:31 PM,656.23,24,8.35,None,0,0,0,7
S7416,2026-04-28,08:40 PM,Yamuna,Mess,07:56 PM,08:52 PM,0,0,0,0,432.23,162,44.17,Dinner,0,0,1,6
S7417,2026-04-30,05:56 AM,Yamuna,Hostel,0,0,0,0,0,0,245.45,109,32.74,None,0,0,1,5
S7418,2026-04-26,08:25 AM,Ganga,Mess,07:57 AM,08:28 AM,0,0,0,0,572.95,41,36.21,Breakfast,0,0,1,6
S7419,2026-04-29,08:53 PM,Azad,Mess,08:21 PM,09:08 PM,0,0,0,0,320.39,34,40.65,Dinner,0,0,1,7
S7420,2026-04-06,01:02 PM,Yamuna,Mess,12:33 PM,01:18 PM,0,0,0,0,369.27,122,40.88,Lunch,1,0,0,6
S7421,2026-04-23,02:45 AM,Rajendra,Hostel,0,0,0,0,0,0,339.54,78,18.35,None,0,0,1,5
S7422,2026-04-14,02:18 AM,Azad,Outside,0,0,0,0,01:03 AM,05:11 AM,358.02,172,13.04,None,0,0,0,4
S7423,2026-04-23,01:58 PM,Yamuna,Mess,01:41 PM,02:05 PM,0,0,0,0,418.82,182,60.12,Lunch,0,0,1,3
S7424,2026-04-10,08:28 AM,Azad,Mess,07:56 AM,08:47 AM,0,0,0,0,399.78,117,30.65,Breakfast,0,0,0,8
S7425,2026-04-09,11:47 AM,Yamuna,Library,0,0,11:47 AM,12:28 PM,11:24 AM,01:24 PM,759.9,79,10.25,None,1,0,0,6
S7426,2026-04-17,01:42 PM,Ganga,Outside,0,0,0,0,11:46 AM,03:54 PM,397.52,46,3.61,None,1,0,0,7
S7427,2026-04-06,01:58 PM,Yamuna,Hostel,0,0,0,0,0,0,253.31,171,36.02,None,0,0,0,8
S7428,2026-04-23,01:59 PM,Sarojini,Mess,01:51 PM,02:42 PM,0,0,0,0,574.01,113,32.78,Lunch,1,0,1,4
S7429,2026-04-29,02:35 PM,Sarojini,Mess,02:20 PM,02:59 PM,0,0,0,0,530.87,15,39.44,Lunch,1,0,1,5
S7430,2026-05-01,08:30 PM,Rajendra,Mess,08:22 PM,09:21 PM,0,0,0,0,439.91,21,32.37,Dinner,0,0,0,7
S7431,2026-04-11,12:43 PM,Yamuna,Library,0,0,12:01 PM,01:51 PM,11:35 AM,02:34 PM,607.85,106,28.58,None,1,0,0,7
S7432,2026-04-18,08:24 PM,Ganga,Library,0,0,08:12 PM,09:57 PM,07:58 PM,10:29 PM,512.87,14,16.71,None,0,0,0,5
S7433,2026-04-23,05:31 AM,Sarojini,Outside,0,0,0,0,04:02 AM,06:55 AM,323.5,28,1.41,None,0,0,1,7
S7434,2026-04-29,07:55 PM,Ganga,Mess,07:38 PM,08:33 PM,0,0,0,0,553.41,98,26.18,Dinner,0,0,1,3
S7435,2026-04-10,07:45 PM,Yamuna,Mess,07:28 PM,08:09 PM,0,0,0,0,396.48,16,30.09,Dinner,0,0,0,7
S7436,2026-04-30,11:25 PM,Sarojini,Hostel,0,0,0,0,0,0,822.15,176,40.8,None,0,0,1,4
S7437,2026-04-26,01:12 PM,Ganga,Mess,12:35 PM,01:28 PM,0,0,0,0,337.39,196,55.8,Lunch,1,0,1,6
S7438,2026-04-14,09:59 AM,Rajendra,Mess,09:34 AM,10:02 AM,0,0,0,0,369.52,30,37.91,Breakfast,1,1,0,6
S7439,2026-05-01,01:47 AM,Yamuna,Outside,0,0,0,0,12:01 AM,04:38 AM,129.09,43,3.63,None,0,0,0,6
S7440,2026-04-08,12:53 PM,Azad,Mess,12:14 PM,12:56 PM,0,0,0,0,441.0,79,42.86,Lunch,0,0,0,7
S7441,2026-04-02,02:57 AM,Ganga,Outside,0,0,0,0,01:07 AM,04:49 AM,157.44,191,24.87,None,0,0,0,7
S7442,2026-04-01,10:05 AM,Ganga,Mess,09:56 AM,10:17 AM,0,0,0,0,598.23,108,38.67,Breakfast,0,0,0,16
S7443,2026-04-03,09:03 AM,Yamuna,Classroom,0,0,0,0,08:26 AM,10:31 AM,276.58,169,18.16,None,1,1,0,5
S7444,2026-04-17,03:20 PM,Yamuna,Classroom,0,0,0,0,02:41 PM,04:47 PM,274.59,50,5.1,None,1,0,0,7
S7445,2026-04-05,08:21 AM,Rajendra,Mess,07:59 AM,08:22 AM,0,0,0,0,422.79,81,36.58,Breakfast,0,0,0,5
S7446,2026-04-29,12:51 PM,Sarojini,Hostel,0,0,0,0,0,0,133.27,50,18.35,None,0,0,1,5
S7447,2026-04-17,08:43 PM,Ganga,Library,0,0,07:38 PM,09:37 PM,07:14 PM,09:47 PM,525.05,168,19.84,None,0,0,0,6
S7448,2026-04-27,11:49 PM,Azad,Outside,0,0,0,0,09:53 PM,11:59 PM,194.92,178,10.76,None,0,0,1,7
S7449,2026-04-06,02:02 PM,Azad,Mess,01:34 PM,02:08 PM,0,0,0,0,594.18,156,45.36,Lunch,1,0,0,8
S7450,2026-04-03,07:06 AM,Azad,Hostel,0,0,0,0,0,0,335.62,105,25.42,None,0,0,0,8
S7451,2026-04-11,07:08 PM,Azad,Library,0,0,06:33 PM,07:58 PM,06:09 PM,08:27 PM,927.48,194,19.23,None,0,0,0,6
S7452,2026-04-24,08:52 AM,Ganga,Mess,08:33 AM,08:53 AM,0,0,0,0,381.83,34,41.51,Breakfast,0,0,1,6
S7453,2026-04-21,06:52 PM,Rajendra,Outside,0,0,0,0,06:15 PM,09:32 PM,193.67,178,20.93,None,0,0,1,3
S7454,2026-04-17,11:27 AM,Azad,Library,0,0,09:46 AM,12:17 PM,09:16 AM,12:48 PM,557.67,197,26.67,None,0,0,0,7
S7455,2026-04-26,01:14 PM,Sarojini,Mess,12:41 PM,01:35 PM,0,0,0,0,493.68,195,47.99,Lunch,1,0,1,6
S7456,2026-04-03,01:30 PM,Azad,Library,0,0,12:18 PM,02:57 PM,11:51 AM,03:56 PM,934.47,186,34.49,None,0,0,0,6
S7457,2026-04-19,08:53 PM,Yamuna,Library,0,0,07:30 PM,09:56 PM,07:15 PM,10:07 PM,742.14,68,15.7,None,0,0,0,8
S7458,2026-04-13,01:27 PM,Yamuna,Mess,01:24 PM,01:48 PM,0,0,0,0,470.87,10,36.81,Lunch,0,0,0,8
S7459,2026-04-14,05:14 PM,Azad,Library,0,0,04:41 PM,06:26 PM,04:22 PM,07:19 PM,842.85,119,27.36,None,0,0,0,7
S7460,2026-04-16,01:30 PM,Ganga,Library,0,0,12:41 PM,02:17 PM,12:22 PM,02:59 PM,689.88,129,18.75,None,1,0,0,6
S7461,2026-04-27,07:37 AM,Yamuna,Mess,07:27 AM,08:25 AM,0,0,0,0,468.12,83,41.47,Breakfast,0,0,1,6
S7462,2026-04-19,08:47 PM,Yamuna,Library,0,0,07:42 PM,09:53 PM,07:30 PM,10:24 PM,539.32,136,23.53,None,0,0,0,7
S7463,2026-04-29,09:58 AM,Sarojini,Mess,09:36 AM,09:58 AM,0,0,0,0,611.58,26,30.57,Breakfast,0,0,1,5
S7464,2026-04-17,02:47 AM,Rajendra,Hostel,0,0,0,0,0,0,323.07,122,30.82,None,0,0,0,3
S7465,2026-04-23,08:33 PM,Ganga,Library,0,0,06:17 PM,11:59 PM,06:04 PM,11:59 PM,854.77,134,28.52,None,0,0,1,4
S7466,2026-04-01,02:12 PM,Azad,Mess,01:41 PM,02:18 PM,0,0,0,0,301.67,83,34.8,Lunch,0,0,0,3
S7467,2026-04-29,09:39 AM,Sarojini,Classroom,0,0,0,0,09:04 AM,11:29 AM,124.78,96,7.23,None,1,1,1,5
S7468,2026-04-11,12:56 PM,Yamuna,Mess,12:43 PM,01:28 PM,0,0,0,0,438.12,145,51.57,Lunch,0,0,0,7
S7469,2026-04-20,10:17 PM,Ganga,Library,0,0,08:49 PM,11:59 PM,08:24 PM,11:59 PM,745.19,173,32.77,None,0,0,1,3
S7470,2026-04-17,02:45 PM,Azad,Outside,0,0,0,0,01:08 PM,03:57 PM,148.31,161,8.96,None,0,0,0,8
S7471,2026-04-28,06:19 PM,Azad,Outside,0,0,0,0,04:36 PM,08:36 PM,325.69,35,4.5,None,0,0,1,8
S7472,2026-04-15,06:49 PM,Sarojini,Outside,0,0,0,0,04:49 PM,09:11 PM,108.49,27,3.52,None,0,0,0,6
S7473,2026-04-10,08:57 PM,Rajendra,Library,0,0,08:27 PM,11:20 PM,08:15 PM,11:59 PM,829.09,197,30.55,None,0,0,0,7
S7474,2026-04-26,12:51 PM,Ganga,Outside,0,0,0,0,11:28 AM,02:46 PM,145.98,16,1.94,None,1,0,1,6
S7475,2026-04-30,01:25 PM,Yamuna,Outside,0,0,0,0,12:28 PM,02:55 PM,198.03,35,1.83,None,0,0,1,7
S7476,2026-04-30,07:57 PM,Rajendra,Library,0,0,06:05 PM,11:59 PM,06:00 PM,11:59 PM,929.0,94,19.21,None,0,0,1,6
S7477,2026-04-26,08:50 AM,Yamuna,Hostel,0,0,0,0,0,0,294.12,87,27.02,None,0,0,1,8
S7478,2026-04-14,10:04 PM,Ganga,Mess,09:48 PM,10:22 PM,0,0,0,0,415.92,13,39.75,Dinner,0,0,0,7
S7479,2026-04-14,07:57 PM,Yamuna,Library,0,0,07:52 PM,09:42 PM,07:41 PM,09:54 PM,724.84,126,23.02,None,0,0,0,7
S7480,2026-05-01,12:35 PM,Rajendra,Mess,12:08 PM,12:45 PM,0,0,0,0,368.37,118,46.38,Lunch,1,0,0,8
S7481,2026-04-09,12:48 AM,Rajendra,Hostel,0,0,0,0,0,0,332.37,145,42.93,None,0,0,0,4
S7482,2026-04-21,09:42 PM,Rajendra,Mess,09:09 PM,10:06 PM,0,0,0,0,559.07,147,46.26,Dinner,0,0,1,4
S7483,2026-04-10,09:18 PM,Yamuna,Hostel,0,0,0,0,0,0,1435.98,77,19.97,None,0,0,0,8
S7484,2026-04-20,01:51 PM,Yamuna,Hostel,0,0,0,0,0,0,113.04,73,24.69,None,1,0,1,6
S7485,2026-04-21,08:00 PM,Rajendra,Library,0,0,05:03 PM,11:59 PM,04:50 PM,11:59 PM,721.82,126,23.05,None,0,0,1,5
S7486,2026-04-07,07:54 PM,Sarojini,Mess,07:46 PM,08:35 PM,0,0,0,0,571.22,191,55.51,Dinner,0,0,0,4
S7487,2026-04-07,09:36 AM,Ganga,Mess,09:33 AM,10:20 AM,0,0,0,0,376.76,89,34.08,Breakfast,1,1,0,7
S7488,2026-04-22,02:30 PM,Ganga,Mess,02:29 PM,02:50 PM,0,0,0,0,461.03,155,55.37,Lunch,0,0,1,6
S7489,2026-04-22,09:59 PM,Ganga,Outside,0,0,0,0,08:13 PM,11:26 PM,134.61,24,1.42,None,0,0,1,4
S7490,2026-04-16,08:26 PM,Sarojini,Library,0,0,08:12 PM,10:16 PM,07:56 PM,11:05 PM,992.95,189,35.28,None,0,0,0,10
S7491,2026-04-16,10:36 PM,Yamuna,Library,0,0,09:22 PM,11:25 PM,09:09 PM,11:59 PM,1026.42,163,17.05,None,0,0,0,6
S7492,2026-04-06,09:05 PM,Ganga,Library,0,0,08:56 PM,10:41 PM,08:38 PM,11:02 PM,762.23,51,17.97,None,0,0,0,5
S7493,2026-04-25,04:37 PM,Azad,Outside,0,0,0,0,03:19 PM,07:13 PM,116.03,158,12.72,None,0,0,1,3
S7494,2026-05-01,11:22 PM,Rajendra,Outside,0,0,0,0,10:30 PM,11:59 PM,189.83,197,14.31,None,0,0,0,7
S7495,2026-04-08,06:06 PM,Azad,Library,0,0,04:14 PM,06:13 PM,03:59 PM,06:30 PM,802.35,196,26.93,None,0,0,0,8
S7496,2026-04-28,07:21 PM,Azad,Library,0,0,06:32 PM,11:59 PM,06:03 PM,11:59 PM,622.84,141,26.43,None,0,0,1,6
S7497,2026-04-01,01:15 PM,Azad,Library,0,0,12:21 PM,01:53 PM,11:53 AM,02:33 PM,752.32,200,40.02,None,1,0,0,7
S7498,2026-04-28,11:44 PM,Rajendra,Hostel,0,0,0,0,0,0,1262.58,88,27.97,None,0,0,1,5
S7499,2026-04-29,08:24 PM,Azad,Mess,08:14 PM,08:43 PM,0,0,0,0,512.62,170,46.09,Dinner,0,0,1,5
S7500,2026-04-25,01:57 PM,Azad,Outside,0,0,0,0,12:16 PM,03:50 PM,233.54,81,8.77,None,1,0,1,3
S7501,2026-04-25,12:41 PM,Yamuna,Library,0,0,10:30 AM,04:15 PM,10:06 AM,04:37 PM,813.04,147,20.64,None,0,0,1,8
